tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat,gps_epoch
16722,M,,,,,,,MARKER,LOG_OPEN,1,sess_001.csv,,0.00
19482,I,-0.0811,0.0890,1.0211,-5.67,3.17,-13.60,,,,,,
19492,I,-0.0814,0.0922,1.0178,-4.82,3.48,-16.16,,,,,,
19502,I,-0.0814,0.0922,1.0178,-4.82,3.48,-16.16,,,,,,
19512,I,-0.0780,0.1010,1.0105,-7.01,2.62,-18.48,,,,,,
19522,I,-0.0780,0.1010,1.0105,-7.01,2.62,-18.48,,,,,,
19532,I,-0.0739,0.1060,1.0065,-12.20,3.17,-19.82,,,,,,
19532,G,-0.0739,0.1060,1.0065,-12.20,3.17,-19.82,11.1281042098999,77.1862030029297,377.4,0.07,6,4.09,1774670251
19553,I,-0.0754,0.1044,1.0066,-16.83,4.63,-18.17,,,,,,
19563,I,-0.0754,0.1044,1.0066,-16.83,4.63,-18.17,,,,,,
19573,I,-0.0808,0.1008,1.0094,-18.72,5.24,-15.55,,,,,,
19583,I,-0.0808,0.1008,1.0094,-18.72,5.24,-15.55,,,,,,
19593,I,-0.0826,0.0962,1.0109,-20.79,3.96,-12.87,,,,,,
19605,I,-0.0826,0.0962,1.0109,-20.79,3.96,-12.87,,,,,,
19615,I,-0.0740,0.0919,1.0118,-22.13,2.87,-12.07,,,,,,
19625,I,-0.0740,0.0919,1.0118,-22.13,2.87,-12.07,,,,,,
19710,I,-0.0496,0.0884,1.0244,-30.06,17.38,-15.00,,,,,,
19720,I,-0.0496,0.0884,1.0244,-30.06,17.38,-15.00,,,,,,
19720,G,-0.0496,0.0884,1.0244,-30.06,17.38,-15.00,11.1281042098999,77.1862030029297,377.4,0.08,6,4.09,1774670251
19732,I,-0.0494,0.0795,1.0140,-28.96,19.57,-10.98,,,,,,
19742,I,-0.0494,0.0795,1.0140,-28.96,19.57,-10.98,,,,,,
19752,I,-0.0511,0.0763,1.0103,-24.15,20.91,-8.05,,,,,,
19762,I,-0.0511,0.0763,1.0103,-24.15,20.91,-8.05,,,,,,
19772,I,-0.0546,0.0797,1.0135,-22.32,21.10,-7.68,,,,,,
19782,I,-0.0546,0.0797,1.0135,-22.32,21.10,-7.68,,,,,,
19792,I,-0.0593,0.0839,1.0177,-22.20,19.70,-8.41,,,,,,
19802,I,-0.0593,0.0839,1.0177,-22.20,19.70,-8.41,,,,,,
19812,I,-0.0638,0.0862,1.0156,-22.93,17.50,-8.11,,,,,,
19822,I,-0.0638,0.0862,1.0156,-22.93,17.50,-8.11,,,,,,
19822,G,-0.0638,0.0862,1.0156,-22.93,17.50,-8.11,11.1281042098999,77.1862030029297,377.3,0.10,6,4.09,1774670251
19834,I,-0.0670,0.0867,1.0074,-23.72,16.34,-5.49,,,,,,
19844,I,-0.0670,0.0867,1.0074,-23.72,16.34,-5.49,,,,,,
19854,I,-0.0723,0.0856,0.9988,-24.02,15.18,-0.67,,,,,,
19864,I,-0.0723,0.0856,0.9988,-24.02,15.18,-0.67,,,,,,
19874,I,-0.0778,0.0815,0.9958,-24.09,12.38,3.96,,,,,,
19884,I,-0.0778,0.0815,0.9958,-24.09,12.38,3.96,,,,,,
19900,I,-0.0770,0.0786,1.0002,-22.50,8.72,7.50,,,,,,
19910,I,-0.0724,0.0789,1.0079,-22.13,5.49,8.54,,,,,,
19920,I,-0.0724,0.0789,1.0079,-22.13,5.49,8.54,,,,,,
19930,I,-0.0704,0.0765,1.0146,-22.26,3.29,9.51,,,,,,
19930,G,-0.0704,0.0765,1.0146,-22.26,3.29,9.51,11.1281042098999,77.1862030029297,377.3,0.54,6,4.09,1774670251
19950,I,-0.0719,0.0709,1.0193,-22.44,3.23,11.71,,,,,,
19960,I,-0.0719,0.0709,1.0193,-22.44,3.23,11.71,,,,,,
19970,I,-0.0747,0.0638,1.0216,-21.83,3.48,13.60,,,,,,
19980,I,-0.0747,0.0638,1.0216,-21.83,3.48,13.60,,,,,,
19990,I,-0.0785,0.0574,1.0245,-20.24,5.12,13.96,,,,,,
20000,I,-0.0785,0.0574,1.0245,-20.24,5.12,13.96,,,,,,
20010,I,-0.0845,0.0488,1.0258,-17.80,6.95,13.60,,,,,,
20020,I,-0.0845,0.0488,1.0258,-17.80,6.95,13.60,,,,,,
20031,I,-0.0890,0.0389,1.0260,-13.72,7.93,12.07,,,,,,
20041,I,-0.0890,0.0389,1.0260,-13.72,7.93,12.07,,,,,,
20041,G,-0.0890,0.0389,1.0260,-13.72,7.93,12.07,11.1281032562256,77.1861953735352,377.3,0.10,6,4.09,1774670251
20053,I,-0.0906,0.0343,1.0283,-7.62,10.18,9.57,,,,,,
20063,I,-0.0906,0.0343,1.0283,-7.62,10.18,9.57,,,,,,
20073,I,-0.0945,0.0382,1.0297,-2.44,14.63,5.43,,,,,,
20083,I,-0.0945,0.0382,1.0297,-2.44,14.63,5.43,,,,,,
20099,I,-0.1058,0.0415,1.0275,0.06,19.02,0.73,,,,,,
20109,I,-0.1199,0.0409,1.0200,2.62,20.43,-3.66,,,,,,
20119,I,-0.1272,0.0370,1.0092,7.20,19.21,-7.56,,,,,,
20132,I,-0.1272,0.0370,1.0092,7.20,19.21,-7.56,,,,,,
20142,I,-0.1272,0.0370,1.0092,7.20,19.21,-7.56,,,,,,
20152,I,-0.1283,0.0386,0.9989,12.44,14.88,-8.48,,,,,,
20152,G,-0.1283,0.0386,0.9989,12.44,14.88,-8.48,11.1281023025513,77.1861953735352,377.4,0.10,6,4.09,1774670251
20168,I,-0.1281,0.0326,0.9977,12.32,10.12,-6.52,,,,,,
20178,I,-0.1281,0.0326,0.9977,12.32,10.12,-6.52,,,,,,
20188,I,-0.1189,0.0095,0.9951,12.50,1.04,-1.71,,,,,,
20198,I,-0.1189,0.0095,0.9951,12.50,1.04,-1.71,,,,,,
20208,I,-0.1022,-0.0089,1.0072,28.23,-1.16,1.22,,,,,,
20218,I,-0.1022,-0.0089,1.0072,28.23,-1.16,1.22,,,,,,
20228,I,-0.0847,-0.0120,1.0208,47.44,-5.37,4.09,,,,,,
20239,I,-0.0847,-0.0120,1.0208,47.44,-5.37,4.09,,,,,,
20249,I,-0.0613,0.0118,1.0179,63.29,-12.93,3.54,,,,,,
20259,I,-0.0613,0.0118,1.0179,63.29,-12.93,3.54,,,,,,
20259,G,-0.0613,0.0118,1.0179,63.29,-12.93,3.54,11.128101348877,77.1861953735352,377.6,0.02,6,4.07,1774670251
20271,I,-0.0349,0.0387,1.0160,64.63,-23.35,1.22,,,,,,
20282,I,-0.0349,0.0387,1.0160,64.63,-23.35,1.22,,,,,,
20301,I,-0.0220,0.0536,1.0116,69.94,-39.63,2.68,,,,,,
20311,I,-0.0122,0.0891,1.0236,73.41,-24.21,8.35,,,,,,
20321,I,-0.0122,0.0891,1.0236,73.41,-24.21,8.35,,,,,,
20331,I,-0.0305,0.1138,0.9943,66.46,13.78,11.46,,,,,,
20341,I,-0.0305,0.1138,0.9943,66.46,13.78,11.46,,,,,,
20351,I,-0.0443,0.1339,0.9907,63.48,14.45,18.78,,,,,,
20361,I,-0.0443,0.1339,0.9907,63.48,14.45,18.78,,,,,,
20371,I,-0.0609,0.1168,0.9938,58.17,4.82,27.80,,,,,,
20371,G,-0.0609,0.1168,0.9938,58.17,4.82,27.80,11.1281003952026,77.1861953735352,377.7,0.45,6,4.07,1774670251
20383,I,-0.0870,0.0927,0.9989,72.38,-4.02,36.59,,,,,,
20393,I,-0.0870,0.0927,0.9989,72.38,-4.02,36.59,,,,,,
20403,I,-0.1024,0.0862,1.0151,86.04,-13.35,44.82,,,,,,
