timestamp,latitude,longitude,speed,satellites,imu_x,imu_y,imu_z,gyro_x,gyro_y,gyro_z,pressure
1768734901.7273567,11.125283166666666,77.18360516666667,77.89512,12,-4932,14876,-32652,-11397,-7551,2347,
1768734902.8061173,11.125146833333334,77.18349066666667,68.648084,12,-30868,9480,-19456,-10821,-128,3961,
1768734903.8509212,11.125081,77.18333333333334,68.648084,12,-30868,9480,-19456,-10821,-128,3961,
1768734904.8128095,11.125093,77.18314733333334,86.251344,12,-29148,-9428,6304,-4125,-2630,1758,
1768734905.8914497,11.125178,77.1829555,94.829808,12,-29148,-9428,6304,-4125,-2630,1758,
1768734906.9696827,11.125325166666666,77.18277616666667,94.829808,12,-29148,-9428,6304,-4125,-2630,1758,
1768734908.0149245,11.125498166666667,77.1825935,102.037792,12,-10788,-18433,21504,-4396,-6874,258,
1768734908.9939222,11.125638166666667,77.18238666666667,88.03482,12,5892,-15800,28992,-9197,-5083,2056,
1768734909.9888856,11.125706166666667,77.182169,88.03482,12,5892,-15800,28992,-9197,-5083,2056,
1768734910.9509604,11.125696333333334,77.18196116666667,81.33058,12,32704,11228,-4097,7549,-1950,3812,
1768734911.8468175,11.125609666666668,77.18177783333333,81.33058,12,32704,11228,-4097,7549,-1950,3812,
1768734912.8421404,11.125456833333333,77.18163033333333,90.34982,12,-1208,4272,-30024,-7180,-6291,1787,
1768734913.8042526,11.125255833333334,77.18153583333333,90.34982,12,-1208,4272,-30024,-7180,-6291,1787,
1768734914.766383,11.125027833333334,77.1815075,94.705724,12,-19180,24064,32767,9308,6659,1240,
1768734915.7284038,11.124795833333334,77.1815455,94.705724,12,-19180,24064,32767,9308,6659,1240,
1768734916.6414576,11.124570166666667,77.18164783333333,100.94511200000001,12,19748,-32768,32676,1901,9613,-2369,
1768734917.636779,11.124363333333333,77.18181283333334,112.329356,12,-7652,-19256,32767,2257,-2116,82,
1768734918.7145522,11.124189333333334,77.1820315,115.96853600000001,12,-7652,-19256,32767,2257,-2116,82,
1768734919.676718,11.124065166666666,77.18229383333333,115.96853600000001,12,-7652,-19256,32767,2257,-2116,82,
1768734920.6388695,11.123990166666667,77.182584,122.50794800000001,12,-26264,-15580,7784,-2872,3907,195,
1768734921.7007291,11.123964166666667,77.182891,122.50794800000001,12,-26264,-15580,7784,-2872,3907,195,
1768734922.6628397,11.123996666666667,77.183203,124.22290000000001,12,3148,17100,-28852,8709,2327,1696,
1768734923.6248524,11.124094166666668,77.183504,126.77125199999999,12,32744,25132,-32544,-3552,-2816,-846,
1768734924.6868222,11.124252,77.18378133333333,126.77125199999999,12,32744,25132,-32544,-3552,-2816,-846,
1768734925.7486854,11.124460666666666,77.18402716666667,130.97529200000002,12,-20012,24575,-16640,-10961,-2861,-2581,
1768734926.743929,11.124705,77.18424633333333,130.97529200000002,12,-20012,24575,-16640,-10961,-2861,-2581,
1768734927.6394715,11.124963833333334,77.18445583333333,134.55706,12,-12508,-9780,-13057,2098,2083,3089,
1768734928.668239,11.125227,77.18466766666667,134.55706,12,-12508,-9780,-13057,2098,2083,3089,
1768734929.730141,11.125487,77.18488983333333,135.66640800000002,12,29044,32680,-32764,-5822,-6283,-2386,
1768734930.6921332,11.125731333333333,77.18513533333333,132.090196,12,-1184,-4616,-769,2777,-1518,668,
1768734931.7367628,11.125923666666667,77.18541233333333,123.563588,12,-1184,-4616,-769,2777,-1518,668,
1768734932.7161217,11.126040833333333,77.18570783333334,123.563588,12,-1184,-4616,-769,2777,-1518,668,
1768734933.7114096,11.1260785,77.18601116666666,119.29658000000002,12,23400,30440,-32540,8587,-4119,2105,
1768734934.7066672,11.126040333333334,77.18631133333334,119.29658000000002,12,16383,-9492,-18832,-7214,12102,1143,
1768734935.6687903,11.125941333333333,77.1865875,114.498048,12,25452,360,32767,2775,-8685,-119,
1768734936.6475396,11.1258385,77.1868345,101.004376,12,-6712,-26468,32512,1673,13772,3468,
1768734937.7094326,11.125782,77.18706283333333,79.99714,12,-10520,-32,11992,-10232,452,-69,
1768734938.604865,11.125796,77.18727016666666,79.99714,12,-10520,-32,11992,-10232,452,-69,
1768734939.6335638,11.125879,77.18744166666667,77.056164,12,-20156,23364,-32256,-11925,-750,1031,
1768734940.6287043,11.1260225,77.18756516666667,83.23814,12,20004,-31360,-32513,9768,6869,371,
1768734941.6237571,11.126213666666667,77.18762666666667,91.638812,12,20004,-31360,-32513,9768,6869,371,
1768734942.603087,11.126435166666667,77.1876245,98.30230800000001,12,20004,-31360,-32513,9768,6869,371,
1768734943.5652547,11.126669833333333,77.18757466666666,98.30230800000001,12,20004,-31360,-32513,9768,6869,371,
1768734944.6764846,11.1269195,77.18750233333333,113.396108,12,17912,30424,11519,4837,-480,-1234,
1768734945.6886892,11.127185333333333,77.18741966666667,118.25946,12,17912,30424,11519,4837,-480,-1234,
1768734946.5846024,11.1274635,77.18732683333333,118.25946,12,17912,30424,11519,4837,-480,-1234,
1768734947.7119172,11.127737333333334,77.1871965,123.383944,12,-9556,24748,-32768,-13441,1868,-2291,
1768734948.7072554,11.127981833333333,77.18700866666667,121.67084400000002,12,-9556,24748,-32768,-13441,1868,-2291,
1768734949.7025874,11.128172666666666,77.18676783333333,121.67084400000002,12,-9556,24748,-32768,-13441,1868,-2291,
1768734950.6820765,11.128301,77.186487,122.75056000000001,12,25072,13184,-9400,-1181,-4482,2182,
1768734951.726677,11.128397,77.18620533333333,102.634136,12,-32704,-13020,32767,-2438,2904,3527,
1768734952.688733,11.128502166666667,77.18595733333333,92.018472,12,-32704,-13020,32767,-2438,2904,3527,
1768734953.651273,11.128646833333333,77.18576783333333,89.50716,12,920,-18292,32724,-2116,2698,5551,
1768734954.6959958,11.128836666666666,77.18564866666667,91.746228,12,920,-18292,32724,-2116,2698,5551,
1768734955.8074074,11.129058,77.18560616666667,96.409564,12,920,-18292,32724,-2116,2698,5551,
1768734956.7867026,11.129291,77.1856415,96.409564,12,920,-18292,32724,-2116,2698,5551,
1768734957.7156007,11.129523,77.18574083333333,107.169684,12,-32664,-2836,-16940,-6905,13107,1099,
1768734958.7933736,11.129754666666667,77.1858715,97.502244,12,-32664,-2836,-16940,-6905,13107,1099,
