tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat,gps_epoch,imu_sensor_us
391039,I,0.0106,0.1504,0.6012,201.77,-417.44,63.72,,,,,,,,372260000
391059,I,0.0236,0.2825,0.6332,224.27,-393.41,36.59,,,,,,,,372280000
391079,I,-0.0054,0.3793,0.7378,153.11,-367.56,20.18,,,,,,,,372300000
391099,I,-0.0050,0.3701,0.8896,67.32,-359.45,31.10,,,,,,,,372320000
391119,I,-0.0012,0.4236,1.0579,-23.66,-353.72,44.33,,,,,,,,372340000
391139,I,-0.0422,0.3628,1.0583,-120.91,-356.40,67.56,,,,,,,,372360000
391159,I,-0.0206,0.0376,0.9097,-101.16,-359.63,88.23,,,,,,,,372380000
391179,I,0.0204,0.0177,0.7671,32.56,-357.38,88.90,,,,,,,,372400000
391199,I,0.0331,0.3425,0.7594,103.41,-337.62,77.26,,,,,,,,372420000
391219,I,0.0280,0.4211,0.7699,28.60,-313.29,65.49,,,,,,,,372440000
391239,I,-0.0273,0.2944,0.8781,-39.51,-315.91,66.16,,,,,,,,372460000
391259,I,-0.0525,0.1653,0.9852,-47.44,-329.82,67.62,,,,,,,,372480000
391279,I,-0.0287,0.1261,1.0123,-45.43,-351.83,71.83,,,,,,,,372500000
391299,I,0.0032,0.1254,0.9070,-12.44,-353.96,69.21,,,,,,,,372520000
391319,I,0.0435,0.1433,0.8517,26.89,-336.83,49.33,,,,,,,,372540000
389548,G,0.0435,0.1433,0.8517,26.89,-336.83,49.33,10.901132,77.04984,418.8,96.73,5,4.13,1777698691,372540000
391339,I,0.0349,0.1743,0.8577,32.87,-314.15,30.98,,,,,,,,372560000
391359,I,0.0166,0.1860,0.8873,39.57,-306.52,26.04,,,,,,,,372580000
391379,I,0.0176,0.2023,0.9948,28.11,-303.23,29.09,,,,,,,,372600000
391399,I,-0.0315,0.2352,1.0636,-1.40,-316.71,42.99,,,,,,,,372620000
391419,I,-0.0391,0.1415,1.0516,-32.80,-340.61,75.43,,,,,,,,372640000
389664,G,-0.0391,0.1415,1.0516,-32.80,-340.61,75.43,10.901139,77.049864,419.1,97.28,5,4.13,1777698691,372640000
391439,I,0.0254,0.0548,0.9630,-12.13,-362.56,99.09,,,,,,,,372660000
391459,I,0.0323,0.1157,0.9557,10.12,-377.26,107.44,,,,,,,,372680000
391479,I,0.0237,0.1459,0.9912,1.59,-394.45,113.35,,,,,,,,372700000
391499,I,0.0364,0.1321,0.9760,-8.72,-413.72,114.57,,,,,,,,372720000
391519,I,0.0212,0.0769,0.9202,17.93,-432.99,103.17,,,,,,,,372740000
391539,I,0.0114,0.1100,0.9739,37.01,-454.94,90.55,,,,,,,,372760000
391559,I,0.0419,0.2041,0.9451,57.50,-477.93,81.22,,,,,,,,372780000
389791,G,0.0419,0.2041,0.9451,57.50,-477.93,81.22,10.901148,77.04989,419.1,97.22,5,4.13,1777698691,372780000
391579,I,0.0331,0.3119,1.0483,4.02,-488.78,69.94,,,,,,,,372800000
391599,I,0.0200,0.2181,1.0370,-25.12,-510.61,70.12,,,,,,,,372820000
391619,I,0.0618,0.1056,1.0276,-21.04,-526.34,68.66,,,,,,,,372840000
391639,I,0.0829,0.1713,1.0345,8.90,-530.91,53.60,,,,,,,,372860000
391659,I,0.0522,0.2767,1.0035,-16.89,-531.89,43.35,,,,,,,,372880000
391679,I,0.0577,0.2167,1.0087,-33.41,-535.00,38.05,,,,,,,,372900000
391699,I,0.0920,0.2937,1.0186,-4.94,-534.57,32.50,,,,,,,,372920000
391719,I,0.1006,0.2843,1.0502,-15.12,-512.26,15.49,,,,,,,,372940000
391739,I,0.0907,0.1455,0.9868,-25.37,-497.68,5.12,,,,,,,,372960000
391759,I,0.1444,0.0923,0.8776,21.95,-470.98,-6.40,,,,,,,,372980000
391779,I,0.1205,0.2430,0.8948,74.51,-442.01,-25.79,,,,,,,,373000000
391799,I,0.0677,0.3477,0.9598,48.54,-422.50,-27.07,,,,,,,,373020000
391819,I,0.0518,0.2498,0.9446,4.57,-423.29,-16.22,,,,,,,,373040000
391839,I,0.0533,0.1940,0.9869,-16.16,-423.60,-4.21,,,,,,,,373060000
391859,I,0.0479,0.1504,0.9010,11.04,-426.10,14.33,,,,,,,,373080000
391879,I,0.1239,0.2242,0.7704,48.78,-425.79,17.87,,,,,,,,373100000
391899,I,0.1399,0.3666,0.7646,63.41,-399.88,0.43,,,,,,,,373120000
391919,I,0.1263,0.4111,0.8085,-1.46,-356.22,-33.78,,,,,,,,373140000
391939,I,0.0948,0.2985,0.8079,-66.59,-326.28,-70.79,,,,,,,,373160000
391959,I,0.0856,0.2653,0.7804,-66.28,-291.46,-111.95,,,,,,,,373180000
391979,I,0.0829,0.3153,0.8192,-36.28,-262.01,-138.96,,,,,,,,373200000
391999,I,0.1274,0.4044,0.8091,-19.70,-238.72,-137.74,,,,,,,,373220000
392019,I,0.1620,0.4902,0.8488,-35.85,-211.28,-123.60,,,,,,,,373240000
392039,I,0.1445,0.3300,0.9325,-71.95,-165.37,-91.83,,,,,,,,373260000
390276,G,0.1445,0.3300,0.9325,-71.95,-165.37,-91.83,10.90119,77.05,419.3,96.89,5,4.13,1777698691,373260000
392059,I,0.1726,0.2712,0.9554,-91.89,-145.67,-56.04,,,,,,,,373280000
392079,I,0.2012,0.2814,0.9146,-82.80,-123.23,-30.67,,,,,,,,373300000
392099,I,0.1875,0.3772,0.9132,-84.94,-84.57,-22.93,,,,,,,,373320000
392119,I,0.1438,0.2313,0.9590,-96.04,-59.02,-26.77,,,,,,,,373340000
392139,I,0.1552,0.2698,0.9934,-78.41,-45.79,-37.68,,,,,,,,373360000
392159,I,0.1260,0.3983,0.9822,-63.84,-30.73,-51.34,,,,,,,,373380000
390389,G,0.1260,0.3983,0.9822,-63.84,-30.73,-51.34,10.901199,77.050024,419.2,97.19,5,4.13,1777698691,373380000
392179,I,0.0952,0.2797,0.9583,-58.54,-25.85,-55.98,,,,,,,,373400000
392199,I,0.0974,0.2848,0.8986,-21.40,-28.11,-60.12,,,,,,,,373420000
392219,I,0.0951,0.3884,0.8491,12.07,-27.38,-66.89,,,,,,,,373440000
392239,I,0.1144,0.4308,0.9446,14.63,-31.95,-70.18,,,,,,,,373460000
392259,I,0.1396,0.3832,0.9811,1.77,-23.23,-73.48,,,,,,,,373480000
392279,I,0.1359,0.3486,0.9912,-29.21,-1.46,-92.80,,,,,,,,373500000
392299,I,0.1304,0.3108,0.9896,-59.15,21.04,-101.34,,,,,,,,373520000
392319,I,0.1367,0.3069,0.9811,-57.32,38.35,-112.80,,,,,,,,373540000
392339,I,0.1499,0.3591,0.9015,-39.39,60.18,-120.91,,,,,,,,373560000
392359,I,0.1478,0.4093,0.7986,-26.34,79.57,-124.57,,,,,,,,373580000
392379,I,0.1711,0.4266,0.8269,1.65,108.41,-127.99,,,,,,,,373600000
392399,I,0.1779,0.4630,0.9806,-15.24,144.82,-128.72,,,,,,,,373620000
392419,I,0.1464,0.5889,1.1975,-116.89,176.83,-126.40,,,,,,,,373640000
390650,G,0.1464,0.5889,1.1975,-116.89,176.83,-126.40,10.901227,77.050092,419.2,98.49,5,4.13,1777698691,373640000
392439,I,0.1304,0.5762,1.2108,-233.17,200.00,-125.37,,,,,,,,373660000
392459,I,0.1478,0.3867,1.1702,-278.35,214.39,-125.24,,,,,,,,373680000
392479,I,0.1249,0.1665,1.0636,-191.40,225.30,-119.09,,,,,,,,373700000
392499,I,0.1636,0.2966,0.8873,-47.20,240.06,-115.43,,,,,,,,373720000
392519,I,0.2206,0.5364,0.9449,8.54,274.27,-111.10,,,,,,,,373740000
392539,I,0.1288,0.3993,1.0566,-41.22,304.88,-108.11,,,,,,,,373760000
392559,I,0.0865,0.2935,0.9923,-45.67,305.79,-100.37,,,,,,,,373780000
392579,I,0.1184,0.2770,0.9221,22.07,299.27,-85.24,,,,,,,,373800000
392599,I,0.1301,0.4185,0.8802,87.32,282.68,-56.04,,,,,,,,373820000
392619,I,0.1643,0.4913,0.7926,103.48,259.82,-31.77,,,,,,,,373840000
392639,I,0.1487,0.4739,0.7346,89.63,238.90,-13.29,,,,,,,,373860000
390878,G,0.1487,0.4739,0.7346,89.63,238.90,-13.29,10.901246,77.05014,419.2,99.13,5,4.13,1777698691,373860000
392659,I,0.1090,0.3761,0.6783,105.30,211.46,2.74,,,,,,,,373880000
392679,I,0.1157,0.3203,0.6421,143.60,181.28,5.67,,,,,,,,373900000
392699,I,0.1094,0.5135,0.6371,144.02,130.43,6.22,,,,,,,,373920000
392719,I,0.1046,0.5889,0.7521,65.37,97.62,10.43,,,,,,,,373940000
392739,I,0.0879,0.3632,0.6866,2.93,61.04,3.48,,,,,,,,373960000
392759,I,0.0681,0.2642,0.6580,45.61,29.27,-17.38,,,,,,,,373980000
392779,I,0.0746,0.4847,0.6266,101.89,8.54,-32.20,,,,,,,,374000000
391012,G,0.0746,0.4847,0.6266,101.89,8.54,-32.20,10.901256,77.05016,419.2,100.22,5,4.13,1777698691,374000000
392799,I,0.1163,0.5317,0.5330,91.89,-7.56,-44.09,,,,,,,,374020000
392819,I,0.1097,0.3505,0.4349,75.37,-28.66,-63.29,,,,,,,,374040000
392839,I,0.0569,0.4305,0.6152,75.79,-36.04,-65.61,,,,,,,,374060000
392859,I,0.1202,0.6384,0.7124,38.11,-34.94,-60.18,,,,,,,,374080000
392879,I,0.1326,0.6284,0.7147,-3.60,-23.90,-74.15,,,,,,,,374100000
392899,I,0.1183,0.6085,0.7904,7.68,-4.82,-75.67,,,,,,,,374120000
392919,I,0.1704,0.5486,0.8571,-4.94,14.70,-82.44,,,,,,,,374140000
392939,I,0.1324,0.6234,0.9296,-91.52,34.63,-103.54,,,,,,,,374160000
392959,I,0.0927,0.7079,1.0063,-207.87,64.33,-106.46,,,,,,,,374180000
392979,I,0.1190,0.5248,0.9801,-276.16,85.61,-98.72,,,,,,,,374200000
392999,I,0.1255,0.5509,0.9241,-231.40,92.01,-96.04,,,,,,,,374220000
393019,I,0.1753,0.6180,0.9170,-159.33,100.37,-76.83,,,,,,,,374240000
393039,I,0.1870,0.5920,0.9486,-112.56,111.83,-65.30,,,,,,,,374260000
393059,I,0.1860,0.7209,1.0840,-120.18,127.44,-64.82,,,,,,,,374280000
393079,I,0.1913,0.7081,1.1471,-173.78,148.54,-56.28,,,,,,,,374300000
393099,I,0.2378,0.7734,1.0884,-153.84,161.52,-50.12,,,,,,,,374320000
393119,I,0.1865,0.7319,1.1469,-79.82,159.45,-57.80,,,,,,,,374340000
393139,I,0.1564,0.6910,1.1349,-57.62,166.40,-51.65,,,,,,,,374360000
393159,I,0.1370,0.4938,1.1265,-47.99,175.49,-45.55,,,,,,,,374380000
391407,G,0.1370,0.4938,1.1265,-47.99,175.49,-45.55,10.901284,77.05024,419.4,101.88,5,4.13,1777698691,374380000
393179,I,0.0524,0.1998,0.9900,53.78,-431.59,-96.65,,,,,,,,374400000
393199,I,0.1010,-0.1626,0.9093,176.22,-369.33,9.70,,,,,,,,374420000
393219,I,0.1121,-0.3376,0.8262,225.55,72.32,-18.05,,,,,,,,374440000
393239,I,0.0530,-0.2950,0.7490,179.09,293.05,-114.82,,,,,,,,374460000
393259,I,0.0387,0.0100,0.8665,78.60,718.84,-57.01,,,,,,,,374480000
393279,I,0.0669,0.0116,0.7239,-132.07,808.66,-8.96,,,,,,,,374500000
391519,G,0.0669,0.0116,0.7239,-132.07,808.66,-8.96,10.901293,77.05026,419.4,102.13,5,4.13,1777698691,374500000
393299,I,0.0349,0.2478,0.6959,80.37,356.22,-42.26,,,,,,,,374520000
393319,I,0.0936,0.7515,0.7172,245.55,139.27,-45.49,,,,,,,,374540000
393339,I,0.1631,0.8461,0.3799,226.89,117.62,-28.48,,,,,,,,374560000
393359,I,0.1046,0.5573,0.1785,133.48,130.55,-24.82,,,,,,,,374580000
393379,I,0.0564,0.3872,0.2791,61.04,97.38,-0.43,,,,,,,,374600000
393399,I,0.0326,0.5159,0.4650,-14.15,59.09,12.20,,,,,,,,374620000
391635,G,0.0326,0.5159,0.4650,-14.15,59.09,12.20,10.901302,77.050284,419.6,102.52,5,4.13,1777698691,374620000
393419,I,-0.0046,0.5237,0.5557,-163.23,29.33,13.84,,,,,,,,374640000
393439,I,0.0321,0.4219,0.5187,-267.26,4.09,36.22,,,,,,,,374660000
393459,I,0.0647,0.2458,0.3811,-132.01,-35.30,19.21,,,,,,,,374680000
393479,I,0.1005,0.3373,0.2677,116.46,-67.20,-15.18,,,,,,,,374700000
393499,I,0.1295,0.5082,0.5519,44.63,-53.05,1.95,,,,,,,,374720000
393519,I,0.0933,0.4825,0.7123,-158.54,-46.71,1.04,,,,,,,,374740000
393539,I,0.0580,0.2523,0.9279,-246.28,-59.94,-23.23,,,,,,,,374760000
393559,I,0.1112,0.1633,0.6011,-187.01,-76.65,-18.29,,,,,,,,374780000
393579,I,0.1420,0.1733,0.3694,98.60,-85.73,-32.38,,,,,,,,374800000
393599,I,0.0724,0.3560,0.5171,296.71,-414.27,-92.26,,,,,,,,374820000
393619,I,0.1415,0.3496,0.8536,449.76,-158.96,-7.87,,,,,,,,374840000
393639,I,0.1161,0.1029,0.8225,-38.84,428.17,30.30,,,,,,,,374860000
391890,G,0.1161,0.1029,0.8225,-38.84,428.17,30.30,10.901328,77.05036,419.6,103.18,5,4.13,1777698691,374860000
393659,I,0.0341,0.1206,0.6110,-48.23,209.94,-22.01,,,,,,,,374880000
393679,I,0.0881,0.4653,0.4503,274.51,-20.12,-24.57,,,,,,,,374900000
393699,I,0.1321,0.8309,0.5502,407.07,-67.68,-15.73,,,,,,,,374920000
393719,I,0.0480,0.8740,0.7822,280.18,-57.50,-10.98,,,,,,,,374940000
393739,I,0.0244,0.8046,0.7076,106.40,-63.90,-3.11,,,,,,,,374960000
393759,I,0.0349,0.5586,0.6577,97.87,-75.98,5.00,,,,,,,,374980000
391999,G,0.0349,0.5586,0.6577,97.87,-75.98,5.00,10.901337,77.050384,419.6,103.63,5,4.13,1777698691,374980000
393779,I,0.0238,0.2047,0.5901,160.30,-83.78,-5.49,,,,,,,,375000000
393799,I,0.0514,0.1653,0.3810,217.07,-90.49,-9.21,,,,,,,,375020000
393819,I,0.0563,0.4283,0.3077,295.91,-95.85,-29.76,,,,,,,,375040000
393839,I,0.0223,0.8392,0.5164,239.39,-84.82,-46.22,,,,,,,,375060000
393859,I,0.0476,0.7272,0.6544,-17.50,-65.98,-49.02,,,,,,,,375080000
393879,I,0.0201,0.5735,0.8236,-173.84,-56.65,-65.12,,,,,,,,375100000
393899,I,-0.0140,0.4885,0.8336,-213.29,-40.06,-56.10,,,,,,,,375120000
392134,G,-0.0140,0.4885,0.8336,-213.29,-40.06,-56.10,10.901345,77.050416,420.0,104.13,5,4.13,1777698691,375120000
393919,I,0.0569,0.4056,0.5089,-112.74,-31.65,-56.77,,,,,,,,375140000
393939,I,0.1764,0.5194,0.4932,76.28,-20.85,-78.11,,,,,,,,375160000
393959,I,0.1304,0.6543,0.5876,104.15,1.04,-75.91,,,,,,,,375180000
393979,I,0.0995,0.6257,0.6742,-77.44,16.16,-73.96,,,,,,,,375200000
393999,I,0.0066,0.4656,0.7806,-189.09,40.73,-78.60,,,,,,,,375220000
394019,I,0.0048,0.3165,0.8596,-190.98,67.68,-66.28,,,,,,,,375240000
394039,I,0.1162,0.4781,0.8544,-79.94,70.43,-60.85,,,,,,,,375260000
394059,I,0.1069,0.7014,0.9351,6.71,82.44,-59.39,,,,,,,,375280000
394079,I,0.0485,0.6982,0.9431,-16.52,92.26,-39.94,,,,,,,,375300000
394099,I,0.0613,0.5597,0.9642,-4.63,101.40,-26.77,,,,,,,,375320000
394119,I,0.0605,0.4581,0.9847,39.02,109.39,-32.44,,,,,,,,375340000
394139,I,0.0642,0.6086,0.9285,54.82,113.78,-28.90,,,,,,,,375360000
394159,I,0.0450,0.6921,0.8381,64.88,113.35,-23.78,,,,,,,,375380000
394179,I,0.0275,0.5807,0.8195,103.17,98.11,-6.04,,,,,,,,375400000
394199,I,0.0636,0.6399,0.9347,123.35,74.63,12.74,,,,,,,,375420000
394219,I,0.0450,0.9270,0.9532,68.29,63.05,10.73,,,,,,,,375440000
394239,I,0.0060,0.8561,0.9758,-33.23,49.76,16.34,,,,,,,,375460000
394259,I,0.0131,0.5187,0.9548,-12.38,9.51,20.98,,,,,,,,375480000
394279,I,0.0360,0.3593,0.9004,73.84,-10.91,9.15,,,,,,,,375500000
394299,I,0.0554,0.6567,0.8640,91.71,-22.26,-5.91,,,,,,,,375520000
394319,I,0.0703,0.8802,0.8806,59.88,-27.38,-27.38,,,,,,,,375540000
394339,I,0.0774,0.9115,0.9696,-7.62,-12.07,-42.26,,,,,,,,375560000
394359,I,0.0919,0.7108,1.0249,-98.35,-2.26,-55.67,,,,,,,,375580000
392609,G,0.0919,0.7108,1.0249,-98.35,-2.26,-55.67,10.901385,77.05054,420.1,106.15,5,4.13,1777698691,375580000
394379,I,0.1080,0.4846,1.0072,-87.07,5.55,-69.45,,,,,,,,375600000
394399,I,0.0963,0.2921,0.9489,-55.43,-5.12,-93.11,,,,,,,,375620000
394419,I,0.1124,0.1305,0.6716,222.13,-536.65,-138.72,,,,,,,,375640000
394439,I,0.1147,0.1218,0.5197,298.60,-133.84,-86.22,,,,,,,,375660000
394459,I,0.0969,0.0792,0.3192,56.16,188.23,-60.67,,,,,,,,375680000
394479,I,0.1761,-0.0485,0.6190,-275.37,437.50,-56.34,,,,,,,,375700000
394499,I,0.1843,-0.0243,0.8086,-348.96,752.44,-58.17,,,,,,,,375720000
394519,I,0.0717,0.2975,0.8726,-82.99,448.05,-68.48,,,,,,,,375740000
394539,I,-0.0039,0.6204,0.8782,50.49,215.49,-58.23,,,,,,,,375760000
394559,I,-0.0835,0.6324,0.9430,63.23,161.34,-47.32,,,,,,,,375780000
394579,I,-0.1464,0.4841,0.8995,67.26,118.60,-31.40,,,,,,,,375800000
394599,I,-0.0846,0.3356,0.8506,66.71,104.94,-24.57,,,,,,,,375820000
394619,I,-0.0673,0.3379,0.8723,58.23,93.84,-26.83,,,,,,,,375840000
394639,I,0.0009,0.2549,0.8137,74.39,74.45,-2.26,,,,,,,,375860000
394659,I,0.1034,0.2963,0.7794,80.00,52.50,16.34,,,,,,,,375880000
394679,I,0.1315,0.4059,0.7837,60.18,65.67,18.17,,,,,,,,375900000
394699,I,0.2283,0.2594,0.6906,-19.63,107.56,24.45,,,,,,,,375920000
394719,I,0.2352,0.0808,0.6046,14.15,100.30,-0.49,,,,,,,,375940000
392972,G,0.2352,0.0808,0.6046,14.15,100.30,-0.49,10.901417,77.0506436,420.1,107.05,5,4.13,1777698691,375940000
394739,I,0.3066,-0.0239,0.5745,89.94,119.63,-18.48,,,,,,,,375960000
394759,I,0.2277,0.2316,0.6516,128.72,128.78,-28.48,,,,,,,,375980000
394779,I,0.0593,0.5009,0.8817,4.63,126.65,-29.57,,,,,,,,376000000
394799,I,-0.0331,0.5795,0.9667,-77.01,93.84,-17.50,,,,,,,,376020000
394819,I,0.0059,0.4547,0.8768,0.85,47.68,-12.80,,,,,,,,376040000
394839,I,0.0598,0.3925,0.8458,61.04,-45.55,-25.37,,,,,,,,376060000
393082,G,0.0598,0.3925,0.8458,61.04,-45.55,-25.37,10.901424,77.050668,420.1,107.61,5,4.13,1777698691,376060000
394859,I,0.0956,0.4257,0.8394,64.02,9.94,-13.54,,,,,,,,376080000
394879,I,0.0892,0.4055,0.6375,91.65,102.62,-10.61,,,,,,,,376100000
394899,I,0.2815,0.3083,0.4675,54.15,62.87,-36.52,,,,,,,,376120000
394919,I,0.5190,0.2552,0.3334,6.95,16.46,-40.91,,,,,,,,376140000
394939,I,0.5941,0.0641,0.2526,-48.66,56.40,-81.28,,,,,,,,376160000
394959,I,0.3245,-0.2246,0.2391,-27.93,71.59,-85.91,,,,,,,,376180000
394979,I,0.2241,0.0433,0.5922,303.48,-342.13,-82.99,,,,,,,,376200000
393215,G,0.2241,0.0433,0.5922,303.48,-342.13,-82.99,10.901431,77.0507,420.1,107.70,5,4.13,1777698691,376200000
394999,I,0.0887,0.3383,0.7828,455.61,-277.26,-16.83,,,,,,,,376220000
395019,I,0.0161,0.2877,0.6169,278.17,-106.40,25.61,,,,,,,,376240000
395039,I,0.0825,0.0615,0.3928,91.10,60.18,90.06,,,,,,,,376260000
395059,I,0.3223,0.3383,0.2522,163.78,215.61,87.01,,,,,,,,376280000
395079,I,0.2821,0.2603,0.2599,41.04,190.61,92.26,,,,,,,,376300000
395099,I,0.0156,0.1223,0.2446,-224.76,101.71,32.32,,,,,,,,376320000
395119,I,-0.0819,0.0171,0.4525,-552.87,93.54,-50.24,,,,,,,,376340000
395139,I,-0.0240,-0.0051,0.5811,-595.67,191.95,-40.55,,,,,,,,376360000
395159,I,0.0032,0.2643,0.7043,-251.77,245.06,3.84,,,,,,,,376380000
395179,I,0.0574,0.4891,0.7737,22.50,48.66,22.07,,,,,,,,376400000
395199,I,0.1284,0.4268,0.8606,51.28,-53.41,29.21,,,,,,,,376420000
393441,G,0.1284,0.4268,0.8606,51.28,-53.41,29.21,10.901455,77.05078,420.1,110.51,5,4.13,1777698691,376420000
395219,I,0.1179,0.2776,0.8577,32.32,-58.78,12.26,,,,,,,,376440000
395239,I,0.0836,0.1703,0.7751,82.26,-55.73,12.26,,,,,,,,376460000
395259,I,0.0957,0.3011,0.6647,132.87,-59.21,13.90,,,,,,,,376480000
395279,I,0.0266,0.4548,0.6011,102.56,-82.74,0.18,,,,,,,,376500000
395299,I,0.0220,0.2751,0.7252,-34.15,-294.63,-23.96,,,,,,,,376520000
395319,I,0.0776,-0.0922,0.7152,10.91,-350.12,-29.39,,,,,,,,376540000
393571,G,0.0776,-0.0922,0.7152,10.91,-350.12,-29.39,10.901463,77.05081,420.1,111.24,5,4.13,1777698691,376540000
395339,I,0.0643,-0.1766,0.6862,-3.66,-136.04,-21.71,,,,,,,,376560000
395359,I,0.0269,0.1479,0.6760,46.83,33.90,9.45,,,,,,,,376580000
395379,I,0.0138,0.3265,0.6017,80.55,137.20,45.61,,,,,,,,376600000
395399,I,-0.0111,0.2914,0.7728,-29.82,-13.66,21.59,,,,,,,,376620000
395419,I,0.0594,0.1132,0.7936,-29.39,-119.33,3.35,,,,,,,,376640000
395439,I,0.0637,0.0580,0.7345,54.09,-131.22,-20.24,,,,,,,,376660000
393687,G,0.0637,0.0580,0.7345,54.09,-131.22,-20.24,10.90147,77.05084,420.1,111.88,5,4.13,1777698691,376660000
395459,I,0.0277,0.1875,0.7078,102.07,-117.50,-39.51,,,,,,,,376680000
395479,I,0.0537,0.2848,0.7378,97.99,-108.60,-43.11,,,,,,,,376700000
395499,I,0.0128,0.3850,0.8802,41.04,-103.78,-55.24,,,,,,,,376720000
395519,I,0.0355,0.3622,1.0015,-42.32,-100.73,-42.68,,,,,,,,376740000
395539,I,0.0917,0.2806,1.0493,-59.82,-91.77,-18.05,,,,,,,,376760000
395559,I,0.1217,0.3398,1.0364,-48.05,-72.87,7.26,,,,,,,,376780000
393798,G,0.1217,0.3398,1.0364,-48.05,-72.87,7.26,10.901478,77.050868,420.7,112.63,5,4.13,1777698691,376780000
395579,I,0.1682,0.4088,1.0045,-88.11,-46.28,31.46,,,,,,,,376800000
395599,I,0.1566,0.4629,1.0074,-125.98,-22.44,36.52,,,,,,,,376820000
395619,I,0.0824,0.5082,1.1632,-186.71,-16.77,39.76,,,,,,,,376840000
395639,I,0.0503,0.3080,1.0968,-230.61,-21.22,38.29,,,,,,,,376860000
395659,I,-0.0013,-0.0098,1.0220,-172.80,-47.44,27.87,,,,,,,,376880000
395679,I,-0.0743,0.0903,1.0354,-64.63,-89.57,19.33,,,,,,,,376900000
395699,I,-0.0022,0.3948,1.0096,-18.48,-138.90,1.34,,,,,,,,376920000
395719,I,0.0121,0.3815,1.1145,-2.20,-152.44,-26.22,,,,,,,,376940000
395739,I,0.0997,0.2948,0.9954,57.68,-148.96,-32.99,,,,,,,,376960000
395759,I,0.1611,0.4031,0.7887,128.96,-165.85,-50.79,,,,,,,,376980000
395779,I,0.1149,0.3262,0.6497,476.59,-519.57,-63.78,,,,,,,,377000000
395799,I,0.1539,0.1715,0.5419,238.48,-135.00,-27.20,,,,,,,,377020000
394048,G,0.1539,0.1715,0.5419,238.48,-135.00,-27.20,10.901499,77.05095,420.7,112.73,5,4.13,1777698691,377020000
395819,I,0.1123,0.1591,0.6749,-198.96,272.93,-42.44,,,,,,,,377040000
395839,I,0.0653,0.2921,0.7173,-107.56,202.38,-57.62,,,,,,,,377060000
395859,I,0.1016,0.5347,0.7682,54.39,13.23,-35.00,,,,,,,,377080000
395879,I,0.0709,0.4406,0.8694,67.38,-30.98,-24.88,,,,,,,,377100000
395899,I,0.0698,0.2286,0.8275,52.56,-27.80,-12.01,,,,,,,,377120000
395919,I,0.0856,0.2426,0.6459,73.84,-7.26,-7.87,,,,,,,,377140000
395939,I,0.0575,0.4172,0.6844,58.84,-4.45,-6.71,,,,,,,,377160000
395959,I,0.0643,0.4324,0.7729,0.85,-6.46,3.48,,,,,,,,377180000
395979,I,0.0465,0.3733,0.8860,-50.00,-14.70,0.67,,,,,,,,377200000
395999,I,0.0321,0.2566,0.8600,-37.62,-28.96,3.96,,,,,,,,377220000
394253,G,0.0321,0.2566,0.8600,-37.62,-28.96,3.96,10.901506,77.05098,420.7,113.47,5,4.13,1777698691,377220000
396019,I,0.0880,0.2317,0.8256,0.12,-44.39,3.90,,,,,,,,377240000
396039,I,0.0747,0.3944,0.9000,23.48,-37.74,-4.45,,,,,,,,377260000
396059,I,0.0637,0.5472,0.9827,-69.88,-35.67,-5.73,,,,,,,,377280000
396079,I,0.0864,0.4462,1.0529,-183.96,-35.61,-12.68,,,,,,,,377300000
396099,I,0.0585,0.1943,1.0499,-214.02,-37.87,-27.62,,,,,,,,377320000
396119,I,0.0553,-0.0024,0.9497,-91.83,-46.34,-30.43,,,,,,,,377340000
394365,G,0.0553,-0.0024,0.9497,-91.83,-46.34,-30.43,10.901513,77.05101,420.7,113.76,5,4.13,1777698691,377340000
396139,I,0.0856,0.2035,0.8868,59.51,-40.00,-48.17,,,,,,,,377360000
396159,I,0.0782,0.5024,0.8711,78.29,-12.80,-61.40,,,,,,,,377380000
396179,I,0.0725,0.5182,0.9291,64.15,-25.43,-66.10,,,,,,,,377400000
396199,I,0.0597,0.4747,1.0074,83.78,-31.77,-58.41,,,,,,,,377420000
396219,I,0.1091,0.1547,0.9843,-11.34,55.30,-45.30,,,,,,,,377440000
396239,I,0.1198,0.0848,0.7755,-20.06,84.39,-36.16,,,,,,,,377460000
396259,I,0.0399,0.2322,0.5769,32.26,59.88,-26.10,,,,,,,,377480000
396279,I,0.0203,0.1704,0.6096,57.32,38.17,-9.33,,,,,,,,377500000
396299,I,0.0203,0.2322,0.7550,60.12,16.34,-2.13,,,,,,,,377520000
396319,I,0.0140,0.4689,0.9409,40.79,-2.44,13.72,,,,,,,,377540000
396339,I,0.0444,0.5811,0.9041,-8.23,-28.35,27.87,,,,,,,,377560000
396359,I,0.0406,0.4885,0.8281,-24.82,-51.28,31.77,,,,,,,,377580000
396379,I,0.0262,0.2402,0.8291,-39.21,-77.13,42.20,,,,,,,,377600000
396399,I,0.0439,0.1660,0.8036,-1.28,-110.79,33.54,,,,,,,,377620000
396419,I,0.0382,0.3213,0.7837,52.68,-132.99,24.15,,,,,,,,377640000
396439,I,0.0612,0.5231,0.8020,24.70,-148.66,22.07,,,,,,,,377660000
396459,I,0.0679,0.4346,0.9268,-26.83,-158.60,5.06,,,,,,,,377680000
396479,I,0.0566,0.2689,0.9613,-44.51,-159.21,-2.68,,,,,,,,377700000
