timestamp,lat,lon,speed_kmh,sats,alt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
155454.80,10.002127,76.379280,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155454.90,10.002127,76.379280,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.00,10.002127,76.379280,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.10,10.002127,76.379280,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.20,10.002127,76.379280,0.23,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.30,10.002127,76.379280,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.40,10.002127,76.379280,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.50,10.002127,76.379280,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.60,10.002127,76.379280,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.70,10.002127,76.379280,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.80,10.002127,76.379280,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155455.90,10.002127,76.379280,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.00,10.002127,76.379280,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.10,10.002127,76.379280,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.20,10.002128,76.379280,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.30,10.002128,76.379280,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.40,10.002128,76.379280,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.50,10.002128,76.379280,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.60,10.002128,76.379280,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.70,10.002128,76.379280,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.80,10.002128,76.379280,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155456.90,10.002128,76.379280,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.00,10.002128,76.379280,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.10,10.002128,76.379280,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.20,10.002128,76.379280,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.30,10.002128,76.379280,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.40,10.002128,76.379280,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.50,10.002128,76.379280,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.60,10.002128,76.379280,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.70,10.002128,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.80,10.002129,76.379288,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155457.90,10.002129,76.379288,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.00,10.002129,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.10,10.002129,76.379288,0.25,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.20,10.002129,76.379288,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.30,10.002129,76.379288,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.40,10.002129,76.379288,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.50,10.002129,76.379288,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.60,10.002129,76.379288,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.70,10.002129,76.379288,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.80,10.002129,76.379288,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155458.90,10.002129,76.379288,0.25,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.00,10.002129,76.379288,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.10,10.002129,76.379288,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.20,10.002129,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.30,10.002130,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.40,10.002130,76.379288,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.50,10.002130,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.60,10.002130,76.379288,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.70,10.002130,76.379288,0.19,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.80,10.002130,76.379288,0.01,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155459.90,10.002130,76.379288,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.00,10.002130,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.10,10.002130,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.20,10.002130,76.379288,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.30,10.002130,76.379288,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.40,10.002130,76.379288,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.50,10.002130,76.379288,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.60,10.002131,76.379288,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.70,10.002131,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.80,10.002131,76.379288,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155500.90,10.002131,76.379288,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.00,10.002131,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.10,10.002131,76.379288,0.25,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.20,10.002131,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.30,10.002131,76.379288,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.40,10.002131,76.379288,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.50,10.002131,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.60,10.002131,76.379288,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.70,10.002131,76.379288,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.80,10.002131,76.379288,0.23,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155501.90,10.002131,76.379288,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.00,10.002131,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.10,10.002131,76.379288,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.20,10.002131,76.379288,0.23,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.30,10.002131,76.379288,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.40,10.002131,76.379288,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.50,10.002131,76.379288,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.60,10.002131,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.70,10.002131,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.80,10.002131,76.379288,0.30,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155502.90,10.002131,76.379288,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.00,10.002131,76.379288,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.10,10.002131,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.20,10.002131,76.379288,0.25,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.30,10.002131,76.379288,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.40,10.002131,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.50,10.002131,76.379288,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.60,10.002131,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.70,10.002131,76.379288,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.80,10.002131,76.379288,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155503.90,10.002131,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.00,10.002131,76.379288,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.10,10.002131,76.379288,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.20,10.002131,76.379288,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.30,10.002131,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.40,10.002131,76.379288,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.50,10.002131,76.379288,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.60,10.002131,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.70,10.002131,76.379288,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.80,10.002131,76.379288,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155504.90,10.002131,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.00,10.002131,76.379288,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.10,10.002131,76.379288,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.20,10.002131,76.379288,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.30,10.002131,76.379288,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.40,10.002131,76.379288,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.50,10.002131,76.379288,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.60,10.002131,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.70,10.002131,76.379288,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.80,10.002131,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155505.90,10.002131,76.379288,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.00,10.002131,76.379288,0.25,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.10,10.002131,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.20,10.002131,76.379288,0.30,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.30,10.002131,76.379288,0.34,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.40,10.002131,76.379288,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.50,10.002131,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.60,10.002131,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.70,10.002131,76.379288,0.30,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.80,10.002131,76.379288,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155506.90,10.002131,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.00,10.002131,76.379288,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.10,10.002131,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.20,10.002131,76.379288,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.30,10.002131,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.40,10.002131,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.50,10.002131,76.379288,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.60,10.002131,76.379288,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.70,10.002130,76.379288,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.80,10.002130,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155507.90,10.002130,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.00,10.002130,76.379288,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.10,10.002130,76.379288,0.02,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.20,10.002130,76.379288,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.30,10.002130,76.379288,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.40,10.002130,76.379288,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.50,10.002130,76.379288,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.60,10.002130,76.379288,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.70,10.002130,76.379288,0.02,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.80,10.002130,76.379288,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155508.90,10.002130,76.379288,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.00,10.002130,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.10,10.002130,76.379288,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.20,10.002130,76.379288,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.30,10.002130,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.40,10.002130,76.379288,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.50,10.002130,76.379288,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.60,10.002130,76.379288,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.70,10.002130,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.80,10.002130,76.379288,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155509.90,10.002130,76.379288,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.00,10.002130,76.379288,0.00,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.10,10.002130,76.379280,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.20,10.002130,76.379280,0.31,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.30,10.002130,76.379280,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.40,10.002130,76.379280,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.50,10.002130,76.379280,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.60,10.002130,76.379280,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.70,10.002130,76.379280,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.80,10.002130,76.379280,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155510.90,10.002130,76.379280,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.00,10.002130,76.379280,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.10,10.002130,76.379280,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.20,10.002130,76.379280,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.30,10.002130,76.379280,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.40,10.002130,76.379280,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.50,10.002130,76.379280,0.01,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.60,10.002130,76.379280,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.70,10.002130,76.379280,0.07,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.80,10.002130,76.379280,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155511.90,10.002131,76.379280,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.00,10.002131,76.379280,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.10,10.002131,76.379280,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.20,10.002131,76.379280,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.30,10.002131,76.379280,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.40,10.002131,76.379280,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.50,10.002131,76.379280,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.60,10.002131,76.379280,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.70,10.002131,76.379280,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.80,10.002131,76.379280,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155512.90,10.002131,76.379280,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.00,10.002131,76.379280,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.10,10.002131,76.379280,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.20,10.002131,76.379280,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.30,10.002131,76.379280,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.40,10.002131,76.379280,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.50,10.002131,76.379280,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.60,10.002131,76.379280,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.70,10.002131,76.379280,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.80,10.002131,76.379280,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155513.90,10.002131,76.379280,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.00,10.002131,76.379280,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.10,10.002131,76.379280,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.20,10.002131,76.379280,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.30,10.002131,76.379280,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.40,10.002131,76.379280,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.50,10.002131,76.379280,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.60,10.002131,76.379280,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.70,10.002131,76.379280,0.17,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.80,10.002131,76.379280,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155514.90,10.002131,76.379280,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.00,10.002131,76.379280,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.10,10.002131,76.379280,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.20,10.002131,76.379280,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.30,10.002131,76.379280,0.06,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.40,10.002131,76.379280,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.50,10.002131,76.379288,0.23,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.60,10.002131,76.379288,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.70,10.002131,76.379288,0.03,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.80,10.002131,76.379288,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155515.90,10.002131,76.379288,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.00,10.002131,76.379288,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.10,10.002131,76.379288,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.20,10.002131,76.379288,0.10,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.30,10.002131,76.379288,0.21,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.40,10.002131,76.379288,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.50,10.002131,76.379288,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.60,10.002131,76.379288,0.22,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.70,10.002131,76.379288,0.16,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.80,10.002131,76.379288,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155516.90,10.002131,76.379288,0.25,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.00,10.002131,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.10,10.002131,76.379288,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.20,10.002132,76.379288,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.30,10.002132,76.379288,0.02,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.40,10.002132,76.379288,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.50,10.002132,76.379288,0.18,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.60,10.002132,76.379288,0.27,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.70,10.002132,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.80,10.002132,76.379288,0.34,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155517.90,10.002132,76.379288,0.20,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.00,10.002132,76.379288,0.11,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.10,10.002132,76.379288,0.28,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.20,10.002132,76.379288,0.05,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.30,10.002132,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.40,10.002132,76.379288,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.50,10.002132,76.379288,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.60,10.002132,76.379288,0.01,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.70,10.002132,76.379288,0.27,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.80,10.002132,76.379288,0.13,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155518.90,10.002132,76.379288,0.14,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.00,10.002132,76.379288,0.23,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.10,10.002132,76.379288,0.15,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.20,10.002132,76.379288,0.35,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.30,10.002132,76.379288,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.40,10.002132,76.379288,0.08,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.50,10.002132,76.379288,0.25,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.60,10.002132,76.379288,0.26,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.70,10.002132,76.379288,0.12,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.80,10.002132,76.379288,0.09,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155519.90,10.002132,76.379288,0.04,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
155520.00,10.002132,76.379288,0.24,12,0,1.234567,-0.456789,9.806650,0.123456,-0.789012,0.456789
