gps_time,lat,lon,alt,speed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,vbat
1773118960.00700,10.0101,76.36376,3.0,12.05,-0.0295,0.0782,1.0686,2.56,9.82,-1.04,0.38
1773118960.10700,10.0101,76.36376,3.0,12.05,0.3123,-0.0111,1.3035,-2.44,2.13,-1.77,0.34
1773118960.21400,10.0101,76.36376,3.0,11.54,-0.1117,0.0250,0.9226,2.32,2.01,-0.67,0.35
1773118960.30700,10.0101,76.36376,3.0,11.54,0.2592,0.0045,0.9084,-2.26,0.37,1.22,0.37
1773118960.41400,10.0101,76.36377,3.0,11.68,-0.0448,0.1044,0.9620,-0.55,-4.63,2.99,0.36
1773118960.50700,10.0101,76.36377,3.0,11.68,0.0045,-0.0302,1.1034,-6.34,7.44,3.11,0.35
1773118960.62000,10.01011,76.36378,3.1,12.38,0.0917,0.0864,1.1024,-0.24,1.65,2.44,0.38
1773118960.70700,10.01011,76.36378,3.1,12.38,0.0564,0.0428,1.1190,1.10,2.32,2.20,0.38
1773118961.81400,10.01011,76.36378,3.1,13.11,0.0421,-0.0060,0.8909,-5.73,4.82,0.79,0.39
1773118961.90800,10.01011,76.36378,3.1,13.11,0.1626,0.0612,1.2161,-4.39,-1.71,0.67,0.35
1773118961.01300,10.01011,76.36379,3.2,13.37,-0.0353,0.0659,1.1417,0.49,-0.67,-0.85,0.32
1773118961.10600,10.01011,76.36379,3.2,13.37,-0.0751,0.0110,1.1404,-1.59,1.95,-1.89,0.37
1773118961.20700,10.01011,76.36379,3.2,13.37,0.1920,0.0828,1.0201,0.43,2.93,-2.68,0.30
1773118961.31400,10.01011,76.3638,3.2,13.70,0.2820,0.0115,1.0779,-0.98,-0.67,-3.48,0.34
1773118961.40700,10.01011,76.3638,3.2,13.70,0.1884,-0.0135,1.1510,-6.28,1.34,-3.72,0.33
1773118961.51400,10.01012,76.36381,3.3,13.48,0.0392,-0.0381,1.0583,-5.24,0.67,-4.33,0.28
1773118961.60700,10.01012,76.36381,3.3,13.48,0.4993,0.0880,0.9462,2.44,-3.11,-5.18,0.41
1773118961.71400,10.01012,76.36382,3.3,13.37,0.2158,0.0176,1.0667,0.67,-1.46,-6.22,0.38
1773118962.80700,10.01012,76.36382,3.3,13.37,0.0880,0.0234,0.9453,1.65,-2.44,-5.67,0.36
1773118962.91500,10.01012,76.36382,3.4,12.76,-0.0010,-0.0564,1.0438,-3.72,0.30,-2.93,0.34
1773118962.01400,10.01013,76.36382,3.4,13.15,0.2656,0.0625,1.1373,3.84,-0.91,0.24,0.31
1773118962.11400,10.01013,76.36382,3.4,13.00,0.3000,0.0009,1.0649,-1.89,-3.11,1.59,0.43
1773118962.20700,10.01013,76.36382,3.4,13.00,-0.2722,-0.0486,0.9104,-5.91,1.77,3.17,0.37
1773118962.31400,10.01013,76.36383,3.4,13.16,0.2655,0.0424,1.0947,-2.07,1.77,4.21,0.33
1773118962.41400,10.01013,76.36383,3.4,13.47,0.1144,0.0209,1.0637,-5.67,-1.46,3.54,0.31
1773118962.51300,10.01013,76.36384,3.4,13.67,0.0702,0.0607,0.7617,1.52,-6.10,0.06,0.35
1773118962.61300,10.01013,76.36384,3.4,13.60,0.0360,0.1316,0.9868,-0.49,5.98,-2.20,0.35
1773118962.70700,10.01013,76.36384,3.4,13.60,0.2781,0.0834,1.0623,-0.43,-3.84,-3.90,0.41
1773118963.81300,10.01014,76.36385,3.4,13.93,0.2103,0.0740,0.9972,-1.40,-3.72,-5.73,0.38
1773118963.91400,10.01014,76.36385,3.4,14.11,-0.0504,0.0443,0.8737,-2.20,-3.23,-6.77,0.44
1773118963.01400,10.01014,76.36385,3.4,13.89,-0.1523,0.0950,0.8658,-1.46,4.76,-7.26,0.38
1773118963.10700,10.01014,76.36385,3.4,13.89,0.3247,0.0221,1.2672,0.49,0.55,-6.40,0.23
1773118963.21300,10.01014,76.36385,3.4,14.10,0.1974,0.0099,1.1117,-0.18,1.71,-6.77,0.43
1773118963.31300,10.01014,76.36386,3.5,14.18,0.1367,0.0752,0.9216,5.61,2.74,-8.78,0.32
1773118963.40600,10.01014,76.36386,3.5,14.18,0.0653,-0.0127,0.8829,0.49,5.67,-7.38,0.30
1773118963.51400,10.01015,76.36387,3.5,14.10,0.1849,0.0614,1.0616,3.90,-4.02,-5.24,0.30
1773118963.61300,10.01015,76.36388,3.5,13.98,0.1346,0.1388,1.0469,3.23,-6.89,-3.41,0.43
1773118963.71300,10.01015,76.36388,3.5,14.35,-0.0918,0.0310,0.8104,0.00,-5.43,-1.34,0.43
1773118964.81300,10.01015,76.36388,3.5,14.50,-0.0879,0.0115,0.8959,-2.62,5.24,-1.95,0.31
1773118964.90700,10.01015,76.36388,3.5,14.50,0.2067,0.1630,1.0183,2.44,3.35,-1.89,0.30
1773118964.01400,10.01015,76.36388,3.5,14.30,0.2216,0.0334,1.1028,-0.06,0.18,-2.68,0.38
1773118964.11300,10.01015,76.36389,3.5,14.22,0.0098,0.0148,1.0656,-3.05,-1.40,-5.24,0.44
1773118964.20600,10.01015,76.36389,3.5,14.22,-0.0675,0.0698,0.8901,-0.67,5.79,-6.71,0.29
1773118964.31300,10.01015,76.3639,3.5,13.46,0.2059,0.0143,1.0787,-6.65,1.04,-7.68,0.38
1773118964.41300,10.01015,76.3639,3.5,13.29,0.1245,0.0421,1.1569,-1.59,0.61,-7.01,0.45
1773118964.51300,10.01016,76.36391,3.5,13.32,-0.0536,0.1279,1.2350,3.60,7.68,-7.44,0.34
1773118964.61400,10.01016,76.36391,3.3,13.00,-0.0922,-0.0328,1.0736,-5.85,4.21,-5.30,0.30
1773118964.71300,10.01016,76.36391,3.3,13.78,0.1532,-0.0621,1.0979,-2.87,4.63,-5.43,0.38
1773118965.81300,10.01016,76.36391,3.3,13.93,-0.1469,0.0983,1.0306,3.41,-3.72,-4.21,0.46
1773118965.91400,10.01016,76.36392,3.3,14.55,0.0704,0.0189,1.0541,0.61,2.68,-5.37,0.44
1773118965.01400,10.01016,76.36392,3.3,14.54,-0.1255,0.1147,0.8926,5.73,0.30,-5.37,0.38
1773118965.11300,10.01016,76.36393,3.3,15.69,-0.2729,0.0211,1.0475,-0.06,3.72,-4.02,0.38
1773118965.20600,10.01016,76.36393,3.3,15.69,-0.0615,0.0282,1.0647,2.62,3.96,-3.54,0.30
1773118965.32100,10.01016,76.36394,3.2,16.05,0.3325,0.0497,0.7976,-0.24,-4.88,-3.60,0.37
1773118965.41400,10.01016,76.36394,3.2,16.95,-0.0050,0.0260,0.6881,-0.43,-0.91,-3.60,0.25
1773118965.51400,10.01016,76.36395,3.2,17.09,-0.0221,0.1282,0.7256,5.49,1.04,-3.11,0.39
1773118965.61500,10.01016,76.36395,3.2,17.36,-0.2760,0.0914,0.9456,5.06,3.11,-1.77,0.35
1773118965.71500,10.01017,76.36395,3.2,18.22,-0.2249,0.0603,0.9769,8.35,5.24,-0.98,0.38
1773118966.81400,10.01017,76.36395,3.2,17.70,-0.0613,0.1299,1.3005,7.74,10.00,-0.61,0.56
1773118966.91600,10.01017,76.36396,3.1,18.80,0.1289,-0.0289,0.9741,1.83,6.59,0.61,0.29
1773118966.01500,10.01017,76.36397,3.1,18.73,0.2661,-0.0361,0.9552,0.73,0.79,3.54,0.35
1773118966.11500,10.01017,76.36397,3.1,18.71,0.1587,-0.0321,0.8662,-0.73,4.02,4.39,0.45
1773118966.20800,10.01017,76.36397,3.1,18.71,0.6926,0.0262,1.0361,0.67,-9.94,6.22,0.35
1773118966.31500,10.01017,76.36398,3.1,19.71,0.0931,0.0173,0.6981,1.52,-8.35,5.67,0.32
1773118966.41500,10.01017,76.36398,3.1,19.19,0.0532,0.1412,0.8258,6.40,-3.48,4.39,0.36
1773118966.51500,10.01017,76.36399,3.2,19.50,0.0482,0.1049,1.3558,1.89,1.16,3.78,0.40
1773118966.61500,10.01017,76.36399,3.2,19.94,0.0096,0.0533,0.7188,-0.61,-13.60,2.56,0.39
1773118966.71500,10.01018,76.364,3.3,19.75,0.4971,0.0133,1.1230,0.12,4.45,2.20,0.52
1773118967.81500,10.01018,76.36401,3.2,20.01,0.2527,0.2206,1.2449,8.23,29.21,-1.34,0.33
1773118967.91600,10.01018,76.36401,3.2,20.28,0.8389,0.0664,1.1492,0.30,4.82,2.50,0.35
1773118967.01400,10.01018,76.36401,3.2,19.65,0.7073,0.1064,1.2554,-2.56,9.88,3.54,0.39
1773118967.11500,10.01018,76.36402,3.3,20.51,0.6787,0.1626,1.0345,5.43,-2.13,7.07,0.38
1773118967.20800,10.01018,76.36402,3.3,20.51,0.2872,-0.0905,0.7854,-6.22,-5.73,7.44,0.41
1773118967.31400,10.01018,76.36403,3.3,20.69,0.0393,0.0590,0.5797,-2.68,5.30,4.57,0.41
1773118967.58800,10.01019,76.36404,3.3,20.29,-0.1075,0.0638,0.8533,-1.04,-7.87,7.26,0.28
1773118968.86600,10.01019,76.36406,3.4,20.67,0.4435,-0.0997,1.0725,-10.61,6.34,5.73,0.49
1773118968.26600,10.0102,76.36408,3.4,21.70,0.0321,0.1588,0.9897,2.87,12.07,1.22,0.31
1773118968.39700,10.0102,76.36408,3.4,20.92,0.3550,-0.0449,0.9143,-8.23,-6.34,-0.37,0.37
1773118968.49800,10.0102,76.36409,3.4,20.50,0.9049,0.0031,1.2834,-9.15,-25.91,0.49,0.33
1773118968.60000,10.01021,76.3641,3.4,20.99,0.3063,0.0322,1.0022,-1.04,-8.35,-2.26,0.30
1773118968.69800,10.01021,76.3641,3.4,21.00,0.4274,0.0695,0.6061,5.61,1.22,-2.62,0.40
1773118969.79800,10.01021,76.36411,3.5,20.38,0.5016,0.1031,1.0577,3.96,3.29,-2.99,0.38
1773118969.89900,10.01021,76.36411,3.5,20.85,0.2277,0.0160,1.0454,2.07,-0.67,-1.71,0.45
1773118969.99900,10.01021,76.36411,3.5,21.34,-0.0161,0.0479,1.1149,2.44,-1.65,-0.43,0.41
1773118969.09900,10.01021,76.36412,3.5,21.39,-0.0431,-0.0298,0.9657,1.83,0.06,0.00,0.37
1773118969.19200,10.01021,76.36412,3.5,21.39,0.1898,0.1926,0.8755,10.67,4.88,0.55,0.38
1773118969.29900,10.01022,76.36413,3.6,22.38,0.1597,0.2061,1.0651,1.04,5.61,1.71,0.39
1773118969.40000,10.01022,76.36414,3.6,22.85,0.0450,0.2053,0.8656,10.24,-3.29,2.13,0.35
1773118969.50000,10.01022,76.36414,3.6,22.66,-0.1521,0.0817,1.1249,0.06,4.33,0.85,0.46
1773118969.60100,10.01022,76.36414,3.6,23.61,0.0924,0.1947,1.1099,4.45,3.23,0.73,0.34
1773118969.70000,10.01023,76.36415,3.6,23.04,0.1786,0.0133,0.9725,-5.79,-24.45,3.05,0.32
1773118970.80000,10.01023,76.36416,3.6,23.59,-0.6595,0.1196,0.5670,6.16,7.38,-1.83,0.33
1773118970.90000,10.01023,76.36417,3.6,24.11,-0.2501,-0.2017,0.6809,-13.05,22.44,-0.30,0.36
1773118970.00100,10.01023,76.36417,3.6,23.55,0.4297,0.1355,1.0475,-2.80,7.99,-0.37,0.39
1773118970.10000,10.01023,76.36417,3.5,23.87,0.7937,-0.1537,1.0497,-9.70,-7.87,-0.79,0.37
1773118970.19400,10.01023,76.36417,3.5,23.87,0.6533,0.1696,1.4103,-2.32,-4.70,0.24,0.38
1773118970.30100,10.01024,76.36419,3.5,24.73,0.9749,-0.0702,1.2495,-6.65,-6.40,-0.61,0.32
1773118970.40100,10.01024,76.36419,3.5,24.47,0.8455,0.0123,1.8324,9.82,6.40,-4.63,0.41
1773118970.50100,10.01024,76.3642,3.5,24.83,-0.0514,0.1592,1.3268,9.21,8.78,-4.45,0.38
1773118970.60100,10.01024,76.3642,3.6,24.71,-0.6510,-0.2000,1.2773,-12.99,-4.82,-3.90,0.39
1773118970.70000,10.01025,76.36421,3.5,25.19,0.0237,-0.1691,1.0444,-8.41,-5.06,-1.40,0.43
1773118971.80000,10.01025,76.36422,3.5,25.05,0.0345,0.0813,0.9006,8.60,-2.93,0.12,0.40
1773118971.90000,10.01025,76.36422,3.5,25.44,0.0742,-0.0149,0.8019,0.30,-3.78,1.04,0.40
1773118971.00100,10.01025,76.36423,3.5,25.36,0.0872,-0.0465,0.8628,-1.28,0.12,1.16,0.28
1773118971.10100,10.01025,76.36423,3.5,25.48,0.0167,0.0100,1.1267,-0.49,4.70,0.49,0.38
1773118971.19400,10.01025,76.36423,3.5,25.48,0.1437,0.1528,1.1129,4.82,2.68,1.40,0.32
1773118971.30000,10.01026,76.36425,3.5,25.46,0.1621,0.1017,1.2494,2.87,-0.67,1.40,0.30
1773118971.40000,10.01026,76.36425,3.5,25.88,0.1710,-0.0331,1.0912,-0.73,0.85,1.10,0.30
1773118971.50100,10.01026,76.36426,3.4,25.63,0.0702,-0.0017,0.9119,-3.60,8.78,0.91,0.42
1773118971.60100,10.01027,76.36427,3.4,26.09,0.7595,0.0458,1.1260,-4.27,-3.05,0.37,0.32
1773118971.70000,10.01027,76.36427,3.4,25.94,0.7739,-0.0017,1.2245,1.83,3.41,-0.98,0.46
1773118972.80000,10.01027,76.36428,3.4,26.19,0.0708,0.0167,1.3907,-1.65,-2.56,1.04,0.33
1773118972.90000,10.01027,76.36428,3.4,26.15,0.3257,0.0071,1.0425,-0.55,-12.07,0.18,0.29
1773118972.00000,10.01028,76.36429,3.4,26.65,0.1044,-0.0552,0.6898,-6.95,-7.87,-2.01,0.34
1773118972.10800,10.01028,76.3643,3.4,26.70,-0.2878,0.1062,0.9504,5.24,9.45,-2.93,0.42
1773118972.19300,10.01028,76.3643,3.4,26.70,0.9136,0.0647,1.5580,1.04,1.95,0.67,0.37
1773118972.30000,10.01028,76.36431,3.4,26.49,0.3582,-0.0371,0.8289,-4.27,0.43,-0.49,0.30
1773118972.40000,10.01029,76.36432,3.4,26.99,0.2860,-0.0104,1.1781,3.23,1.40,-0.91,0.46
1773118972.50100,10.01029,76.36433,3.5,27.36,0.2687,0.0098,1.0129,-2.62,-2.68,-0.67,0.39
1773118972.60100,10.01029,76.36433,3.5,27.27,0.0543,-0.0475,0.8324,-4.94,-2.26,-0.67,0.34
1773118972.70000,10.01029,76.36433,3.4,27.12,0.0306,0.0890,1.0934,3.66,3.48,-0.79,0.34
1773118973.80100,10.01029,76.36434,3.5,27.31,0.1548,-0.0018,0.8761,-2.99,0.79,-0.98,0.39
1773118973.90100,10.0103,76.36435,3.5,27.44,-0.1060,0.1434,0.9978,7.32,4.88,-0.24,0.33
1773118973.00100,10.0103,76.36436,3.5,27.16,0.0474,0.1074,0.8324,3.66,1.77,0.18,0.36
1773118973.10100,10.0103,76.36436,3.5,27.95,0.0540,0.0160,0.9926,1.34,1.16,0.24,0.43
1773118973.19400,10.0103,76.36436,3.5,27.95,-0.0592,-0.0604,0.6851,-0.73,1.52,-0.18,0.38
1773118973.30000,10.01031,76.36437,3.5,27.54,-0.0251,0.0016,0.8147,0.73,4.15,-0.37,0.39
1773118973.40000,10.01031,76.36438,3.4,28.05,0.0568,0.0814,0.9285,0.24,-0.30,0.67,0.33
1773118973.50100,10.01031,76.36439,3.4,28.01,-0.0043,0.0588,1.0662,0.98,6.77,0.06,0.46
1773118973.60100,10.01031,76.3644,3.4,27.84,0.0051,0.0988,0.9893,-4.82,-2.99,0.73,0.45
1773118973.70100,10.01031,76.3644,3.5,28.21,-0.2205,-0.0421,1.1095,-2.32,6.40,1.40,0.45
1773118974.80100,10.01032,76.36441,3.4,28.23,0.0878,0.0857,1.0255,4.15,9.63,2.13,0.34
1773118974.90000,10.01032,76.36442,3.4,28.15,0.4838,0.1207,0.7560,1.40,-9.45,2.62,0.31
1773118974.00000,10.01032,76.36443,3.4,28.25,0.3003,0.1034,1.0721,-4.21,-1.71,2.01,0.38
1773118974.10100,10.01033,76.36443,3.5,28.67,0.0817,0.0322,1.0171,-5.06,-4.51,2.07,0.38
1773118974.19300,10.01033,76.36443,3.5,28.67,-0.0298,0.0012,0.8824,-2.44,-0.37,0.61,0.40
1773118974.30000,10.01033,76.36444,3.4,28.68,0.0443,0.0581,0.7876,-3.84,-0.91,0.61,0.37
1773118974.40100,10.01033,76.36445,3.4,28.66,-0.2557,0.0588,1.0006,-3.90,8.48,-0.85,0.39
1773118974.50200,10.01034,76.36446,3.4,28.59,0.0514,0.1552,0.9327,0.73,-4.88,-0.85,0.41
1773118974.60200,10.01034,76.36446,3.4,28.70,0.1268,0.1754,1.1217,9.09,4.21,-1.46,0.37
1773118974.70200,10.01034,76.36447,3.4,28.79,-0.1180,0.1002,1.2001,-0.06,7.32,-1.71,0.45
1773118975.80100,10.01034,76.36448,3.4,28.97,0.2734,0.1012,1.1165,4.51,8.66,-2.74,0.27
1773118975.90100,10.01035,76.36449,3.4,28.55,0.0203,-0.0293,0.8082,3.60,-4.09,-2.32,0.40
1773118975.00200,10.01035,76.36449,3.4,28.83,-0.1326,0.0876,0.4741,1.28,0.73,-2.50,0.42
1773118975.10300,10.01035,76.36449,3.5,28.89,-0.2067,-0.0833,1.5171,-5.67,12.13,-4.02,0.36
1773118975.19600,10.01035,76.36449,3.5,28.89,0.3677,0.2119,0.9668,15.00,17.93,-4.94,0.35
1773118975.30300,10.01035,76.36451,3.4,28.93,1.1971,0.0315,1.1666,7.56,-11.83,-3.48,0.40
1773118975.40400,10.01036,76.36452,3.5,28.99,0.3490,0.1973,1.0521,13.54,-4.51,-1.89,0.38
1773118975.50400,10.01036,76.36452,3.4,29.20,0.0883,-0.0936,0.9224,1.34,-5.79,-1.77,0.34
1773118975.60400,10.01036,76.36453,3.5,28.96,0.0945,0.0767,1.2040,11.10,4.70,-0.37,0.39
1773118975.70400,10.01036,76.36454,3.5,28.66,-0.0717,0.0330,0.6755,4.27,1.10,1.10,0.45
1773118976.81100,10.01037,76.36455,3.5,28.75,0.2632,0.0282,1.1384,4.21,7.07,2.26,0.30
1773118976.89700,10.01037,76.36455,3.5,28.75,-0.4838,0.1997,0.8398,5.06,15.79,2.20,0.49
1773118976.00400,10.01037,76.36456,3.5,28.50,0.4589,0.1520,1.3330,3.41,2.74,3.23,0.39
1773118976.10300,10.01037,76.36456,3.6,26.70,0.3641,0.1396,1.0442,-0.85,7.62,3.11,0.36
1773118976.19600,10.01037,76.36456,3.6,26.70,0.0309,0.2930,1.2660,12.44,9.76,-0.24,0.48
1773118976.30300,10.01038,76.36458,3.6,27.06,0.2627,0.1316,0.9951,3.23,0.30,-0.18,0.44
1773118976.40400,10.01038,76.36459,3.7,26.21,0.6586,-0.0341,0.9479,0.79,-7.13,-1.10,0.43
1773118976.50400,10.01038,76.36459,3.7,25.79,0.5316,-0.0118,0.6549,0.98,-8.05,-0.79,0.33
1773118976.60500,10.01039,76.36459,3.7,25.86,-0.0919,-0.0034,0.9590,2.26,-1.77,0.91,0.38
1773118976.70500,10.01039,76.3646,3.7,25.56,-0.0813,0.1836,1.2261,6.28,9.70,1.46,0.38
1773118977.80500,10.01039,76.36461,3.7,24.62,0.7323,0.1382,0.9227,4.82,1.89,2.50,0.43
1773118977.90400,10.01039,76.36462,3.7,24.72,1.0405,-0.2943,1.0880,-24.15,-7.01,1.59,0.40
1773118977.00400,10.01039,76.36462,3.7,24.21,0.4335,0.0121,1.0825,-1.40,-6.16,1.65,0.43
1773118977.10400,10.0104,76.36462,3.7,23.91,0.2416,-0.0718,0.8923,-11.04,-1.77,2.44,0.38
1773118977.19700,10.0104,76.36462,3.7,23.91,-0.1924,0.1050,0.7838,3.48,5.55,2.74,0.31
1773118977.30400,10.0104,76.36464,3.7,23.32,0.2195,-0.0493,1.3502,-4.27,9.63,2.20,0.37
1773118977.40500,10.0104,76.36464,3.8,22.99,0.3904,0.0508,1.0333,-5.12,-1.77,2.50,0.33
1773118977.50500,10.0104,76.36465,3.8,22.96,0.7756,-0.0165,0.7379,-4.27,-3.54,1.16,0.44
1773118977.60500,10.01041,76.36465,3.8,21.81,0.0818,0.1859,0.7706,4.70,8.29,1.40,0.41
1773118977.70500,10.01041,76.36466,3.7,22.56,-0.0566,-0.0201,0.8263,-0.79,0.30,3.05,0.42
1773118978.80400,10.01041,76.36466,3.8,21.59,-0.1639,0.1981,1.0474,7.93,1.65,1.28,0.31
1773118978.90400,10.01041,76.36467,3.8,21.43,0.1642,0.1304,0.9150,9.88,0.43,1.04,0.33
1773118978.00500,10.01042,76.36467,3.8,21.40,0.1422,0.0441,1.0764,-2.68,-2.62,1.65,0.39
1773118978.10400,10.01042,76.36468,3.9,21.04,0.1367,0.0996,0.8784,2.56,-1.46,1.22,0.39
1773118978.19800,10.01042,76.36468,3.9,21.04,0.0848,0.0724,0.9089,-7.01,3.90,1.16,0.26
1773118978.30500,10.01042,76.36469,3.8,20.78,0.2302,-0.0272,1.0446,-6.65,-2.74,1.77,0.31
1773118978.40500,10.01042,76.36469,3.8,20.62,0.3594,-0.0374,1.0028,-8.72,-6.59,1.22,0.36
1773118978.50400,10.01043,76.3647,3.9,20.82,0.2484,-0.0070,0.7338,-8.05,-4.70,-0.85,0.44
1773118978.60500,10.01043,76.3647,3.9,20.30,0.0823,-0.0032,0.9537,-3.84,2.01,-2.93,0.37
1773118978.70400,10.01043,76.36471,3.9,20.31,0.1324,0.0624,0.9922,1.34,1.89,-3.05,0.39
1773118979.80400,10.01043,76.36472,3.8,21.01,0.1857,-0.0225,1.1277,0.91,-1.22,-2.87,0.40
1773118979.90400,10.01043,76.36472,3.9,20.33,-0.0203,-0.0414,1.0768,2.44,-2.13,-3.78,0.35
1773118979.00500,10.01044,76.36472,3.8,20.73,0.1517,-0.0260,0.8580,-6.22,-1.83,-3.41,0.40
1773118979.11200,10.01044,76.36472,3.9,20.83,0.1736,0.1168,1.0739,0.18,-0.61,-3.96,0.42
1773118979.19800,10.01044,76.36472,3.9,20.83,0.1266,0.0052,0.9110,-1.46,-1.52,-3.84,0.43
1773118979.30400,10.01044,76.36474,3.9,20.72,0.0543,0.0730,0.8477,2.74,2.13,-3.90,0.38
1773118979.40400,10.01044,76.36474,3.9,20.56,-0.0457,-0.0425,0.9377,-5.06,1.34,-3.48,0.29
1773118979.50400,10.01044,76.36475,3.9,20.79,-0.2037,-0.0087,1.0115,-4.27,4.70,-2.01,0.39
1773118979.60500,10.01045,76.36475,3.9,20.43,0.1134,0.0146,1.1868,-3.17,3.35,-2.44,0.45
1773118979.70500,10.01045,76.36475,3.9,20.84,0.2719,0.1346,1.2087,2.74,-2.56,-1.89,0.39
1773118980.80500,10.01045,76.36476,3.8,20.55,0.2743,0.1548,0.8644,-6.65,0.43,-2.07,0.33
1773118980.90500,10.01045,76.36477,3.9,20.88,0.1260,0.0975,0.6655,-5.37,0.18,-1.52,0.32
1773118980.00500,10.01045,76.36477,3.8,20.88,-0.0132,-0.0330,0.9552,-4.15,7.50,-4.27,0.44
1773118980.10500,10.01046,76.36478,3.9,20.54,0.3462,-0.0105,1.0983,-3.35,0.73,-3.05,0.31
1773118980.19800,10.01046,76.36478,3.9,20.54,0.4335,0.0563,1.1223,-2.74,2.99,-3.35,0.33
1773118980.30400,10.01046,76.36478,3.9,20.55,0.5211,0.0083,0.9434,-5.00,-5.55,-1.34,0.34
1773118980.40400,10.01046,76.36479,3.9,19.69,0.3860,0.0476,0.7452,-9.63,-4.76,-0.91,0.32
1773118980.50500,10.01046,76.36479,3.9,19.41,0.4365,0.0376,0.9022,-11.22,-3.23,0.00,0.45
1773118980.60500,10.01046,76.3648,3.7,18.40,0.2688,0.1085,1.1455,-10.98,-4.45,-2.50,0.36
1773118980.70500,10.01046,76.36481,3.7,18.23,0.2745,0.0839,0.9235,-10.79,-1.22,-4.70,0.29
1773118981.80500,10.01046,76.36481,3.8,17.81,0.2052,0.1215,1.1455,-12.32,-0.12,-12.38,0.37
1773118981.90400,10.01047,76.36481,3.7,17.87,0.3696,0.0118,0.8844,-11.46,0.06,-16.46,0.51
1773118981.00400,10.01047,76.36481,3.7,17.31,0.4391,0.0187,0.8146,-12.62,1.04,-17.07,0.35
1773118981.10400,10.01047,76.36482,3.7,17.48,0.1415,-0.0322,1.0884,-6.95,5.73,-20.67,0.38
1773118981.19800,10.01047,76.36482,3.7,17.48,-0.0199,0.0753,1.0299,-1.46,1.89,-24.82,0.36
1773118981.30400,10.01047,76.36483,3.6,17.62,-0.0771,0.0289,1.0804,-1.77,12.01,-26.65,0.39
1773118981.40400,10.01047,76.36484,3.7,17.10,0.1265,0.0641,1.2596,-3.23,7.32,-17.62,0.48
1773118981.50500,10.01047,76.36484,3.8,16.83,0.2966,0.0150,1.1460,-3.54,4.70,-15.98,0.31
1773118981.60700,10.01047,76.36485,3.6,17.08,0.5853,0.0526,0.8051,-6.40,-11.71,-14.02,0.33
1773118981.70500,10.01047,76.36485,3.7,16.77,0.1473,-0.0215,1.0853,-7.80,15.37,-18.54,0.39
1773118982.80500,10.01047,76.36485,3.6,15.81,0.4829,0.0686,1.2559,-6.40,11.59,-19.63,0.31
1773118982.90600,10.01047,76.36485,3.4,14.11,0.0409,-0.0369,0.7129,-14.82,-0.37,-20.55,0.37
1773118982.00500,10.01047,76.36486,3.3,14.99,-0.3224,0.0796,0.6974,-9.82,2.32,-23.54,0.43
1773118982.10500,10.01047,76.36486,3.4,15.32,0.0410,0.1404,1.0450,-10.85,7.80,-24.82,0.38
1773118982.19800,10.01047,76.36486,3.4,15.32,0.4125,-0.1084,0.8702,-16.77,13.29,-26.34,0.38
1773118982.30500,10.01046,76.36487,3.3,14.57,0.0488,-0.2074,0.9109,-15.79,16.59,-33.17,0.37
1773118982.41300,10.01046,76.36488,3.3,14.34,0.6066,-0.0819,1.2922,1.83,23.84,-43.05,0.38
1773118982.50600,10.01046,76.36488,3.3,13.35,0.0131,0.0051,0.5029,-9.76,5.00,-49.70,0.34
1773118982.60700,10.01046,76.36488,3.3,12.77,0.4999,0.0168,1.0004,-10.79,4.45,-46.95,0.39
1773118982.70700,10.01046,76.36488,3.3,12.11,0.1993,0.0131,1.0942,-3.84,6.77,-46.65,0.34
1773118983.80700,10.01046,76.36488,3.3,12.72,-0.4718,0.0201,0.4618,-2.99,18.66,-46.59,0.29
1773118983.90700,10.01045,76.36488,3.4,12.50,-0.3812,0.2799,1.1073,9.51,8.60,-45.55,0.40
1773118983.00700,10.01045,76.36489,3.4,12.51,-0.2048,0.0991,0.8738,-1.40,-2.01,-42.80,0.34
1773118983.10000,10.01045,76.36489,3.4,12.51,0.3007,0.2258,1.3535,6.28,-14.27,-40.12,0.27
1773118983.20700,10.01045,76.36489,3.5,12.80,0.7970,0.0831,1.3866,3.66,-14.70,-35.91,0.32
1773118983.30000,10.01045,76.36489,3.5,12.80,0.5626,-0.0851,1.0454,-8.05,-3.66,-26.34,0.32
1773118983.40700,10.01044,76.3649,3.5,12.91,0.1409,-0.0486,0.7405,-8.60,1.22,-19.82,0.35
1773118983.50600,10.01044,76.3649,3.3,11.95,0.2168,0.0154,1.3551,-15.24,6.34,-17.20,0.45
1773118983.60700,10.01044,76.3649,3.3,12.18,0.0719,-0.0313,0.9470,-12.56,14.39,-19.63,0.30
1773118983.70700,10.01043,76.3649,3.3,12.77,0.5701,-0.1261,1.0122,-25.79,-2.80,-23.66,0.34
1773118984.80600,10.01043,76.3649,3.3,12.90,-0.2979,0.2396,1.2141,-7.26,13.29,-31.10,0.38
1773118984.90000,10.01043,76.3649,3.3,12.90,0.2028,-0.0536,0.7574,-19.57,8.41,-30.30,0.38
1773118984.00600,10.01042,76.3649,3.3,12.55,0.3364,0.0458,0.9219,-17.74,13.11,-35.00,0.38
1773118984.10600,10.01042,76.3649,3.3,12.79,-0.9618,-0.1202,0.1971,-15.18,-5.85,-40.37,0.33
