tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat
273514,I,0.1426,0.0917,1.0945,0.85,1.40,0.00,,,,,,
273524,I,0.1757,0.0503,0.9244,-1.16,-0.43,0.37,,,,,,
273534,I,0.1099,0.0779,1.0151,-0.12,2.07,-0.18,,,,,,
273544,I,0.0967,0.0890,1.0613,0.30,0.43,0.12,,,,,,
273554,I,0.1608,0.0433,0.8542,-1.34,-0.91,0.49,,,,,,
273565,I,0.1908,0.0813,1.1576,-1.28,-0.37,-0.37,,,,,,
273575,I,0.1854,0.0293,0.8730,-0.30,-0.30,0.30,,,,,,
273585,I,0.1409,0.1044,1.0883,1.34,1.83,-0.55,,,,,,
273595,I,0.2197,0.0530,0.8961,-1.59,-1.65,0.18,,,,,,
273595,G,0.2197,0.0530,0.8961,-1.59,-1.65,0.18,10.010594367981,76.365119934082,-3.7,0.07,12,0.38
273608,I,0.1339,0.0488,0.8860,-1.10,0.00,-0.18,,,,,,
273618,I,0.1328,0.0698,1.0239,-0.12,0.43,-0.24,,,,,,
273628,I,0.1969,0.0378,1.0571,-1.71,-1.04,-0.06,,,,,,
273638,I,0.1920,0.0481,0.9292,0.55,0.12,-0.18,,,,,,
273648,I,0.1128,0.0970,1.1018,1.16,2.26,-0.43,,,,,,
273660,I,0.2041,0.0653,0.9270,-0.18,-1.16,0.37,,,,,,
273670,I,0.1144,0.0739,1.0870,-1.59,2.74,-0.43,,,,,,
273680,I,0.1256,0.0468,0.8169,-1.16,-0.06,0.12,,,,,,
273690,I,0.0986,0.0955,1.1790,1.04,0.79,0.00,,,,,,
273700,I,0.2130,0.0161,0.9072,-3.23,-1.83,0.30,,,,,,
273700,G,0.2130,0.0161,0.9072,-3.23,-1.83,0.30,10.010594367981,76.365119934082,-3.7,0.10,12,0.38
273713,I,0.1886,0.0726,1.0300,0.79,0.37,-0.24,,,,,,
273723,I,0.1311,0.0718,1.0181,0.37,1.40,0.06,,,,,,
273733,I,0.1870,0.0750,0.9475,-0.12,-0.30,0.18,,,,,,
273743,I,0.1351,0.0714,1.0759,-1.71,1.89,0.00,,,,,,
273753,I,0.1167,0.0405,0.8269,-0.98,0.73,0.37,,,,,,
273763,I,0.1005,0.0952,1.1921,0.73,0.61,-0.12,,,,,,
273773,I,0.2107,0.0072,0.8655,-3.23,-1.65,0.30,,,,,,
273783,I,0.1915,0.0780,1.0479,1.22,0.24,-0.24,,,,,,
273793,I,0.1407,0.0701,0.9932,0.73,1.22,0.18,,,,,,
273803,I,0.1830,0.0863,0.9670,0.61,0.06,0.24,,,,,,
273803,G,0.1830,0.0863,0.9670,0.61,0.06,0.24,10.010594367981,76.365119934082,-3.7,0.05,12,0.38
273816,I,0.1364,0.0797,1.0585,-1.71,1.77,-0.18,,,,,,
273826,I,0.1196,0.0548,0.8379,-1.28,0.79,0.18,,,,,,
273836,I,0.0983,0.0985,1.1893,0.18,0.98,-0.30,,,,,,
273849,I,0.1985,0.0712,1.0898,0.43,0.18,-0.30,,,,,,
273859,I,0.1498,0.0596,0.9712,0.06,0.91,0.00,,,,,,
273870,I,0.1748,0.0859,1.0400,0.43,0.73,0.12,,,,,,
273880,I,0.1678,0.0577,0.9512,-1.77,0.61,0.06,,,,,,
273890,I,0.1061,0.0665,1.0027,-1.16,1.95,-0.18,,,,,,
273900,I,0.0771,0.0837,1.0812,0.30,1.10,-0.06,,,,,,
273910,I,0.1729,0.0369,0.8126,-2.68,-1.28,0.12,,,,,,
273910,G,0.1729,0.0369,0.8126,-2.68,-1.28,0.12,10.010594367981,76.365119934082,-3.7,0.11,12,0.38
273923,I,0.1729,0.0728,1.1545,-0.06,0.18,-0.12,,,,,,
273933,I,0.1766,0.0404,0.8842,-0.85,-0.30,0.18,,,,,,
273943,I,0.1660,0.0934,1.1177,0.24,1.40,-0.30,,,,,,
273953,I,0.1843,0.0438,0.9288,-1.65,-0.24,0.30,,,,,,
273963,I,0.1095,0.0653,0.9980,-0.85,2.38,-0.24,,,,,,
273973,I,0.0867,0.0840,1.0748,-0.43,0.85,-0.12,,,,,,
273983,I,0.1605,0.0289,0.8146,-1.95,-0.98,0.37,,,,,,
273993,I,0.1907,0.0854,1.1517,-0.18,-0.30,-0.37,,,,,,
274003,I,0.1797,0.0364,0.8840,-0.85,0.06,0.18,,,,,,
274013,I,0.1748,0.0972,1.0978,0.49,1.22,-0.18,,,,,,
274013,G,0.1748,0.0972,1.0978,0.49,1.22,-0.18,10.010594367981,76.365119934082,-3.7,0.11,12,0.38
274025,I,0.1968,0.0516,0.9133,-1.95,-0.30,0.24,,,,,,
274038,I,0.0978,0.0614,0.9794,-1.10,0.91,-0.18,,,,,,
274048,I,0.1370,0.0332,0.9166,-2.01,0.06,0.06,,,,,,
274058,I,0.1771,0.0414,1.1257,-1.65,-0.49,-0.18,,,,,,
274068,I,0.1754,0.0125,0.8911,-1.46,0.30,-0.18,,,,,,
274078,I,0.1227,0.0430,1.0907,0.18,1.83,-0.61,,,,,,
274088,I,0.2074,0.0121,0.8984,-1.04,-1.10,-0.06,,,,,,
274098,I,0.1072,0.0239,1.1210,-0.73,3.17,-0.73,,,,,,
274108,I,0.1100,0.0022,0.8218,-0.18,0.55,-0.37,,,,,,
274118,I,0.0730,0.0470,1.1521,1.77,1.46,-0.49,,,,,,
274118,G,0.0730,0.0470,1.1521,1.77,1.46,-0.49,10.010594367981,76.365119934082,-3.7,0.06,12,0.38
274131,I,0.1896,-0.0056,0.9209,-1.16,-1.59,-0.12,,,,,,
274141,I,0.1747,0.0267,1.0233,1.71,0.37,-0.55,,,,,,
274151,I,0.1490,0.0460,1.0220,2.74,0.61,-0.24,,,,,,
274161,I,0.2107,0.0576,0.9791,2.01,-0.43,-0.24,,,,,,
274171,I,0.1714,0.0555,1.0426,0.49,1.46,-0.55,,,,,,
274181,I,0.1206,0.0439,0.8744,1.28,1.46,-0.37,,,,,,
274191,I,0.0975,0.0981,1.2194,3.05,0.91,-0.49,,,,,,
274201,I,0.2103,0.0176,0.8608,-1.59,-1.59,0.00,,,,,,
274211,I,0.1967,0.0698,1.0754,1.77,-0.12,-0.49,,,,,,
274221,I,0.1674,0.0304,1.0051,0.91,0.43,0.06,,,,,,
274221,G,0.1674,0.0304,1.0051,0.91,0.43,0.06,10.010594367981,76.365119934082,-3.7,0.04,12,0.38
274245,I,0.1665,0.0684,1.0677,0.85,1.34,-0.37,,,,,,
274255,I,0.1318,0.0466,0.8567,1.46,0.98,0.06,,,,,,
274265,I,0.0916,0.0941,1.1610,1.83,1.28,-0.37,,,,,,
274275,I,0.1727,0.0334,0.8326,-0.79,-1.28,0.30,,,,,,
274285,I,0.1738,0.0516,1.0980,1.10,0.06,-0.18,,,,,,
274296,I,0.1664,0.0416,0.9530,0.98,-0.18,-0.18,,,,,,
274306,I,0.1382,0.0569,1.0673,1.65,1.34,-0.37,,,,,,
274316,I,0.2034,0.0372,0.9076,1.04,-1.34,0.00,,,,,,
274326,I,0.1115,0.0591,1.1143,1.16,2.68,-0.55,,,,,,
274336,I,0.0978,0.0428,0.8286,2.13,0.67,-0.06,,,,,,
274336,G,0.0978,0.0428,0.8286,2.13,0.67,-0.06,10.010594367981,76.365119934082,-3.7,0.06,12,0.42
274349,I,0.1748,0.0195,0.9479,0.12,-1.52,0.30,,,,,,
274359,I,0.1748,0.0491,0.9802,2.07,0.24,-0.24,,,,,,
274369,I,0.1346,0.0647,1.0264,3.35,0.55,0.00,,,,,,
274379,I,0.1913,0.0797,0.9614,3.17,-0.30,0.00,,,,,,
274389,I,0.1553,0.0825,1.0409,1.28,1.46,-0.24,,,,,,
274399,I,0.1040,0.0697,0.8560,1.71,1.34,-0.12,,,,,,
274409,I,0.0828,0.1166,1.2223,3.23,0.91,-0.37,,,,,,
274419,I,0.2113,0.0316,0.8284,-1.16,-1.83,-0.06,,,,,,
274429,I,0.1748,0.0989,1.0857,2.56,0.49,-0.61,,,,,,
274441,I,0.1677,0.0579,0.9736,1.71,-0.06,0.06,,,,,,
274441,G,0.1677,0.0579,0.9736,1.71,-0.06,0.06,10.010594367981,76.365119934082,-3.6,0.25,12,0.42
274454,I,0.1986,0.1152,0.9902,3.96,0.18,-0.43,,,,,,
274464,I,0.1649,0.1118,1.0703,1.34,1.16,-0.37,,,,,,
274474,I,0.1018,0.0844,0.8475,1.04,1.77,-0.12,,,,,,
274484,I,0.0969,0.1294,1.1730,0.98,0.73,-0.55,,,,,,
274494,I,0.1669,0.0433,0.8752,-1.52,-0.85,0.00,,,,,,
274504,I,0.1887,0.0940,1.0483,1.04,-0.37,-0.67,,,,,,
274514,I,0.1271,0.0588,1.0093,-0.12,1.28,-0.30,,,,,,
274524,I,0.1953,0.0798,0.9658,1.89,-0.55,-0.18,,,,,,
274534,I,0.1432,0.0940,1.0483,0.67,1.59,-0.73,,,,,,
274544,I,0.1260,0.0811,0.8750,0.85,0.67,-0.18,,,,,,
274544,G,0.1260,0.0811,0.8750,0.85,0.67,-0.18,10.010594367981,76.365119934082,-3.6,0.22,12,0.42
274563,I,0.1777,0.0453,0.8143,-2.62,-1.65,0.37,,,,,,
274573,I,0.1621,0.0632,1.1318,0.12,0.61,-0.06,,,,,,
274583,I,0.1794,0.0533,0.9348,0.18,-0.43,0.00,,,,,,
274593,I,0.1208,0.0852,1.0637,1.71,1.89,-0.37,,,,,,
274603,I,0.2213,0.0680,0.9150,0.37,-2.13,0.06,,,,,,
274613,I,0.1298,0.0863,1.0947,0.30,2.50,-0.43,,,,,,
274623,I,0.1045,0.0975,1.1573,0.43,1.71,-0.55,,,,,,
274652,I,0.1647,0.0686,1.0792,0.61,1.83,-0.55,,,,,,
274662,I,0.1953,0.0646,0.9608,1.10,-0.98,0.00,,,,,,
274672,I,0.0787,0.1027,1.0663,1.52,3.60,-0.61,,,,,,
274672,G,0.0787,0.1027,1.0663,1.52,3.60,-0.61,10.010594367981,76.365119934082,-3.6,0.07,12,0.42
274685,I,0.2201,0.0574,0.9076,-0.73,-2.68,0.43,,,,,,
274695,I,0.0891,0.0800,1.0997,-0.18,3.72,-0.67,,,,,,
274705,I,0.1281,0.0509,0.8188,0.12,-1.04,0.30,,,,,,
274715,I,0.1019,0.1093,1.1691,1.34,1.22,-0.37,,,,,,
274725,I,0.2042,0.0321,0.9293,-1.10,-2.38,0.37,,,,,,
274735,I,0.1786,0.0823,1.0048,0.73,1.22,-0.55,,,,,,
274745,I,0.1315,0.0853,1.0184,1.46,0.43,0.12,,,,,,
274755,I,0.1776,0.0986,0.9634,1.34,0.30,0.06,,,,,,
274765,I,0.1600,0.0830,1.0299,-1.40,0.73,-0.24,,,,,,
274775,I,0.1223,0.0521,0.8428,-1.52,0.98,-0.12,,,,,,
274775,G,0.1223,0.0521,0.8428,-1.52,0.98,-0.12,10.010594367981,76.365119934082,-3.6,0.15,12,0.42
274788,I,0.2373,0.0281,0.8373,-2.56,-1.95,0.06,,,,,,
274798,I,0.1708,0.0743,1.0822,0.79,1.04,-0.61,,,,,,
274808,I,0.1509,0.0615,0.9739,0.61,0.73,-0.12,,,,,,
274818,I,0.1658,0.0918,0.9913,1.52,0.67,-0.12,,,,,,
274828,I,0.1658,0.0918,0.9913,-1.10,1.10,-0.18,,,,,,
274842,I,0.0938,0.0499,0.8306,-0.67,1.34,0.18,,,,,,
274852,I,0.1289,0.1067,1.1434,1.22,-0.49,-0.12,,,,,,
274862,I,0.1857,0.0271,0.9440,-1.89,-0.79,0.30,,,,,,
274872,I,0.2026,0.0765,0.9888,0.85,-0.24,-0.30,,,,,,
274882,I,0.1077,0.0892,1.0532,0.67,2.32,-0.24,,,,,,
274882,G,0.1077,0.0892,1.0532,0.67,2.32,-0.24,10.010594367981,76.365119934082,-3.6,0.08,12,0.42
274894,I,0.1952,0.0730,0.9153,0.98,-0.91,0.43,,,,,,
274904,I,0.1117,0.0883,1.0911,-1.34,2.56,-0.67,,,,,,
274914,I,0.1200,0.0470,0.8302,-1.77,0.18,0.06,,,,,,
274924,I,0.1211,0.0850,1.1281,1.40,0.06,-0.12,,,,,,
274934,I,0.2021,0.0350,0.9648,-2.26,-1.22,-0.06,,,,,,
274944,I,0.2023,0.0580,0.9785,0.73,-0.06,-0.18,,,,,,
274954,I,0.1113,0.0974,1.0774,1.65,2.38,-0.30,,,,,,
274964,I,0.1865,0.0812,0.9294,1.10,-0.98,0.55,,,,,,
274974,I,0.1221,0.0880,1.0647,-1.46,2.32,-0.49,,,,,,
274984,I,0.1550,0.0466,0.8674,-1.34,-0.67,0.30,,,,,,
274994,I,0.1010,0.0895,1.1249,1.22,1.34,-0.18,,,,,,
275004,I,0.2120,0.0409,0.8582,-2.07,-2.26,0.24,,,,,,
275014,I,0.1564,0.0743,1.0992,0.98,1.65,-0.43,,,,,,
275024,I,0.2080,0.0730,0.9769,0.61,-1.10,-0.06,,,,,,
275036,I,0.0702,0.0929,1.0005,0.30,3.60,-0.49,,,,,,
275046,I,0.2047,0.0671,0.9865,-0.73,-1.95,0.37,,,,,,
275056,I,0.1454,0.0569,0.9891,-1.59,1.77,-0.24,,,,,,
275066,I,0.1757,0.0624,1.0592,0.43,-0.55,0.12,,,,,,
275076,I,0.0825,0.0739,0.9091,0.49,2.38,-0.24,,,,,,
275086,I,0.1934,0.0854,1.0422,0.79,-2.01,0.24,,,,,,
275086,G,0.1934,0.0854,1.0422,0.79,-2.01,0.24,10.010594367981,76.365119934082,-3.5,0.10,12,0.42
275105,I,0.2219,0.0637,0.9463,-0.18,-1.04,0.18,,,,,,
275115,I,0.0894,0.0999,0.9989,0.79,2.99,-0.55,,,,,,
275125,I,0.1764,0.0880,1.0391,-0.73,-0.43,0.06,,,,,,
275135,I,0.1625,0.0475,0.9333,-2.13,0.73,0.06,,,,,,
275145,I,0.1343,0.0610,1.0533,-1.46,1.04,-0.30,,,,,,
275155,I,0.0952,0.0682,0.9844,0.85,1.10,-0.12,,,,,,
275165,I,0.1770,0.0641,0.9456,-0.18,-1.10,0.06,,,,,,
275175,I,0.1621,0.0665,1.1437,-1.28,0.30,-0.12,,,,,,
275185,I,0.1923,0.0499,0.8893,0.55,-0.24,0.30,,,,,,
275195,I,0.0944,0.1128,1.0957,1.65,2.56,-0.30,,,,,,
275195,G,0.0944,0.1128,1.0957,1.65,2.56,-0.30,10.010594367981,76.365119934082,-3.5,0.12,12,0.42
275208,I,0.2115,0.0668,0.8998,-1.59,3.35,-0.49,,,,,,
275218,I,0.1014,0.0804,1.0963,-1.04,-0.61,0.12,,,,,,
275230,I,0.1238,0.1010,1.0621,1.34,0.24,-0.18,,,,,,
275240,I,0.2346,0.0233,1.0537,-3.29,-1.59,0.24,,,,,,
275250,I,0.1663,0.0778,0.9177,0.79,0.91,-0.79,,,,,,
275260,I,0.1532,0.0934,1.0750,0.98,1.34,0.00,,,,,,
275270,I,0.1716,0.0660,0.9213,-0.85,0.06,0.24,,,,,,
275280,I,0.1187,0.0684,1.0006,-2.07,1.89,-0.43,,,,,,
275290,I,0.0989,0.0692,1.0764,-0.12,0.67,0.06,,,,,,
275300,I,0.1793,0.0389,0.8361,-0.43,-1.16,0.24,,,,,,
275300,G,0.1793,0.0389,0.8361,-0.43,-1.16,0.24,10.010594367981,76.365119934082,-3.5,0.08,12,0.42
275327,I,0.1581,0.0338,0.9045,-0.12,0.49,0.30,,,,,,
275337,I,0.1385,0.1293,1.0929,2.20,1.83,-0.61,,,,,,
275348,I,0.1765,0.0680,0.9342,-2.07,-0.55,0.30,,,,,,
275358,I,0.1146,0.0867,1.0886,-0.79,-0.37,-0.06,,,,,,
275368,I,0.1758,0.0331,0.8107,-1.16,-0.98,0.30,,,,,,
275378,I,0.1758,0.0331,0.8107,-0.37,-0.24,-0.43,,,,,,
275388,I,0.1951,0.0874,1.1510,-0.49,0.61,0.24,,,,,,
275398,I,0.1544,0.0452,0.9161,1.95,1.10,-0.12,,,,,,
275408,I,0.1549,0.1172,1.0552,-2.50,0.18,0.18,,,,,,
275418,I,0.1680,0.0719,0.9819,-1.65,1.52,0.00,,,,,,
275418,G,0.1680,0.0719,0.9819,-1.65,1.52,0.00,10.010594367981,76.365119934082,-3.5,0.05,12,0.30
275441,I,0.1876,0.0288,0.8182,-1.46,-1.10,0.43,,,,,,
275451,I,0.2026,0.0787,1.1375,-0.55,0.18,-0.55,,,,,,
275461,I,0.1563,0.0590,0.9318,0.30,0.73,-0.06,,,,,,
275471,I,0.1208,0.0992,1.0696,0.91,2.20,-0.24,,,,,,
275481,I,0.1898,0.0554,0.9125,-2.44,-1.04,0.18,,,,,,
275491,I,0.1007,0.0629,1.1021,-1.22,2.62,-0.24,,,,,,
275501,I,0.1229,0.0553,0.8900,-0.24,-0.24,0.12,,,,,,
275511,I,0.1519,0.0826,0.9894,0.00,-0.18,-0.12,,,,,,
275521,I,0.1957,0.0469,1.0905,-1.59,-0.73,0.12,,,,,,
275531,I,0.1915,0.0682,0.9141,0.18,0.24,-0.06,,,,,,
275531,G,0.1915,0.0682,0.9141,0.18,0.24,-0.06,10.010594367981,76.365119934082,-3.5,0.02,12,0.30
275544,I,0.0980,0.0977,1.1008,0.49,2.44,-0.18,,,,,,
275554,I,0.2009,0.0546,0.9105,-1.34,-1.40,0.43,,,,,,
275564,I,0.1102,0.0681,1.1008,-2.01,2.62,-0.43,,,,,,
275574,I,0.1306,0.0400,0.8158,-1.28,-0.30,0.18,,,,,,
275584,I,0.0995,0.0903,1.1804,1.28,0.98,-0.18,,,,,,
275594,I,0.2095,0.0330,0.9115,-2.26,-1.83,0.00,,,,,,
275604,I,0.1858,0.0814,1.0149,0.55,0.37,-0.37,,,,,,
275614,I,0.1379,0.0676,1.0255,-0.30,1.22,0.24,,,,,,
275624,I,0.2017,0.0697,0.9414,-0.61,-0.49,0.06,,,,,,
275636,I,0.1381,0.0693,1.0889,-1.59,1.95,-0.30,,,,,,
275636,G,0.1381,0.0693,1.0889,-1.59,1.95,-0.30,10.010594367981,76.365119934082,-3.4,0.06,12,0.30
275649,I,0.0984,0.1042,1.1569,0.79,0.49,-0.18,,,,,,
275659,I,0.1986,0.0229,0.9135,-3.05,-1.52,0.18,,,,,,
275669,I,0.1970,0.0793,0.9943,0.55,-0.30,-0.30,,,,,,
275679,I,0.1420,0.0698,1.0630,-0.18,1.59,0.06,,,,,,
275689,I,0.2141,0.0618,0.9094,-0.30,-0.85,0.37,,,,,,
275699,I,0.1232,0.0781,1.1012,-1.46,2.56,-0.43,,,,,,
275709,I,0.1042,0.0420,0.8651,-0.91,0.61,0.24,,,,,,
275719,I,0.1154,0.0833,1.0387,0.43,0.37,-0.06,,,,,,
275729,I,0.1746,0.0408,1.0347,-2.68,-0.85,0.00,,,,,,
275739,I,0.2000,0.0503,0.9308,0.06,-0.55,0.12,,,,,,
275739,G,0.2000,0.0503,0.9308,0.06,-0.55,0.12,10.010594367981,76.365119934082,-3.4,0.02,12,0.30
275751,I,0.1251,0.0934,1.0986,0.79,1.95,-0.43,,,,,,
275761,I,0.2245,0.0530,0.9125,-0.49,-1.59,0.61,,,,,,
275771,I,0.1122,0.0818,1.1053,-1.04,3.17,-0.61,,,,,,
275781,I,0.1144,0.0491,0.8394,-1.40,0.24,0.12,,,,,,
275791,I,0.1016,0.0792,1.0803,0.49,0.73,0.00,,,,,,
275801,I,0.1830,0.0339,1.0032,-2.93,-1.10,-0.06,,,,,,
275811,I,0.1991,0.0493,0.9427,0.00,-0.43,-0.12,,,,,,
275825,I,0.1273,0.0856,1.0929,0.91,1.83,-0.18,,,,,,
275835,I,0.2224,0.0573,0.9186,-0.12,-1.40,0.55,,,,,,
275845,I,0.1223,0.0792,1.1061,-1.10,2.93,-0.55,,,,,,
275845,G,0.1223,0.0792,1.1061,-1.10,2.93,-0.55,10.010594367981,76.365119934082,-3.3,0.07,12,0.30
275858,I,0.1152,0.0450,0.8346,-1.46,0.43,0.18,,,,,,
275868,I,0.1068,0.0820,1.1133,0.67,0.85,-0.18,,,,,,
275878,I,0.1805,0.0322,0.9528,-2.74,-1.04,-0.06,,,,,,
275888,I,0.2068,0.0505,0.9727,0.30,-0.37,-0.12,,,,,,
275898,I,0.1307,0.0780,1.0515,0.73,1.52,-0.37,,,,,,
275908,I,0.2129,0.0615,0.9546,-1.10,2.62,-0.43,,,,,,
275918,I,0.1317,0.0673,1.0637,-1.22,0.49,0.06,,,,,,
275928,I,0.1232,0.0417,0.8411,1.04,1.52,-0.18,,,,,,
275938,I,0.0861,0.0879,1.2233,-2.74,-1.83,0.18,,,,,,
275948,I,0.1947,0.0121,0.8196,1.10,0.06,-0.30,,,,,,
275948,G,0.1947,0.0121,0.8196,1.10,0.06,-0.30,10.010594367981,76.365119934082,-3.3,0.07,12,0.30
275961,I,0.1503,0.0521,0.9606,0.30,0.67,0.18,,,,,,
275971,I,0.1830,0.0814,1.0255,0.37,0.30,-0.12,,,,,,
275981,I,0.1582,0.0585,0.9888,-1.46,0.98,-0.12,,,,,,
275991,I,0.1194,0.0486,0.9523,-0.73,1.22,-0.06,,,,,,
276001,I,0.0779,0.0823,1.1118,0.61,1.46,-0.30,,,,,,
276013,I,0.1721,0.0260,0.8083,-1.95,-1.46,0.24,,,,,,
276023,I,0.1810,0.0732,1.1711,0.55,-0.06,-0.18,,,,,,
276033,I,0.1898,0.0463,0.9064,0.24,-0.30,0.06,,,,,,
276043,I,0.1390,0.0889,1.0964,0.67,2.07,-0.43,,,,,,
276053,I,0.2031,0.0483,0.8994,-0.85,-1.28,0.37,,,,,,
276053,G,0.2031,0.0483,0.8994,-0.85,-1.28,0.37,10.010594367981,76.365119934082,-3.2,0.10,12,0.30
276072,I,0.1030,0.0480,0.8700,-0.55,0.24,0.06,,,,,,
276082,I,0.1199,0.0710,1.0126,-0.12,0.18,-0.18,,,,,,
276092,I,0.1902,0.0366,1.0620,-1.04,-1.16,0.00,,,,,,
276102,I,0.1987,0.0583,0.9270,0.43,-0.30,-0.37,,,,,,
276112,I,0.1378,0.0798,1.1052,0.67,1.77,-0.24,,,,,,
276122,I,0.2153,0.0524,0.8831,0.12,-1.28,0.49,,,,,,
276132,I,0.1108,0.0846,1.1190,-0.73,3.11,-0.67,,,,,,
276142,I,0.0986,0.0437,0.8771,-0.98,0.85,0.00,,,,,,
276152,I,0.1202,0.0736,1.0018,0.43,-0.12,-0.06,,,,,,
276162,I,0.1923,0.0402,1.0988,-1.65,-0.79,0.18,,,,,,
276162,G,0.1923,0.0402,1.0988,-1.65,-0.79,0.18,10.010594367981,76.365119934082,-3.1,0.06,12,0.30
276174,I,0.1814,0.0544,0.9048,0.91,-0.67,-0.12,,,,,,
276184,I,0.1686,0.0957,1.1062,1.34,1.34,-0.18,,,,,,
276194,I,0.2042,0.0498,0.9291,-0.55,-0.73,0.55,,,,,,
276206,I,0.1106,0.0688,0.9805,-0.73,2.74,-0.55,,,,,,
276216,I,0.0881,0.0781,1.0973,-0.06,0.79,-0.12,,,,,,
276226,I,0.1543,0.0282,0.8163,-0.85,-0.61,0.24,,,,,,
276236,I,0.1841,0.0859,1.1429,-0.61,-0.18,-0.49,,,,,,
276246,I,0.1556,0.0193,0.9160,-0.12,0.12,0.37,,,,,,
276256,I,0.1775,0.0980,1.0602,1.83,0.67,-0.43,,,,,,
276266,I,0.1879,0.0623,0.9961,-1.28,0.00,0.06,,,,,,
276266,G,0.1879,0.0623,0.9961,-1.28,0.00,0.06,10.010594367981,76.365119934082,-3.1,0.08,12,0.30
276279,I,0.1002,0.0522,0.9072,-0.18,0.49,-0.30,,,,,,
276289,I,0.1019,0.0890,1.1593,-1.46,-0.73,0.24,,,,,,
276299,I,0.1598,0.0159,0.8035,0.00,-0.30,-0.49,,,,,,
276309,I,0.1938,0.0798,1.1196,0.24,0.61,0.12,,,,,,
276319,I,0.1427,0.0360,0.9545,1.95,0.12,0.00,,,,,,
276329,I,0.1880,0.0869,1.0223,-1.59,0.67,-0.24,,,,,,
276339,I,0.1732,0.0635,1.0135,-0.18,1.65,-0.12,,,,,,
276349,I,0.1097,0.0492,0.8986,0.43,1.04,-0.37,,,,,,
276359,I,0.1709,0.0177,0.8086,-1.89,-1.16,0.43,,,,,,
276369,I,0.1956,0.0778,1.1174,0.30,-0.18,-0.30,,,,,,
276369,G,0.1956,0.0778,1.1174,0.30,-0.18,-0.30,10.010594367981,76.365119934082,-3.0,0.07,12,0.30
276383,I,0.1464,0.0396,0.9552,0.30,0.55,0.12,,,,,,
276395,I,0.1869,0.0881,1.0411,1.83,0.37,-0.18,,,,,,
276405,I,0.1696,0.0602,0.9895,-1.46,0.67,-0.18,,,,,,
276415,I,0.1119,0.0505,0.9303,-0.24,1.59,0.00,,,,,,
276425,I,0.0852,0.0872,1.1453,0.43,1.22,-0.37,,,,,,
276435,I,0.1737,0.0154,0.7861,-2.01,-1.46,0.30,,,,,,
276445,I,0.1857,0.0811,1.1541,0.49,0.00,-0.43,,,,,,
276455,I,0.1628,0.0339,0.9263,0.12,0.18,0.24,,,,,,
276465,I,0.1777,0.0939,1.0649,2.01,0.73,-0.06,,,,,,
276475,I,0.1812,0.0604,0.9760,-1.22,0.24,0.06,,,,,,
276475,G,0.1812,0.0604,0.9760,-1.22,0.24,0.06,10.010594367981,76.365119934082,-3.0,0.13,12,0.45
276488,I,0.1039,0.0552,0.9386,-0.30,2.01,-0.18,,,,,,
276498,I,0.0873,0.0887,1.1510,0.49,0.98,-0.24,,,,,,
276508,I,0.1735,0.0209,0.7953,-1.65,-1.22,0.30,,,,,,
276518,I,0.1860,0.0876,1.1334,0.43,-0.12,-0.43,,,,,,
276528,I,0.1539,0.0359,0.9375,-0.18,0.30,0.18,,,,,,
276538,I,0.2000,0.0868,1.0264,1.71,0.06,-0.18,,,,,,
276548,I,0.1675,0.0690,1.0327,-1.46,1.04,-0.24,,,,,,
276558,I,0.1010,0.0457,0.8560,-0.30,1.83,-0.12,,,,,,
276568,I,0.0972,0.1024,1.1809,0.98,0.61,-0.37,,,,,,
276578,I,0.1714,0.0048,0.8850,-2.50,-1.04,0.30,,,,,,
276578,G,0.1714,0.0048,0.8850,-2.50,-1.04,0.30,10.010594367981,76.365119934082,-2.9,0.09,12,0.45
276603,I,0.2239,0.0637,0.9177,1.22,-1.10,0.37,,,,,,
276613,I,0.1299,0.0842,1.1013,-1.28,2.62,-0.73,,,,,,
276623,I,0.0994,0.0388,0.8842,-0.43,1.16,0.12,,,,,,
276633,I,0.1321,0.0886,0.9916,0.73,-0.18,-0.18,,,,,,
276643,I,0.1654,0.0299,1.0916,-2.56,-0.06,0.06,,,,,,
276653,I,0.1932,0.0403,0.9065,0.24,-0.91,-0.18,,,,,,
276663,I,0.1383,0.0996,1.1113,1.89,1.77,-0.43,,,,,,
276674,I,0.2174,0.0432,0.8990,-0.06,-1.34,0.73,,,,,,
276684,I,0.1080,0.0782,1.0482,-0.67,3.05,-0.67,,,,,,
276694,I,0.0950,0.0671,1.0331,-0.43,0.61,0.00,,,,,,
276694,G,0.0950,0.0671,1.0331,-0.43,0.61,0.00,10.010594367981,76.365119934082,-2.9,0.10,12,0.45
276707,I,0.1498,0.0388,0.8569,-0.12,-0.30,0.18,,,,,,
276717,I,0.1714,0.0688,1.1476,-1.04,0.00,-0.55,,,,,,
276727,I,0.1752,0.0159,0.8866,-0.18,-0.30,0.24,,,,,,
276737,I,0.1592,0.1049,1.0936,2.56,1.22,-0.49,,,,,,
276747,I,0.1945,0.0504,0.9404,-1.04,-0.85,0.24,,,,,,
276757,I,0.1171,0.0598,0.9952,0.06,2.32,-0.43,,,,,,
276767,I,0.0961,0.0762,1.0513,-0.24,0.91,-0.30,,,,,,
276777,I,0.1566,0.0347,0.8678,-0.24,-0.67,0.37,,,,,,
