tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat
88790,I,0.0233,-0.0543,1.1515,1.89,17.80,-50.85,,,,,,
88800,I,0.1198,0.0645,1.0398,14.09,13.41,-49.39,,,,,,
88800,G,0.1198,0.0645,1.0398,14.09,13.41,-49.39,10.0011749267578,76.3794784545898,31.4,12.09,5,0.30
88820,I,-0.1165,0.0022,0.8938,-3.11,12.87,-49.70,,,,,,
88831,I,0.0369,0.0078,0.9945,3.72,10.24,-48.72,,,,,,
88841,I,0.1262,0.0090,1.0087,6.52,10.06,-47.62,,,,,,
88851,I,0.0809,0.0195,1.0404,2.26,12.32,-47.50,,,,,,
88861,I,0.0933,-0.0449,1.0443,3.78,9.63,-46.28,,,,,,
88871,I,0.3015,-0.1658,0.9476,-0.24,9.27,-45.85,,,,,,
88881,I,0.2284,-0.0861,1.1311,7.93,13.84,-45.61,,,,,,
88891,I,0.4778,-0.0555,0.8623,15.61,11.71,-43.29,,,,,,
88901,I,0.3865,0.0426,0.8583,12.50,17.87,-44.15,,,,,,
88911,I,0.2533,0.1067,0.7256,10.55,22.68,-44.45,,,,,,
88911,G,0.2533,0.1067,0.7256,10.55,22.68,-44.45,10.0011692047119,76.3794784545898,31.7,13.78,5,0.34
88924,I,0.1030,-0.0013,0.7944,3.90,26.95,-44.21,,,,,,
88934,I,-0.4984,-0.0552,0.9016,1.22,27.13,-44.15,,,,,,
88944,I,-0.5403,0.1370,1.0718,13.96,19.45,-43.35,,,,,,
88954,I,0.2314,0.0918,1.5544,8.84,6.28,-40.73,,,,,,
88967,I,0.3044,-0.0680,1.7909,10.79,18.72,-41.46,,,,,,
88977,I,0.3679,0.1439,1.5760,24.39,17.56,-40.91,,,,,,
88987,I,-0.1544,0.1797,1.5034,8.84,25.18,-41.46,,,,,,
88997,I,-0.6110,-0.0488,0.9603,-2.01,21.40,-40.00,,,,,,
89007,I,-0.9843,0.0175,0.7770,9.02,15.43,-39.39,,,,,,
89017,I,-0.5856,-0.0480,0.4380,7.80,0.00,-37.50,,,,,,
89017,G,-0.5856,-0.0480,0.4380,7.80,0.00,-37.50,10.0011644363403,76.3794784545898,31.8,14.00,5,0.34
89030,I,-0.1206,-0.0498,0.3700,7.80,-5.98,-36.71,,,,,,
89040,I,0.2026,0.0164,0.7185,13.66,-7.26,-34.70,,,,,,
89050,I,0.6637,0.0146,1.0938,6.71,-2.80,-32.80,,,,,,
89060,I,0.3956,-0.1263,1.4631,2.50,7.56,-32.20,,,,,,
89070,I,0.4124,-0.0935,1.4387,9.88,7.50,-32.20,,,,,,
89080,I,0.1271,0.0317,1.5575,16.59,8.84,-33.48,,,,,,
89090,I,-0.1520,0.0125,1.2816,10.79,8.84,-34.82,,,,,,
89100,I,-0.1101,-0.0367,0.7295,8.96,5.55,-34.45,,,,,,
89110,I,-0.1766,0.0952,0.6615,21.59,-0.61,-31.46,,,,,,
89120,I,-0.1587,0.0641,0.7966,7.01,-1.22,-31.40,,,,,,
89120,G,-0.1587,0.0641,0.7966,7.01,-1.22,-31.40,10.0011606216431,76.3794708251953,32.1,14.67,5,0.34
89132,I,-0.2897,-0.0925,0.7367,1.40,-1.34,-30.91,,,,,,
89142,I,-0.0548,0.1012,0.4353,19.51,-8.17,-29.70,,,,,,
89155,I,-0.4475,0.0844,0.9675,16.83,-3.78,-28.96,,,,,,
89165,I,0.1155,-0.0958,0.9021,-3.90,-9.57,-28.23,,,,,,
89175,I,0.3849,-0.2603,1.2018,2.74,-5.18,-27.56,,,,,,
89185,I,0.1855,0.0294,1.3362,23.23,1.59,-27.56,,,,,,
89195,I,0.3207,0.0510,1.3726,19.27,3.84,-28.05,,,,,,
89205,I,0.1792,-0.1196,1.4333,3.17,11.52,-29.88,,,,,,
89215,I,0.2290,-0.0460,1.2855,19.88,8.72,-29.82,,,,,,
89225,I,-0.3243,0.1832,1.1068,27.74,16.59,-31.34,,,,,,
89225,G,-0.3243,0.1832,1.1068,27.74,16.59,-31.34,10.0011568069458,76.3794708251953,32.1,15.71,5,0.34
89238,I,-0.4869,-0.0927,0.7206,-0.55,8.84,-31.59,,,,,,
89248,I,-0.7312,0.0576,0.8273,22.26,1.59,-29.70,,,,,,
89258,I,-0.2017,-0.0254,0.5963,10.12,-9.76,-28.72,,,,,,
89268,I,0.3607,-0.0768,1.0087,10.06,-9.02,-28.84,,,,,,
89278,I,0.6140,-0.1368,1.2039,15.30,-5.30,-25.49,,,,,,
89288,I,0.5160,0.1122,1.1555,24.88,8.84,-25.49,,,,,,
89298,I,0.3832,-0.0986,1.1613,7.68,13.05,-25.12,,,,,,
89308,I,0.1199,-0.1531,1.0454,7.50,18.54,-26.83,,,,,,
89318,I,-0.4749,0.0211,0.8966,32.13,20.67,-26.83,,,,,,
89328,I,-0.6998,0.0375,0.8175,15.61,15.79,-27.50,,,,,,
89328,G,-0.6998,0.0375,0.8175,15.61,15.79,-27.50,10.0011539459229,76.3794631958008,32.2,16.48,5,0.34
89353,I,-0.7739,0.0774,1.1683,25.67,0.43,-25.85,,,,,,
89363,I,-0.1888,-0.0835,1.0634,16.71,-12.87,-23.11,,,,,,
89373,I,0.2731,-0.1389,1.1489,9.21,-11.65,-23.66,,,,,,
89383,I,0.5389,0.0294,1.4819,34.09,-12.01,-20.24,,,,,,
89393,I,0.7500,-0.0103,0.9434,21.65,1.77,-21.04,,,,,,
89403,I,0.9323,-0.1045,0.8391,19.88,10.30,-22.50,,,,,,
89413,I,0.2643,-0.0115,0.9086,26.65,22.99,-22.87,,,,,,
89423,I,-0.1793,0.1996,0.6348,27.74,28.05,-24.21,,,,,,
89433,I,-0.3983,0.2029,0.8209,28.60,25.00,-22.93,,,,,,
89443,I,-0.2913,0.1289,0.8669,11.59,18.72,-22.20,,,,,,
89443,G,-0.2913,0.1289,0.8669,11.59,18.72,-22.20,10.0011501312256,76.3794631958008,32.4,17.45,5,0.34
89456,I,-0.6952,-0.0394,1.1901,8.41,18.35,-22.01,,,,,,
89466,I,-0.3552,-0.1398,1.2834,8.66,8.23,-21.59,,,,,,
89476,I,-0.4529,0.0045,0.9404,31.34,2.32,-19.88,,,,,,
89486,I,-0.4012,0.0193,0.7783,14.63,0.06,-19.45,,,,,,
89496,I,0.1519,0.0288,0.7834,25.67,-3.96,-16.59,,,,,,
89506,I,0.2286,0.0298,0.9406,29.15,0.00,-15.18,,,,,,
89516,I,0.2286,0.0298,0.9406,21.71,11.59,-16.34,,,,,,
89530,I,-0.8289,-0.0083,0.9366,15.12,9.45,-15.06,,,,,,
89540,I,-0.8260,-0.1172,0.7891,13.90,0.00,-13.96,,,,,,
89553,I,-0.5243,-0.0940,0.9729,22.56,-10.12,-11.83,,,,,,
89553,G,-0.5243,-0.0940,0.9729,22.56,-10.12,-11.83,10.0011444091797,76.3794631958008,33.0,18.32,5,0.34
89566,I,-0.0327,-0.0217,0.7905,28.96,-17.38,-10.24,,,,,,
89576,I,0.3517,0.0541,0.7953,24.76,-7.38,-8.29,,,,,,
89586,I,0.4102,0.0836,0.9253,24.76,-7.38,-8.29,,,,,,
89596,I,0.4462,0.1047,0.8901,23.05,-3.41,-7.50,,,,,,
89606,I,0.3602,0.0444,1.4648,12.87,1.77,-7.38,,,,,,
89616,I,0.1697,-0.0245,1.4738,13.41,7.20,-8.17,,,,,,
89626,I,-0.0693,0.0853,1.1934,28.29,6.22,-7.01,,,,,,
89636,I,-0.3043,0.1427,0.9147,17.68,4.88,-6.89,,,,,,
89646,I,-0.4186,0.0468,1.2820,9.70,-6.52,-4.70,,,,,,
89656,I,-0.2731,-0.0452,0.8240,14.21,-11.10,-3.84,,,,,,
89656,G,-0.2731,-0.0452,0.8240,14.21,-11.10,-3.84,10.0011377334595,76.3794555664063,34.2,19.42,5,0.34
89669,I,-0.1267,0.1937,1.1375,36.83,-5.85,-2.62,,,,,,
89679,I,-0.1986,-0.0250,0.9592,6.89,-9.39,-1.16,,,,,,
89689,I,0.1587,-0.1071,1.0181,11.22,-9.76,0.30,,,,,,
89699,I,0.5885,-0.0194,1.0175,23.29,-8.23,1.52,,,,,,
89709,I,0.0482,0.1879,1.5310,30.37,1.16,1.34,,,,,,
89719,I,-0.4515,0.2020,1.0692,14.63,7.20,1.71,,,,,,
89729,I,-0.5168,0.0317,0.5624,4.94,0.18,3.60,,,,,,
89741,I,0.1295,0.0491,1.0129,20.24,-9.76,5.98,,,,,,
89751,I,0.4796,0.2188,1.3240,20.79,-9.70,5.67,,,,,,
89761,I,0.4628,-0.0198,1.0911,-0.37,0.79,5.06,,,,,,
89761,G,0.4628,-0.0198,1.0911,-0.37,0.79,5.06,10.0011348724365,76.3794555664063,34.2,21.56,5,0.34
89774,I,0.3280,0.0027,0.9802,13.78,8.29,5.18,,,,,,
89784,I,0.1674,0.1451,0.6340,20.67,9.27,4.94,,,,,,
89794,I,0.2228,0.1321,0.5868,13.60,9.82,5.85,,,,,,
89804,I,-0.2769,0.0054,0.6531,-7.38,16.16,4.94,,,,,,
89815,I,-0.5660,-0.0243,1.2758,1.16,15.67,5.55,,,,,,
89825,I,-0.5350,0.1589,0.9709,15.85,1.83,9.27,,,,,,
89835,I,-0.4921,0.0168,1.0288,8.29,0.06,8.96,,,,,,
89845,I,-0.1990,-0.1329,1.0309,-5.91,-6.10,8.90,,,,,,
89855,I,0.1168,-0.2277,1.4132,0.73,-5.61,9.57,,,,,,
89865,I,0.4374,0.1075,0.9802,24.33,-7.74,11.52,,,,,,
89865,G,0.4374,0.1075,0.9802,24.33,-7.74,11.52,10.0011281967163,76.3794479370117,34.6,20.53,6,0.34
89879,I,0.1376,-0.0327,0.8262,-10.24,13.05,9.27,,,,,,
89889,I,0.0150,0.0380,1.3176,2.38,19.82,8.90,,,,,,
89899,I,-0.6490,0.3175,1.0555,18.78,14.27,10.61,,,,,,
89909,I,-0.6914,-0.0005,0.6333,-3.35,12.56,10.37,,,,,,
89919,I,-0.6578,-0.0577,0.6050,-10.67,2.87,10.37,,,,,,
89931,I,-0.4739,-0.1532,0.8575,1.77,-5.61,10.06,,,,,,
89941,I,-0.4718,0.2775,0.9973,15.18,-12.50,11.52,,,,,,
89951,I,1.0171,0.0538,0.7271,11.52,-22.01,13.60,,,,,,
89961,I,1.0829,0.0414,0.7860,-1.89,-6.04,10.18,,,,,,
89971,I,1.0957,0.1243,1.5656,-7.32,13.60,7.87,,,,,,
89971,G,1.0957,0.1243,1.5656,-7.32,13.60,7.87,10.0011253356934,76.3794479370117,34.7,21.04,6,0.23
89984,I,-0.2380,0.1697,1.6289,-2.26,26.89,7.44,,,,,,
89994,I,-0.3490,0.2015,1.2615,7.50,17.13,10.18,,,,,,
90004,I,-0.3322,0.3596,0.6953,10.98,10.18,12.68,,,,,,
90014,I,-0.6195,-0.2172,1.1498,-40.91,9.76,10.43,,,,,,
90024,I,-0.0723,-0.4944,0.7045,-21.34,2.99,9.94,,,,,,
90034,I,-0.1635,0.1100,1.1425,30.24,-3.96,12.93,,,,,,
90044,I,0.3323,0.2367,0.9052,11.34,-1.04,9.88,,,,,,
90054,I,0.0466,0.2157,0.9175,-4.09,6.22,10.06,,,,,,
90064,I,-0.1019,0.0149,1.2147,-13.78,7.32,9.45,,,,,,
90074,I,-0.2092,0.0557,1.0358,0.79,10.73,10.12,,,,,,
90074,G,-0.2092,0.0557,1.0358,0.79,10.73,10.12,10.0011215209961,76.3794403076172,34.7,22.67,6,0.23
90087,I,-0.2654,-0.1152,0.7506,-13.48,3.17,8.72,,,,,,
90097,I,-0.2986,-0.0280,0.5815,-8.84,-1.34,10.12,,,,,,
90107,I,-0.2986,-0.0280,0.5815,-4.02,-5.18,10.00,,,,,,
90123,I,-0.0272,0.1760,0.8983,4.21,-3.48,10.61,,,,,,
90133,I,0.1102,-0.0035,0.6239,-8.11,-6.34,10.24,,,,,,
90143,I,-0.0261,-0.1595,0.4893,-11.28,2.80,7.74,,,,,,
90153,I,0.0668,0.2130,0.5667,9.27,-2.74,10.24,,,,,,
90163,I,-0.0789,0.0698,1.0760,-13.05,4.76,7.56,,,,,,
90173,I,-0.5293,-0.0116,0.9823,-15.37,3.72,7.87,,,,,,
90183,I,-0.5790,0.1451,1.0173,-6.59,-5.49,8.90,,,,,,
90183,G,-0.5790,0.1451,1.0173,-6.59,-5.49,8.90,10.0011167526245,76.3794403076172,34.9,22.20,6,0.23
90196,I,-0.0405,-0.1353,1.1969,-8.60,-14.02,9.45,,,,,,
90206,I,0.3839,-0.0391,0.7864,-6.22,-14.51,8.48,,,,,,
90216,I,0.6349,-0.0031,1.3324,-7.62,-7.93,6.83,,,,,,
90226,I,0.6897,-0.0834,0.7826,-3.60,1.71,5.61,,,,,,
90236,I,-0.2018,0.3165,1.0061,8.84,8.35,5.91,,,,,,
90246,I,-0.1079,-0.0002,0.6239,-12.20,7.74,5.43,,,,,,
90257,I,-0.5609,-0.0657,0.4048,-0.79,-3.60,5.18,,,,,,
90267,I,-0.4082,-0.0171,0.7950,-5.61,-9.45,4.15,,,,,,
90277,I,-0.1627,0.1420,0.7653,-5.67,-19.76,5.98,,,,,,
90287,I,0.3862,-0.0952,0.7439,-12.38,-18.29,5.00,,,,,,
90287,G,0.3862,-0.0952,0.7439,-12.38,-18.29,5.00,10.0011148452759,76.3794326782227,34.7,22.93,6,0.23
90300,I,0.6295,-0.1334,0.5510,2.20,-12.32,4.57,,,,,,
90313,I,0.3098,0.0038,0.6390,-5.12,-5.00,1.83,,,,,,
90323,I,0.1206,0.2068,1.0350,1.65,4.21,1.22,,,,,,
90333,I,-0.3312,0.0403,0.8508,1.65,4.33,2.50,,,,,,
90343,I,-0.4524,0.1045,0.7478,-11.83,0.67,1.71,,,,,,
90353,I,-0.2317,0.0485,0.8518,-12.50,-6.52,1.16,,,,,,
90363,I,0.1846,-0.1970,0.8710,-8.78,-11.16,0.85,,,,,,
90373,I,0.4417,-0.0704,0.5592,-3.66,-6.59,-0.12,,,,,,
90383,I,0.2305,0.1174,1.0438,0.61,-0.85,-1.10,,,,,,
90393,I,0.0031,0.0394,0.9214,-0.12,3.78,-2.20,,,,,,
90393,G,0.0031,0.0394,0.9214,-0.12,3.78,-2.20,10.0011072158813,76.3794174194336,34.8,24.36,6,0.23
90412,I,-0.0549,0.1476,1.2433,-3.84,2.56,-1.52,,,,,,
90422,I,-0.1901,0.0449,0.9209,-4.45,-1.83,-1.40,,,,,,
90432,I,-0.0614,-0.0861,0.7966,-5.43,-0.98,-1.77,,,,,,
90443,I,0.2529,0.1261,0.5793,1.59,-0.18,-0.73,,,,,,
90453,I,-0.0736,0.1125,0.9778,-7.38,0.85,-0.91,,,,,,
90463,I,-0.0150,0.0648,0.7452,-5.24,4.15,0.55,,,,,,
90473,I,0.0964,-0.0265,0.7297,-7.20,2.80,2.07,,,,,,
90483,I,0.1534,0.0603,0.8157,-9.57,4.57,2.74,,,,,,
90493,I,-0.3573,0.0470,0.9277,-8.05,6.16,3.72,,,,,,
90503,I,-0.2139,-0.1311,0.7993,-7.80,0.73,4.82,,,,,,
90503,G,-0.2139,-0.1311,0.7993,-7.80,0.73,4.82,10.0011034011841,76.3794174194336,34.7,24.84,6,0.23
90526,I,-0.0605,0.0173,0.8928,-6.52,-6.16,5.49,,,,,,
90536,I,0.2308,-0.0590,0.5408,-1.71,-9.70,5.30,,,,,,
90546,I,0.4381,0.0839,0.6151,-1.46,-8.05,6.10,,,,,,
90556,I,0.2771,0.1373,0.9052,-4.57,-5.00,5.85,,,,,,
90566,I,0.0211,-0.0380,0.7762,-9.63,-1.71,5.30,,,,,,
90576,I,0.2103,0.0366,0.8203,-6.10,-4.88,5.55,,,,,,
90586,I,0.0686,0.1866,0.9991,-4.33,-4.63,5.85,,,,,,
90596,I,0.1724,-0.0718,1.1439,-18.60,-4.70,4.15,,,,,,
90606,I,0.0386,-0.0381,0.8873,-6.89,-6.40,3.41,,,,,,
90616,I,0.0793,0.0935,0.9667,-3.11,-9.39,4.15,,,,,,
90616,G,0.0793,0.0935,0.9667,-3.11,-9.39,4.15,10.0010995864868,76.3794097900391,34.8,25.48,6,0.23
90628,I,0.2599,-0.0898,0.4386,-8.90,-10.24,2.93,,,,,,
90638,I,0.1908,0.1759,0.9783,-4.94,-9.45,2.62,,,,,,
90648,I,-0.0397,0.0685,0.7203,-5.91,-8.78,1.46,,,,,,
90658,I,0.1075,0.0035,0.6910,-11.40,-10.06,2.07,,,,,,
90668,I,0.2401,0.1765,0.9467,-9.21,-12.26,2.13,,,,,,
90678,I,0.1349,0.0872,1.0155,-10.18,-11.59,1.77,,,,,,
90688,I,0.5585,-0.0876,1.0868,-12.26,-11.16,1.22,,,,,,
90698,I,0.8995,-0.0524,0.6716,-7.26,-7.87,0.73,,,,,,
90708,I,0.8623,0.0850,1.3524,-5.73,2.56,-1.22,,,,,,
90720,I,0.7255,0.0309,1.0634,-4.76,9.09,-1.77,,,,,,
90730,I,0.2971,0.1918,0.9569,-1.89,18.11,-3.11,,,,,,
90740,I,-0.2125,0.2728,1.1155,-8.84,16.59,-2.99,,,,,,
90750,I,-0.7515,-0.0392,0.4867,-22.13,14.15,-2.26,,,,,,
90760,I,-0.5294,-0.2166,0.4148,-16.95,2.50,-1.71,,,,,,
90770,I,-0.3466,-0.1156,0.6644,-11.59,-4.82,-2.62,,,,,,
90780,I,0.0568,-0.0043,0.7526,0.12,-12.80,-2.20,,,,,,
90790,I,0.6383,-0.0731,0.7778,-5.12,-14.02,-2.07,,,,,,
90800,I,0.6981,-0.1227,0.8721,-7.50,-6.65,-3.11,,,,,,
90810,I,0.6660,0.0491,1.1152,1.40,2.26,-4.33,,,,,,
90820,I,0.5369,-0.0393,0.7867,-0.18,7.20,-6.16,,,,,,
90820,G,0.5369,-0.0393,0.7867,-0.18,7.20,-6.16,10.0010919570923,76.3794021606445,34.8,25.49,6,0.23
90839,I,0.1644,0.2191,0.9095,0.85,16.59,-7.44,,,,,,
90849,I,-0.0255,0.0720,0.7212,-7.62,17.07,-9.45,,,,,,
90859,I,-0.2542,-0.1935,0.8457,-12.80,15.67,-9.33,,,,,,
90869,I,-0.2723,0.1516,1.0891,3.48,9.94,-9.45,,,,,,
90879,I,-0.3053,0.0645,0.8552,4.27,3.48,-8.84,,,,,,
90889,I,0.0270,-0.1829,0.5474,-11.95,-0.98,-9.57,,,,,,
90899,I,0.0868,-0.1201,1.0321,-7.68,-3.29,-9.94,,,,,,
90909,I,0.1886,-0.0671,1.1292,3.29,-7.13,-10.30,,,,,,
90935,I,0.7666,0.0291,1.0668,7.87,-8.17,-9.39,,,,,,
90945,I,0.8212,0.0540,0.9230,6.46,-1.16,-9.57,,,,,,
90945,G,0.8212,0.0540,0.9230,6.46,-1.16,-9.57,10.001088142395,76.37939453125,34.9,25.19,6,0.23
90959,I,0.3889,0.1044,0.5669,10.37,13.84,-11.95,,,,,,
90969,I,0.1371,0.2435,0.9318,16.22,17.87,-11.59,,,,,,
90979,I,-0.5553,0.2007,1.0045,5.30,19.88,-11.22,,,,,,
90989,I,-0.8049,0.0785,0.9463,-9.33,10.98,-11.04,,,,,,
90999,I,-0.2449,-0.1918,0.9136,-5.79,-2.99,-8.23,,,,,,
91009,I,-0.2987,-0.1104,0.7515,3.54,-6.83,-8.23,,,,,,
91019,I,0.6132,-0.0361,1.0980,12.50,-16.89,-5.49,,,,,,
91029,I,0.5356,-0.0232,1.0127,1.16,-10.91,-5.73,,,,,,
91039,I,0.6096,-0.1759,0.9551,5.30,-5.24,-5.55,,,,,,
91049,I,0.5332,0.0383,0.8285,19.27,-2.93,-4.88,,,,,,
91049,G,0.5332,0.0383,0.8285,19.27,-2.93,-4.88,10.0010843276978,76.3793869018555,34.7,25.39,6,0.43
91062,I,0.4877,0.0771,1.3126,12.26,3.72,-7.01,,,,,,
91072,I,0.1021,0.1227,1.1217,5.91,4.51,-7.32,,,,,,
91082,I,0.1975,0.1013,1.0603,8.29,5.43,-6.59,,,,,,
91092,I,0.1245,0.0201,0.8406,4.33,5.61,-6.77,,,,,,
91102,I,-0.0623,0.0170,1.0392,5.43,5.49,-6.95,,,,,,
91112,I,-0.1005,0.0067,0.8668,6.10,1.59,-5.61,,,,,,
91124,I,-0.0931,0.0139,0.8665,7.38,-1.34,-5.37,,,,,,
91134,I,-0.1252,0.0728,1.1224,10.79,0.91,-4.57,,,,,,
91144,I,-0.1736,0.0250,0.9366,0.85,0.00,-4.21,,,,,,
91154,I,-0.1185,-0.0424,0.8146,5.37,-1.16,-3.66,,,,,,
91154,G,-0.1185,-0.0424,0.8146,5.37,-1.16,-3.66,10.0010824203491,76.3793792724609,34.5,25.28,6,0.43
91167,I,-0.2430,0.1110,1.1074,11.28,0.30,-2.80,,,,,,
91177,I,-0.1515,0.0034,1.0168,4.02,-0.73,-2.07,,,,,,
91187,I,0.0980,-0.0659,0.8708,1.10,-4.02,-1.10,,,,,,
91197,I,0.0259,0.0201,1.1411,7.68,1.16,-1.22,,,,,,
91207,I,0.1381,0.0529,1.2266,11.10,1.77,0.79,,,,,,
91217,I,0.3425,0.0027,1.0912,-0.12,1.22,0.49,,,,,,
91227,I,0.1564,0.0630,1.5172,5.18,11.22,1.22,,,,,,
91237,I,0.1329,-0.0448,1.1119,4.39,12.68,0.43,,,,,,
91247,I,0.1400,0.0466,1.0243,11.65,14.02,0.73,,,,,,
91257,I,-0.4233,0.1429,1.1355,11.65,14.02,0.73,,,,,,
91257,G,-0.4233,0.1429,1.1355,11.65,14.02,0.73,10.0010776519775,76.3793792724609,34.7,25.39,6,0.43
91270,I,-0.2539,-0.0314,0.6769,-5.30,2.50,1.16,,,,,,
91280,I,-0.4906,0.0394,0.8638,2.68,-1.40,2.26,,,,,,
91290,I,-0.2837,0.0415,0.6799,6.71,-7.44,3.54,,,,,,
91300,I,0.0240,-0.0278,0.7604,-2.20,-8.54,3.11,,,,,,
91313,I,0.4359,0.0203,0.8781,0.85,-10.73,4.09,,,,,,
91323,I,0.4694,0.0591,1.2214,5.55,-1.34,4.51,,,,,,
91333,I,0.4503,0.0565,1.1700,3.29,7.50,4.09,,,,,,
91343,I,0.3564,0.0072,1.3188,-6.22,9.51,3.17,,,,,,
91353,I,-0.2344,0.1627,1.3154,3.84,18.41,2.87,,,,,,
91364,I,-0.4489,0.1705,1.2559,5.85,14.09,3.66,,,,,,
91364,G,-0.4489,0.1705,1.2559,5.85,14.09,3.66,10.0010747909546,76.3793716430664,34.6,25.89,6,0.43
91376,I,-0.1622,0.0197,0.9429,-8.29,4.82,3.35,,,,,,
91386,I,-0.3628,0.1135,1.4116,-4.15,5.55,2.99,,,,,,
91396,I,-0.1194,0.0023,1.2327,-4.63,0.37,3.72,,,,,,
91406,I,0.1559,-0.1520,0.9819,-7.87,-2.62,2.93,,,,,,
91416,I,-0.1068,-0.0433,1.3159,-1.71,1.83,2.87,,,,,,
91426,I,0.1190,-0.0605,1.0597,3.54,1.22,3.60,,,,,,
91436,I,0.2360,-0.1736,0.7408,-6.83,0.79,3.05,,,,,,
91446,I,-0.1823,0.0179,1.0432,9.76,8.72,2.62,,,,,,
91456,I,-0.2001,0.1912,0.7095,16.52,5.55,4.33,,,,,,
91466,I,0.1284,0.1620,0.6471,-4.27,1.77,4.09,,,,,,
91466,G,0.1284,0.1620,0.6471,-4.27,1.77,4.09,10.0010709762573,76.3793640136719,34.5,26.84,6,0.43
91479,I,-0.1249,0.0142,0.7332,-0.85,8.11,3.29,,,,,,
91489,I,0.0560,0.0735,0.7887,-1.10,4.21,3.11,,,,,,
91501,I,-0.5325,0.0353,1.4309,-11.16,11.10,1.34,,,,,,
91511,I,-0.4960,-0.0425,1.2480,-4.09,3.05,2.38,,,,,,
91521,I,-0.0416,-0.0608,0.9387,-6.95,-5.61,2.50,,,,,,
91531,I,-0.2129,-0.0314,1.3997,-2.93,-1.71,1.95,,,,,,
91541,I,0.1537,0.0010,1.0094,4.88,-4.88,4.15,,,,,,
91551,I,0.3585,0.0007,0.8699,-4.02,-3.90,3.48,,,,,,
91561,I,-0.1281,-0.0396,1.2876,-8.48,4.94,2.20,,,,,,
91571,I,-0.1864,0.0358,1.1429,5.79,2.50,4.09,,,,,,
91571,G,-0.1864,0.0358,1.1429,5.79,2.50,4.09,10.0010662078857,76.3793563842773,34.6,26.66,6,0.43
91584,I,0.0096,0.0128,0.8201,-3.48,-3.11,4.21,,,,,,
91594,I,-0.3776,0.0568,1.2363,-5.00,1.34,3.11,,,,,,
91604,I,-0.3049,0.0341,0.8760,0.91,-4.51,4.63,,,,,,
91614,I,0.0432,0.1105,0.5852,3.41,-11.83,5.30,,,,,,
91624,I,-0.1749,0.0626,0.8340,-10.85,-6.34,3.60,,,,,,
91634,I,-0.2991,0.0621,0.8257,-3.72,-6.10,3.90,,,,,,
91644,I,0.1885,0.0192,0.6787,-5.49,-14.88,4.63,,,,,,
91654,I,0.0793,0.0244,1.2065,-14.33,-8.66,3.72,,,,,,
91664,I,0.1549,0.0278,1.3647,-5.61,-3.96,4.02,,,,,,
91674,I,0.5624,-0.0752,1.1241,-7.68,-7.56,3.96,,,,,,
91674,G,0.5624,-0.0752,1.1241,-7.68,-7.56,3.96,10.0010623931885,76.3793487548828,34.5,28.25,6,0.43
91698,I,0.2909,0.0554,1.0809,-6.95,3.35,2.38,,,,,,
91708,I,-0.0052,-0.0125,1.0391,-13.48,8.48,1.46,,,,,,
91718,I,-0.2484,0.0444,1.2046,-5.85,8.96,2.13,,,,,,
91728,I,-0.2484,0.0444,1.2046,-1.95,2.80,2.68,,,,,,
91738,I,-0.2281,0.0818,0.9397,-17.50,1.83,0.91,,,,,,
91748,I,-0.2770,-0.0897,0.6349,-4.21,2.80,0.49,,,,,,
91758,I,-0.1638,0.0171,0.9846,-0.37,-3.84,1.16,,,,,,
91768,I,-0.3131,0.0834,0.6670,-10.18,-2.26,0.30,,,,,,
91778,I,-0.2172,-0.0061,0.6194,-9.39,-2.50,0.12,,,,,,
91788,I,0.0282,0.0332,0.5392,1.34,-4.63,1.34,,,,,,
91788,G,0.0282,0.0332,0.5392,1.34,-4.63,1.34,10.0010585784912,76.3793487548828,34.5,28.97,6,0.43
91801,I,0.1578,0.0505,0.8704,-14.02,0.73,0.79,,,,,,
91811,I,0.0503,-0.0826,0.8729,-14.33,3.84,0.43,,,,,,
91821,I,-0.3616,0.0808,1.4154,-3.41,6.83,0.37,,,,,,
91831,I,-0.4252,0.1217,0.9509,-6.71,0.61,1.46,,,,,,
91841,I,-0.1389,-0.0819,0.9562,-15.24,-6.95,1.04,,,,,,
91851,I,-0.2064,0.0631,1.1931,-8.78,-8.54,0.85,,,,,,
91861,I,0.1389,-0.0054,1.2896,-4.39,-11.28,2.01,,,,,,
91871,I,0.6200,0.0176,1.1758,-8.11,-11.89,1.83,,,,,,
91881,I,0.3567,-0.0428,1.1780,-14.70,-0.85,-0.49,,,,,,
91893,I,0.5319,-0.0149,1.3567,-4.02,2.80,0.00,,,,,,
91893,G,0.5319,-0.0149,1.3567,-4.02,2.80,0.00,10.001049041748,76.3793334960938,34.5,29.80,6,0.43
91913,I,0.0919,0.1217,1.0542,-8.84,8.66,-1.28,,,,,,
91923,I,0.0970,0.0778,0.8816,-11.95,8.35,-0.98,,,,,,
91933,I,0.0355,-0.0117,0.9326,-10.18,7.56,-1.10,,,,,,
91943,I,-0.1133,0.0302,0.9198,-9.45,8.54,-1.04,,,,,,
91953,I,-0.2394,-0.0298,0.6085,-12.01,7.99,-1.52,,,,,,
91963,I,-0.2406,0.0828,1.0232,-7.74,5.61,-1.83,,,,,,
91973,I,-0.1472,0.0172,0.9403,-9.45,1.83,-1.04,,,,,,
91983,I,0.0872,-0.0497,0.9305,-12.38,1.65,-1.28,,,,,,
