gps_time,lat,lon,alt,speed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,vbat
1773147045.79200,10.01017,76.36397,4.7,6.43,0.1633,-0.5355,0.8496,-2.07,1.28,8.96,0.38
1773147045.89100,10.01017,76.36397,4.8,6.95,0.1373,-0.3927,0.8607,0.67,13.84,-14.82,0.46
1773147045.99100,10.01017,76.36398,4.7,6.38,0.0396,-0.4622,0.8370,14.45,17.62,-22.99,0.39
1773147045.09100,10.01017,76.36398,4.8,5.51,0.0402,-0.6387,0.8448,-0.37,20.43,-24.57,0.35
1773147046.19100,10.01017,76.36398,4.7,5.26,0.0576,-0.6006,0.8243,-2.74,11.89,-12.68,0.27
1773147046.29200,10.01017,76.36398,4.8,4.43,0.0820,-0.6357,0.7834,-1.22,12.38,-12.38,0.25
1773147046.39200,10.01017,76.36398,4.7,4.61,0.1417,-0.6261,0.7760,-1.65,17.68,-12.62,0.41
1773147046.49200,10.01017,76.36398,4.7,4.97,0.0902,-0.6460,0.7861,0.91,15.85,-23.60,0.30
1773147046.59200,10.01017,76.36398,4.8,4.59,0.0210,-0.5936,0.7750,-2.74,11.65,-19.82,0.27
1773147046.69100,10.01017,76.36398,4.7,4.69,0.0415,-0.6477,0.8318,4.70,9.63,-12.87,0.31
1773147046.79200,10.01017,76.36398,4.7,5.09,0.0212,-0.5527,0.7881,-0.37,-2.74,-5.37,0.35
1773147046.89100,10.01017,76.36398,4.7,5.16,0.0383,-0.7172,0.9392,-1.04,-13.05,5.98,0.34
1773147046.99100,10.01017,76.36398,4.7,5.01,0.0857,-0.4928,0.8665,7.62,-16.16,14.09,0.35
1773147046.09100,10.01017,76.36398,4.8,4.96,0.0536,-0.5679,0.8693,8.66,-20.73,16.65,0.38
1773147047.19200,10.01017,76.36399,4.7,5.74,0.1294,-0.4039,0.8284,13.84,-32.32,23.54,0.36
1773147047.29200,10.01017,76.36399,4.7,4.67,0.1163,-0.6552,0.8347,9.15,-32.99,26.83,0.30
1773147047.39100,10.01017,76.36399,4.7,4.58,0.2870,-0.5968,0.8342,3.41,-19.45,24.39,0.43
1773147047.49200,10.01017,76.36399,4.7,4.54,0.2100,-0.5785,0.7848,0.12,1.34,8.35,0.43
1773147047.59200,10.01017,76.36399,4.8,4.19,0.1569,-0.5812,0.7555,5.55,-12.68,11.59,0.37
1773147047.69200,10.01017,76.36399,4.8,4.08,0.1702,-0.6605,0.7668,4.70,-8.48,15.06,0.32
1773147047.78500,10.01017,76.36399,4.8,4.08,0.1644,-0.5668,0.8157,2.32,-4.88,19.76,0.36
1773147047.89200,10.01017,76.364,4.8,4.04,0.2395,-0.5885,0.7186,-10.98,14.51,3.11,0.34
1773147047.99100,10.01017,76.364,4.8,4.24,0.1522,-0.6578,0.7567,-4.02,18.78,-17.32,0.39
1773147047.09100,10.01017,76.364,4.8,4.57,0.0516,-0.6727,0.7753,1.83,17.01,-17.44,0.36
1773147048.19200,10.01017,76.364,4.8,4.64,0.0923,-0.5400,0.7758,0.43,18.05,-15.06,0.33
1773147048.29100,10.01017,76.364,4.8,5.43,0.1500,-0.5907,0.7836,5.55,12.74,-19.94,0.33
1773147048.39100,10.01017,76.364,4.8,5.43,0.1891,-0.6162,0.7201,-9.76,9.39,-18.90,0.38
1773147048.49200,10.01017,76.36401,4.7,5.51,0.0988,-0.7026,0.8104,-8.96,-1.34,-14.70,0.32
1773147048.59200,10.01017,76.36401,4.7,5.98,0.0792,-0.6582,0.7163,-9.63,-2.56,2.44,0.35
1773147048.69900,10.01017,76.36401,4.7,6.33,0.1824,-0.6522,0.6488,1.95,-11.95,20.61,0.40
1773147048.79200,10.01017,76.36401,4.7,7.00,0.1471,-0.7802,0.7351,-12.68,-21.65,31.10,0.37
1773147048.89100,10.01017,76.36401,4.6,7.20,0.2219,-0.7764,0.9408,-0.37,-19.63,39.70,0.34
1773147048.99100,10.01018,76.36401,4.6,7.48,0.1692,-0.5140,0.7896,20.73,-12.87,30.91,0.33
1773147048.09200,10.01018,76.36401,4.6,8.62,0.1827,-0.2924,0.7324,1.52,-12.07,27.01,0.43
1773147049.19100,10.01018,76.36401,4.7,9.49,0.0641,-0.6589,0.7664,6.22,-12.99,13.54,0.49
1773147049.29100,10.01018,76.36401,4.7,7.37,0.1040,-0.7272,0.7773,-1.89,-6.89,21.89,0.33
1773147049.39200,10.01018,76.36402,4.6,7.40,0.1576,-0.5050,0.9252,-1.28,6.10,13.17,0.31
1773147049.49200,10.01018,76.36402,4.7,7.56,0.1692,-0.3961,0.8594,6.46,13.72,-6.83,0.33
1773147049.59200,10.01018,76.36402,4.7,7.89,0.0165,-0.6680,0.7712,-3.05,-0.06,-15.06,0.45
1773147049.69100,10.01018,76.36402,4.7,6.62,-0.0431,-0.4995,0.8440,5.73,-11.52,9.09,0.32
1773147049.79100,10.01018,76.36403,4.7,6.18,0.0935,-0.6537,0.8539,1.46,6.16,7.80,0.28
1773147049.89200,10.01018,76.36403,4.7,5.82,0.1259,-0.4999,0.9537,2.87,2.13,-1.40,0.37
1773147049.99100,10.01018,76.36403,4.7,5.83,0.0807,-0.2687,0.9446,7.07,-11.46,-4.57,0.28
1773147049.09200,10.01018,76.36403,4.7,4.56,0.0173,-0.6150,0.8278,-1.28,-14.33,8.54,0.38
1773147050.19200,10.01018,76.36403,4.7,4.31,0.1155,-0.6874,0.8049,-14.09,-1.46,10.67,0.35
1773147050.29300,10.01018,76.36403,4.7,3.49,0.1028,-0.5979,0.8120,0.49,-0.49,8.48,0.46
1773147050.39200,10.01018,76.36403,4.7,4.30,0.1398,-0.5540,0.7957,-0.30,3.72,-9.21,0.45
1773147050.49300,10.01018,76.36403,4.7,3.98,0.0413,-0.6395,0.7570,-5.06,10.24,-17.32,0.33
1773147050.59200,10.01018,76.36404,4.7,3.86,0.0299,-0.6635,0.8064,-0.18,-8.23,-8.66,0.38
1773147050.69300,10.01019,76.36404,4.7,3.46,0.1315,-0.5791,0.8368,3.35,-11.16,25.24,0.27
1773147050.79200,10.01019,76.36404,4.7,4.26,0.1796,-0.5792,0.8296,5.43,-13.90,25.24,0.31
1773147050.89300,10.01019,76.36404,4.7,3.18,0.1813,-0.5460,0.8911,4.45,-15.49,12.26,0.37
1773147050.99400,10.01019,76.36404,4.7,3.22,0.0853,-0.5786,0.7717,-1.28,8.60,-3.78,0.35
1773147050.09300,10.01019,76.36404,4.7,3.66,0.0410,-0.7053,0.7382,-2.62,10.06,-13.66,0.36
1773147051.19300,10.01019,76.36404,4.7,2.17,0.0709,-0.7333,0.7399,-1.95,-7.68,0.91,0.38
1773147051.29300,10.01019,76.36404,4.7,3.30,0.1742,-0.6594,0.7434,2.68,-1.28,1.34,0.49
1773147051.39400,10.01019,76.36404,4.7,3.29,0.0747,-0.7177,0.6991,5.06,-29.21,3.23,0.43
1773147051.49400,10.01019,76.36404,4.7,4.02,0.1356,-0.6093,0.7268,10.91,-25.00,14.02,0.42
1773147051.59400,10.01019,76.36404,4.8,3.33,0.1797,-0.7676,0.6331,11.52,-31.95,22.74,0.30
1773147051.69400,10.01019,76.36404,4.8,3.87,0.1162,-0.8763,0.6514,7.44,-35.79,30.91,0.28
1773147051.79400,10.01019,76.36404,5.0,3.69,0.2122,-0.8470,0.6013,14.76,-28.41,41.83,0.42
1773147051.89300,10.01019,76.36404,5.0,5.39,0.1530,-0.8564,0.5785,11.28,-0.73,44.02,0.33
1773147051.99300,10.01019,76.36404,5.1,7.31,0.1053,-0.7336,0.6304,-4.82,-6.71,32.50,0.38
1773147051.09400,10.01019,76.36404,5.1,7.93,0.1276,-0.7294,0.5944,-8.17,4.15,16.22,0.33
1773147052.19300,10.01019,76.36405,5.1,8.43,0.0480,-0.7743,0.7208,-9.76,14.51,-0.91,0.29
1773147052.29300,10.0102,76.36405,5.1,10.18,0.0396,-0.7662,0.7394,-4.94,10.91,-19.57,0.37
1773147052.39400,10.0102,76.36405,5.1,10.54,-0.0022,-0.7205,0.6664,-6.59,22.01,-27.62,0.34
1773147052.49400,10.0102,76.36405,5.1,10.65,0.0575,-0.8134,0.7852,2.38,25.06,-36.46,0.28
1773147052.59400,10.0102,76.36405,5.0,11.23,-0.0344,-0.5752,0.8024,6.77,21.95,-39.51,0.29
1773147052.69500,10.0102,76.36406,5.1,11.88,-0.0706,-0.6930,0.8468,0.00,19.88,-38.41,0.43
1773147052.79500,10.01021,76.36406,5.2,12.26,-0.0580,-0.6310,0.7930,-2.13,17.44,-28.35,0.35
1773147052.89500,10.01021,76.36406,5.2,11.90,0.0258,-0.7717,0.7743,-7.32,14.63,-29.33,0.44
1773147052.99500,10.01021,76.36407,5.2,11.88,-0.0566,-0.6544,0.6826,-7.99,17.74,-29.82,0.40
1773147052.09500,10.01021,76.36407,5.2,12.61,-0.0924,-0.7288,0.7712,-11.22,6.83,-23.35,0.30
1773147053.19500,10.01021,76.36407,5.2,13.33,-0.0851,-0.7288,0.7146,-6.59,17.62,-25.73,0.37
1773147053.29400,10.01022,76.36407,5.1,13.81,0.0520,-0.8232,0.6727,-7.26,13.17,-19.09,0.30
1773147053.39400,10.01022,76.36407,5.2,14.20,0.1384,-0.9012,0.7606,-1.77,6.83,-15.55,0.44
1773147053.49500,10.01022,76.36408,5.2,15.03,0.0271,-0.7278,0.7120,-6.77,9.21,-11.89,0.34
1773147053.59500,10.01022,76.36408,5.2,15.15,0.0811,-0.6677,0.6353,-9.27,9.45,-6.04,0.31
1773147053.69400,10.01022,76.36409,5.1,15.53,-0.0128,-0.7433,0.6356,9.09,13.72,-7.26,0.32
1773147053.79500,10.01022,76.36409,5.2,16.53,0.1069,-0.8450,0.5432,7.50,15.55,-10.85,0.34
1773147053.89400,10.01022,76.3641,5.1,16.55,0.1688,-0.9552,0.5687,-13.96,15.37,-10.18,0.28
1773147053.99400,10.01023,76.3641,5.1,18.59,0.2015,-1.0641,0.7079,-7.26,-9.57,-1.89,0.34
1773147053.09500,10.01023,76.36411,5.1,18.11,0.1143,-0.9076,0.7817,-8.23,4.33,1.83,0.30
1773147054.19500,10.01023,76.36411,5.1,19.72,0.0782,-0.7728,0.8148,-13.66,6.95,-0.12,0.27
1773147054.29400,10.01023,76.36411,5.2,20.29,0.0391,-0.7046,0.7357,-7.07,2.38,6.16,0.26
1773147054.39500,10.01023,76.36412,5.2,20.25,0.0991,-0.7548,0.7598,-5.61,1.83,2.87,0.37
1773147054.49500,10.01023,76.36412,5.3,21.95,0.0371,-0.5831,0.7125,-1.71,8.29,-0.55,0.40
1773147054.59500,10.01024,76.36413,5.2,21.51,0.0624,-0.7924,0.8756,-0.37,3.29,0.37,0.55
1773147054.69500,10.01024,76.36414,5.2,22.32,0.0153,-0.5200,0.7642,-5.00,1.40,0.30,0.33
1773147054.79400,10.01024,76.36414,5.3,23.28,0.0221,-0.6365,0.8287,-0.55,2.80,2.99,0.30
1773147054.89400,10.01024,76.36414,5.3,22.23,0.0708,-0.5708,0.7998,-3.11,-3.90,4.15,0.33
1773147054.99400,10.01024,76.36415,5.3,24.05,0.0469,-0.4906,0.8872,0.85,-1.52,6.95,0.29
1773147054.09500,10.01024,76.36416,5.3,23.16,0.0551,-0.5251,0.8129,4.33,3.41,3.48,0.41
1773147055.19400,10.01024,76.36416,5.4,22.73,0.0957,-0.2708,1.0648,15.37,3.60,-1.10,0.30
1773147055.29500,10.01025,76.36417,5.4,22.75,0.1128,-0.0575,1.1244,10.61,8.05,-8.41,0.33
1773147055.39400,10.01025,76.36417,5.3,20.81,0.0923,-0.4120,1.0627,-5.00,7.93,-10.85,0.36
1773147055.50200,10.01025,76.36417,5.3,19.78,0.0334,-0.1978,1.0485,2.13,5.43,-9.27,0.31
1773147055.59500,10.01025,76.36418,5.4,18.38,0.0234,-0.1265,0.9954,0.49,5.85,-4.45,0.40
1773147055.69500,10.01025,76.36419,5.4,16.60,0.0647,-0.4419,1.0261,-4.45,2.62,-1.46,0.38
1773147055.79400,10.01025,76.36419,5.3,15.22,0.0210,-0.4952,0.9500,-2.62,-11.04,12.74,0.35
1773147055.89500,10.01025,76.36419,5.4,14.73,0.1381,-0.4960,0.8815,-3.90,0.00,13.66,0.35
1773147055.99400,10.01025,76.3642,5.5,13.98,0.0968,-0.4752,0.9407,-1.40,8.05,-5.43,0.38
1773147055.09500,10.01025,76.3642,5.4,13.67,0.0692,-0.3700,0.9020,-0.73,4.70,-7.80,0.32
1773147056.19600,10.01025,76.3642,5.5,13.20,0.0286,-0.4446,0.9447,5.24,3.05,-7.93,0.30
1773147056.29600,10.01025,76.3642,5.5,12.50,0.0120,-0.3861,0.9213,3.41,4.63,0.06,0.40
1773147056.39600,10.01026,76.36421,5.5,12.00,0.0676,-0.3323,1.0363,6.71,3.84,-1.16,0.37
1773147056.49600,10.01026,76.36421,5.5,10.62,0.0314,-0.1396,1.0725,5.00,-4.09,5.98,0.30
1773147056.59500,10.01026,76.36421,5.5,10.70,0.1222,-0.3634,0.9243,-2.13,-6.83,8.11,0.28
1773147056.69500,10.01026,76.36421,5.5,8.70,0.0916,-0.5918,0.8510,-9.57,-16.77,11.28,0.30
1773147056.79600,10.01026,76.36422,5.5,6.59,0.0188,-0.5868,0.8156,-6.04,-15.18,15.98,0.30
1773147056.89500,10.01026,76.36422,5.5,6.93,0.1011,-0.6624,0.8033,-3.29,-24.76,30.49,0.33
1773147056.99600,10.01026,76.36422,5.5,6.77,0.1444,-0.5833,0.7614,-0.98,-18.35,25.67,0.33
1773147056.09500,10.01026,76.36422,5.5,6.85,0.1354,-0.6062,0.7592,5.00,-17.74,19.09,0.33
1773147057.19500,10.01026,76.36423,5.5,6.56,0.1232,-0.6359,0.7546,-2.44,-5.85,16.46,0.34
1773147057.29600,10.01026,76.36423,5.5,6.82,0.1450,-0.6000,0.7883,-0.49,0.37,5.30,0.28
1773147057.39600,10.01026,76.36423,5.5,6.60,0.1138,-0.6365,0.7943,-2.13,15.79,-9.51,0.32
1773147057.49600,10.01026,76.36423,5.5,6.45,0.0331,-0.6287,0.7979,-1.34,15.91,-18.66,0.28
1773147057.59600,10.01026,76.36423,5.6,6.40,0.0923,-0.6787,0.7941,-1.89,14.21,-16.89,0.36
1773147057.69500,10.01026,76.36423,5.6,6.61,0.0503,-0.6140,0.7507,-0.73,9.76,-15.12,0.37
1773147057.79500,10.01026,76.36423,5.7,6.63,0.0601,-0.6378,0.7728,-1.34,4.15,-10.61,0.41
1773147057.89500,10.01026,76.36423,5.6,6.93,0.0413,-0.6154,0.7795,2.93,-6.71,-2.38,0.37
1773147057.99600,10.01026,76.36423,5.6,6.70,-0.0463,-0.7310,0.7106,-3.96,-6.46,2.44,0.28
1773147057.09600,10.01026,76.36423,5.6,7.02,0.1125,-0.6329,0.8132,-0.18,-4.57,19.27,0.33
1773147058.19600,10.01026,76.36424,5.5,7.64,0.1062,-0.5162,0.8944,7.13,-11.34,11.95,0.38
1773147058.29500,10.01027,76.36424,5.6,6.54,0.1042,-0.4928,0.8328,1.16,0.37,10.06,0.35
1773147058.39600,10.01027,76.36424,5.6,7.50,0.0778,-0.5328,0.9146,3.29,-1.16,2.80,0.30
1773147058.49600,10.01027,76.36424,5.6,6.11,0.0836,-0.4763,0.9130,0.98,0.18,2.99,0.30
1773147058.60300,10.01027,76.36425,5.6,5.72,0.0956,-0.4625,0.9397,2.93,-0.67,2.56,0.29
1773147058.69600,10.01027,76.36425,5.6,5.96,0.0486,-0.4270,0.9386,1.34,0.49,-0.98,0.35
1773147058.79600,10.01027,76.36425,5.6,3.64,0.0583,-0.4462,0.8862,1.34,-0.85,-0.37,0.43
1773147058.89500,10.01027,76.36425,5.6,4.72,0.0374,-0.5281,0.8821,-2.07,-0.30,-1.10,0.43
1773147058.99600,10.01027,76.36425,5.6,3.31,0.0533,-0.5436,0.8110,-2.13,-0.67,2.26,0.35
1773147058.09500,10.01027,76.36425,5.7,2.57,0.0702,-0.6886,0.7755,-2.74,2.32,-0.55,0.30
1773147059.19500,10.01027,76.36425,5.6,2.61,0.0681,-0.6908,0.8160,-3.72,-0.55,2.74,0.39
1773147059.29600,10.01027,76.36425,5.7,2.63,0.0776,-0.5939,0.7915,-2.07,2.26,1.28,0.34
1773147059.39500,10.01027,76.36425,5.6,2.90,0.0438,-0.6351,0.7765,0.30,7.07,1.52,0.41
1773147059.49600,10.01027,76.36426,5.5,2.46,0.0945,-0.7148,0.7952,0.00,10.55,0.85,0.43
1773147059.59500,10.01027,76.36426,5.6,2.22,0.0527,-0.6580,0.7651,-1.04,15.73,-5.24,0.43
1773147059.69600,10.01027,76.36426,5.6,2.36,0.0131,-0.6929,0.7682,3.78,16.95,-4.27,0.38
1773147059.79600,10.01027,76.36426,5.5,1.83,-0.0416,-0.6235,0.7922,-0.30,11.16,-7.62,0.39
1773147059.89600,10.01027,76.36426,5.6,2.01,-0.0013,-0.6522,0.7682,2.13,21.46,-9.82,0.33
1773147059.99500,10.01027,76.36426,5.6,2.27,0.0505,-0.6338,0.7932,3.23,28.41,-18.35,0.39
1773147059.09500,10.01027,76.36426,5.6,2.31,0.0049,-0.5841,0.7867,4.27,32.44,-36.71,0.38
1773147060.19600,10.01027,76.36426,5.6,1.72,-0.1200,-0.6147,0.7562,8.11,17.01,-22.50,0.48
1773147060.29700,10.01027,76.36426,5.5,2.07,-0.0870,-0.6340,0.7375,-0.06,22.32,-12.93,0.25
1773147060.39600,10.01027,76.36426,5.6,1.83,-0.0516,-0.6393,0.7961,-9.27,17.87,-14.33,0.29
1773147060.49700,10.01027,76.36426,5.6,2.22,-0.1371,-0.5616,0.7819,-0.91,5.18,-10.98,0.37
1773147060.59700,10.01027,76.36426,5.6,1.54,-0.0635,-0.6732,0.8073,-6.16,1.10,-9.45,0.29
1773147060.69700,10.01027,76.36426,5.6,1.41,-0.0953,-0.6851,0.8163,-9.88,0.91,-1.52,0.43
1773147060.79600,10.01027,76.36426,5.6,2.53,-0.0930,-0.5997,0.7687,-9.27,-3.35,-4.88,0.32
1773147060.89600,10.01027,76.36426,5.7,2.04,-0.0046,-0.6196,0.8151,-6.52,-7.68,0.18,0.27
1773147060.99600,10.01027,76.36426,5.6,2.40,-0.0776,-0.6461,0.8004,-4.63,-3.17,-5.18,0.38
1773147060.09600,10.01027,76.36427,5.6,1.96,0.0077,-0.5760,0.8177,-4.45,-9.09,-5.61,0.32
1773147061.19700,10.01027,76.36427,5.7,2.64,-0.0624,-0.6014,0.8002,-2.26,-11.52,-10.18,0.27
1773147061.29800,10.01027,76.36427,5.7,1.83,-0.0033,-0.6359,0.8032,-2.99,-9.94,-17.13,0.35
1773147061.39800,10.01027,76.36427,5.6,0.78,0.0562,-0.6368,0.7980,0.85,-15.91,-26.04,0.35
1773147061.49800,10.01027,76.36427,5.5,1.36,0.1392,-0.6105,0.7913,10.37,-7.32,-44.02,0.41
1773147061.59800,10.01027,76.36427,5.6,1.42,0.1897,-0.6797,0.8212,7.50,-20.18,-37.07,0.34
1773147061.69700,10.01027,76.36427,5.7,1.69,0.3691,-0.5126,0.7898,2.38,-11.16,-17.50,0.35
1773147061.79700,10.01027,76.36427,5.7,0.72,0.3654,-0.5057,0.7837,2.20,2.44,0.67,0.31
1773147061.89800,10.01027,76.36427,5.7,0.41,0.3069,-0.5321,0.7390,1.71,11.83,12.07,0.33
1773147061.99700,10.01027,76.36427,5.7,0.59,0.2069,-0.3790,0.6736,-4.88,13.17,22.26,0.32
1773147061.09700,10.01027,76.36427,5.8,0.69,0.1509,-0.6212,0.7778,-11.40,2.99,29.70,0.38
1773147062.19700,10.01027,76.36427,5.8,0.49,0.0106,-0.8005,0.7828,6.46,22.62,30.12,0.30
1773147062.29700,10.01027,76.36427,5.8,0.07,0.1101,-0.8760,0.7831,5.55,-4.21,20.67,0.29
1773147062.39800,10.01027,76.36427,5.8,0.30,0.1044,-0.7679,0.6213,0.37,9.88,5.73,0.33
1773147062.49800,10.01027,76.36427,5.8,0.16,0.1423,-0.7448,0.5861,-4.09,19.63,-12.93,0.29
1773147062.59700,10.01027,76.36427,5.9,0.67,0.0533,-0.7898,0.6764,-1.95,36.40,-29.88,0.29
1773147062.69700,10.01027,76.36427,5.9,1.01,0.0217,-0.7013,0.6500,6.10,31.95,-34.88,0.33
1773147062.79800,10.01027,76.36427,5.9,2.60,0.0510,-0.6895,0.5873,-12.74,15.98,-27.74,0.34
1773147062.89800,10.01027,76.36427,6.0,3.01,0.0924,-0.8236,0.6497,-14.33,11.28,-19.02,0.35
1773147062.99700,10.01027,76.36427,6.0,2.49,0.0248,-0.7336,0.6968,1.34,11.34,-18.41,0.44
1773147062.09800,10.01027,76.36427,6.1,3.89,0.0281,-0.7084,0.6570,-7.32,-11.34,2.68,0.39
1773147063.19800,10.01027,76.36427,6.1,4.37,0.0413,-0.6761,0.7520,6.83,-26.95,18.54,0.51
1773147063.29800,10.01027,76.36427,6.1,4.29,0.0867,-0.6108,0.7783,4.82,-30.55,34.39,0.38
1773147063.39800,10.01027,76.36427,6.1,4.81,0.1709,-0.7399,0.7733,2.74,-29.21,28.66,0.27
1773147063.49800,10.01027,76.36427,6.1,4.45,0.0859,-0.7281,0.7142,9.21,-35.43,32.56,0.45
1773147063.59800,10.01027,76.36427,6.1,4.10,0.1536,-0.7249,0.7202,10.24,-48.11,36.10,0.44
1773147063.69700,10.01027,76.36427,6.1,4.30,0.1320,-0.6416,0.7134,14.21,-46.52,39.39,0.35
1773147063.79700,10.01027,76.36427,6.1,4.76,0.1934,-0.7076,0.7271,15.24,-48.17,46.04,0.35
1773147063.89800,10.01027,76.36427,6.2,5.12,0.1945,-0.5984,0.7494,11.59,-25.12,43.96,0.31
1773147063.99800,10.01027,76.36428,6.1,6.46,0.1874,-0.6682,0.7440,3.05,-23.54,39.51,0.30
1773147063.09700,10.01027,76.36428,6.1,5.34,0.2056,-0.6461,0.7125,-3.35,-12.56,29.45,0.40
1773147064.19700,10.01027,76.36428,6.1,4.89,0.2251,-0.6604,0.7462,-13.11,16.46,10.73,0.27
1773147064.29800,10.01027,76.36428,6.1,5.37,0.1172,-0.7477,0.6631,-13.84,45.85,-27.56,0.27
1773147064.39700,10.01027,76.36428,6.2,4.79,0.0094,-0.7767,0.6960,-3.84,58.54,-42.87,0.29
1773147064.49800,10.01027,76.36428,6.2,5.13,0.0016,-0.7665,0.6917,9.15,52.01,-47.13,0.20
1773147064.59700,10.01027,76.36429,6.1,5.23,-0.1169,-0.6567,0.7914,6.04,39.39,-49.70,0.34
1773147064.69800,10.01027,76.36429,6.3,5.80,-0.0925,-0.5874,0.7823,2.26,23.66,-42.07,0.36
1773147064.79700,10.01027,76.36429,6.2,5.86,-0.1759,-0.6829,0.7198,6.83,-8.41,-5.98,0.30
1773147064.89700,10.01027,76.36429,6.2,6.00,0.0837,-0.6765,0.7644,-0.49,-3.35,-0.79,0.32
1773147064.99700,10.01027,76.36429,6.2,5.64,0.0875,-0.6771,0.7739,-0.43,-10.49,0.61,0.28
1773147064.09700,10.01027,76.3643,6.1,5.80,0.1708,-0.5693,0.8372,3.05,2.56,-15.43,0.32
1773147065.19800,10.01027,76.3643,6.1,4.85,0.0837,-0.5652,0.7498,-4.21,-3.05,-16.59,0.39
1773147065.29800,10.01027,76.3643,6.2,4.40,0.0996,-0.6746,0.7445,0.98,-8.78,2.13,0.38
1773147065.39700,10.01027,76.3643,6.1,4.76,0.1770,-0.7010,0.6566,-0.12,-21.65,19.88,0.35
1773147065.50500,10.01027,76.3643,6.1,4.94,0.1581,-0.8295,0.6840,2.87,-26.16,27.38,0.32
1773147065.59800,10.01027,76.3643,6.1,4.51,0.1097,-0.7477,0.6298,9.39,-37.44,35.00,0.29
1773147065.69800,10.01027,76.3643,6.2,5.42,0.1874,-0.8782,0.6431,17.13,-44.39,24.21,0.39
1773147065.79800,10.01027,76.3643,6.2,5.97,0.2140,-0.8492,0.6265,22.99,-24.27,28.54,0.34
1773147065.89700,10.01027,76.3643,6.2,5.90,0.1957,-0.6882,0.6969,8.41,-14.33,36.16,0.32
1773147065.99700,10.01027,76.3643,6.3,7.33,0.1063,-0.6345,0.5942,-4.51,-0.18,37.20,0.39
1773147065.09800,10.01027,76.3643,6.2,8.10,0.1565,-0.8777,0.7677,-15.43,23.72,23.48,0.36
1773147066.19800,10.01028,76.36431,6.2,7.50,0.1652,-0.5289,0.7263,-5.00,25.85,-26.22,0.35
1773147066.29800,10.01028,76.36431,6.2,8.41,-0.0225,-0.7046,0.6974,-8.96,44.88,-35.30,0.35
1773147066.39700,10.01028,76.36431,6.2,8.40,-0.0397,-0.6348,0.8265,2.44,18.60,-41.71,0.38
1773147066.49800,10.01028,76.36431,6.2,7.72,-0.0555,-0.5813,0.7759,6.10,7.44,-17.32,0.40
1773147066.59700,10.01028,76.36432,6.2,8.32,0.0269,-0.5458,0.8708,8.96,-3.29,3.29,0.30
1773147066.69800,10.01028,76.36432,6.2,7.46,0.0458,-0.5248,0.8778,5.55,-11.52,6.04,0.36
1773147066.79700,10.01028,76.36432,6.1,7.21,0.1002,-0.5847,0.8300,-2.56,-9.02,12.44,0.32
1773147066.89800,10.01028,76.36432,6.2,6.93,0.0710,-0.6827,0.7418,-4.76,-18.29,18.23,0.45
1773147066.99700,10.01028,76.36432,6.2,6.53,0.1558,-0.6768,0.7306,-4.94,-12.26,13.66,0.28
1773147066.09700,10.01028,76.36433,6.1,6.11,0.0760,-0.6909,0.7820,-2.38,-2.93,7.56,0.30
1773147067.19700,10.01028,76.36433,6.3,6.06,0.1307,-0.6444,0.7522,-7.32,-10.12,4.88,0.29
1773147067.29800,10.01028,76.36433,6.2,5.89,0.0278,-0.6849,0.7384,-2.44,-6.46,4.94,0.30
1773147067.39800,10.01028,76.36433,6.3,6.07,0.1099,-0.6187,0.7330,3.11,-6.28,10.49,0.29
1773147067.49800,10.01028,76.36433,6.2,6.25,0.1421,-0.6627,0.7167,1.22,5.91,4.57,0.28
1773147067.59700,10.01028,76.36433,6.3,5.97,0.0751,-0.6453,0.7496,2.26,5.00,-5.73,0.32
1773147067.69800,10.01029,76.36433,6.2,5.46,0.0969,-0.6941,0.7510,-3.29,12.87,-8.54,0.24
1773147067.79100,10.01029,76.36433,6.2,5.46,0.1017,-0.6672,0.7283,1.40,14.94,-14.76,0.32
1773147067.89700,10.01029,76.36433,6.2,6.12,0.0896,-0.6843,0.6855,0.18,18.84,-17.20,0.35
1773147067.99700,10.01029,76.36433,6.3,6.06,0.0460,-0.7317,0.7133,1.10,18.35,-20.12,0.35
1773147067.09800,10.01029,76.36433,6.3,5.97,0.0515,-0.6971,0.7379,0.73,4.88,-9.94,0.35
1773147068.19700,10.01029,76.36434,6.3,5.23,0.0649,-0.6965,0.7369,1.65,-3.78,4.21,0.43
1773147068.29800,10.01029,76.36434,6.3,6.15,0.0582,-0.6754,0.7642,2.74,-13.35,7.44,0.27
1773147068.39700,10.01029,76.36434,6.4,6.19,0.0714,-0.6757,0.7646,3.48,-16.83,12.93,0.38
1773147068.49800,10.01029,76.36434,6.3,5.73,0.0797,-0.6812,0.7433,2.50,-22.62,16.59,0.30
1773147068.59800,10.01029,76.36434,6.3,5.87,0.1268,-0.6796,0.7061,2.93,-13.84,16.40,0.34
1773147068.69800,10.01029,76.36434,6.3,6.29,0.1300,-0.7322,0.6805,-0.73,-1.83,5.18,0.36
1773147068.79100,10.01029,76.36434,6.3,6.29,0.1025,-0.6869,0.7061,-3.23,-0.85,0.79,0.43
1773147068.89800,10.01029,76.36435,6.3,6.35,0.0785,-0.6752,0.7305,2.20,-7.74,4.15,0.31
1773147068.99700,10.01029,76.36435,6.3,6.79,0.0707,-0.6847,0.7203,0.37,-11.71,7.07,0.33
1773147068.09700,10.01029,76.36435,6.3,7.24,0.1111,-0.6674,0.7767,3.29,-6.52,9.33,0.31
