gps_time,lat,lon,alt,speed,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,vbat
1773118659.83000,10.00082,76.37862,39.7,28.94,-0.3125,0.0107,1.2570,5.37,8.54,2.87,0.47
1773118659.93000,10.00082,76.37862,39.7,30.87,-0.0232,0.1188,1.2458,9.15,5.55,5.18,0.20
1773118659.03000,10.00082,76.37861,39.6,31.78,-0.2290,0.2559,1.2728,15.12,4.09,7.20,0.44
1773118659.13000,10.00082,76.3786,39.6,32.26,-0.3959,0.3043,1.1331,11.89,4.21,10.98,0.30
1773118659.23000,10.00082,76.37859,39.6,33.45,-0.1266,0.1921,1.2362,0.12,3.84,9.94,0.45
1773118659.33100,10.00082,76.37859,39.6,32.87,0.0118,0.0320,0.9396,-4.02,0.49,8.54,0.43
1773118659.43000,10.00081,76.37857,39.6,35.08,0.0559,-0.0699,0.8289,-6.04,-0.24,8.35,0.36
1773118659.53200,10.00081,76.37856,39.6,35.46,-0.0291,0.0895,1.0096,0.37,-1.34,8.23,0.36
1773118659.63100,10.00081,76.37856,39.6,36.02,0.1304,0.0082,1.0316,-2.87,-1.34,4.39,0.40
1773118660.73100,10.00081,76.37855,39.6,35.39,0.1256,0.0061,1.1115,-3.17,-0.49,4.45,0.33
1773118660.83100,10.00081,76.37854,39.7,35.53,0.4532,0.0411,1.1094,-1.95,-4.02,4.63,0.37
1773118660.93000,10.00081,76.37853,39.6,36.45,0.7367,0.0623,1.1006,-0.73,-11.46,4.57,0.41
1773118660.03000,10.0008,76.37852,39.6,38.20,0.5371,0.0238,0.8843,-1.77,-1.83,4.82,0.24
1773118660.13000,10.0008,76.37851,39.6,39.40,-0.0272,0.0146,0.9352,-3.96,11.46,5.00,0.41
1773118660.23000,10.0008,76.3785,39.6,39.59,0.1539,0.1245,0.9781,-1.34,3.72,6.34,0.45
1773118660.33000,10.00079,76.37849,39.5,39.23,0.0427,0.0002,1.0018,-4.70,-4.33,4.27,0.50
1773118660.43000,10.00079,76.37848,39.4,41.36,0.3311,-0.1257,1.1006,-7.93,2.26,1.46,0.27
1773118660.53100,10.00079,76.37847,39.4,41.93,-0.0770,0.0480,0.9467,0.37,-6.89,1.28,0.40
1773118660.63100,10.00078,76.37846,39.3,41.94,0.6952,0.1156,1.5787,11.52,1.34,1.10,0.31
1773118661.73000,10.00078,76.37845,39.1,42.03,0.9672,0.1566,0.6451,10.37,-12.13,2.87,0.37
1773118661.83000,10.00078,76.37844,39.0,41.43,0.8588,-0.2174,0.5466,-16.71,5.85,4.15,0.49
1773118661.93000,10.00077,76.37843,39.0,40.65,0.2894,0.2233,1.1516,-1.22,-4.39,5.98,0.36
1773118661.03100,10.00077,76.37843,38.9,40.03,0.2745,0.1423,0.6349,1.46,-12.44,5.85,0.30
1773118661.13000,10.00077,76.37841,38.8,39.05,0.2015,0.0082,1.2065,-6.34,10.00,9.09,0.46
1773118661.23000,10.00076,76.3784,38.8,39.31,0.6942,0.0544,1.1879,-4.45,-11.83,7.01,0.32
1773118661.33000,10.00076,76.3784,38.7,37.30,1.0769,0.2699,1.2068,-2.62,-4.82,2.93,0.38
1773118661.43000,10.00076,76.37839,38.7,36.73,0.3558,0.0375,0.3503,-1.16,8.17,1.52,0.30
1773118661.53100,10.00075,76.37838,38.8,36.67,-0.4971,-0.0035,0.8938,-6.65,9.02,4.39,0.39
1773118661.63100,10.00075,76.37837,38.7,35.64,-0.3071,0.0768,0.9285,-14.88,11.40,2.56,0.35
1773118662.73000,10.00075,76.37836,38.6,35.60,0.1936,0.2461,1.5714,6.16,9.27,-2.68,0.34
1773118662.83000,10.00074,76.37836,38.8,34.35,0.0422,0.1416,0.7922,1.89,1.22,-4.27,0.33
1773118662.93000,10.00074,76.37835,39.0,33.13,-0.6045,-0.0181,0.7823,-5.98,2.20,-4.39,0.36
1773118662.03100,10.00074,76.37834,39.0,33.65,-0.4680,0.1324,1.1469,5.91,2.38,-4.09,0.40
1773118662.13100,10.00074,76.37833,39.0,33.39,0.2142,-0.0341,1.2708,-0.24,2.68,-3.72,0.38
1773118662.23000,10.00073,76.37833,39.0,34.04,0.2849,0.0125,0.8269,3.96,0.61,-3.48,0.29
1773118662.33000,10.00073,76.37832,38.9,34.26,-0.3342,0.1455,0.5052,12.99,10.79,0.98,0.35
1773118662.43100,10.00073,76.37831,38.9,33.86,-0.1697,0.1738,1.3944,10.98,7.26,3.48,0.32
1773118662.53100,10.00072,76.3783,38.9,34.73,0.2803,0.1426,1.1532,1.95,4.45,5.00,0.40
1773118662.63100,10.00072,76.37829,38.8,35.19,0.3365,0.0662,1.0924,-1.28,1.65,4.09,0.34
1773118663.73000,10.00072,76.37828,38.8,34.28,-0.3044,0.1427,0.6423,4.94,-1.16,1.16,0.31
1773118663.83000,10.00072,76.37827,38.8,34.98,0.5905,0.0225,0.6052,-4.57,-12.13,1.04,0.40
1773118663.93000,10.00071,76.37827,38.8,34.69,0.0419,-0.0305,1.0657,1.04,3.41,-1.04,0.36
1773118663.03100,10.00071,76.37826,38.7,34.80,0.1217,-0.1115,0.9467,0.55,7.01,-3.84,0.46
1773118663.13100,10.00071,76.37825,38.7,35.27,0.1265,-0.0760,0.6646,3.96,2.50,-0.49,0.29
1773118663.23000,10.0007,76.37824,38.6,35.00,0.2556,0.0531,1.3989,2.87,2.32,4.45,0.45
1773118663.33100,10.0007,76.37823,38.7,35.45,-0.4746,0.1415,0.9545,4.94,8.35,7.50,0.38
1773118663.43000,10.0007,76.37823,38.7,35.75,0.3413,-0.0035,1.4121,-9.39,1.59,6.83,0.34
1773118663.53100,10.00069,76.37822,38.7,35.99,0.2769,0.0333,0.9371,-8.84,-12.80,7.20,0.32
1773118663.63100,10.00069,76.37821,38.7,35.30,0.1219,0.0195,0.6144,-10.73,-6.95,5.24,0.30
1773118664.73100,10.00069,76.3782,38.9,36.74,0.4215,0.1771,1.0032,-2.01,2.99,3.29,0.29
1773118664.83000,10.00068,76.3782,38.9,36.66,0.8413,0.0315,1.4156,-5.37,-4.33,0.00,0.34
1773118664.93100,10.00068,76.37819,38.9,36.29,0.7665,0.0665,1.1121,-5.18,9.70,-1.46,0.28
1773118664.03100,10.00068,76.37818,38.9,37.19,-0.8374,0.4370,0.9337,6.16,12.80,-1.89,0.46
1773118664.13000,10.00067,76.37817,38.9,37.34,-0.6116,-0.0243,0.6632,-5.24,-8.41,-2.99,0.39
1773118664.23000,10.00067,76.37817,38.9,36.89,0.4263,-0.2318,0.7429,-14.57,-28.48,-0.91,0.33
1773118664.33000,10.00066,76.37815,38.9,37.28,0.0021,0.1764,0.7349,8.48,10.06,-1.46,0.39
1773118664.43000,10.00066,76.37814,38.8,37.65,0.0637,0.1216,1.7699,5.55,-8.29,-1.04,0.31
1773118664.53800,10.00066,76.37814,38.9,37.06,0.7083,-0.1567,1.0530,-10.00,0.12,-0.61,0.39
1773118664.63100,10.00065,76.37813,38.9,37.39,0.0638,-0.0044,0.7010,-4.39,-0.49,-0.79,0.29
1773118665.73100,10.00065,76.37812,38.9,37.60,-0.4613,-0.0098,0.7151,-8.78,4.21,-0.24,0.46
1773118665.83100,10.00065,76.37811,38.9,37.86,-0.6488,-0.1212,1.0425,-9.57,-4.15,-3.05,0.30
1773118665.93200,10.00064,76.37811,38.9,37.30,0.2753,-0.1064,1.3114,-7.13,-14.76,-1.77,0.35
1773118665.03100,10.00064,76.3781,38.9,37.91,0.9761,-0.3335,1.2585,-14.76,-10.12,-2.68,0.22
1773118665.13100,10.00064,76.37808,38.9,38.11,1.3612,0.1140,0.9249,-2.38,11.34,-4.02,0.34
1773118665.23100,10.00063,76.37807,38.9,37.77,0.1322,0.2886,1.4171,4.15,19.82,-2.68,0.29
1773118665.33200,10.00063,76.37807,38.9,37.87,0.1696,0.0597,1.3394,-11.59,-2.13,-2.68,0.44
1773118665.43100,10.00063,76.37806,38.9,37.18,-0.5713,0.0316,0.5057,-9.76,-8.11,-2.38,0.42
1773118665.53200,10.00062,76.37805,38.9,37.21,0.8682,0.0120,1.4114,-7.50,-14.27,-3.23,0.34
1773118665.63100,10.00062,76.37804,38.9,36.39,0.8439,-0.0826,1.3131,-6.83,4.15,-6.52,0.34
1773118666.73100,10.00062,76.37804,38.9,35.82,0.8210,-0.0200,1.3899,-0.43,15.73,-9.39,0.43
1773118666.83200,10.00062,76.37803,38.9,35.14,0.0778,0.2765,0.8127,4.70,5.61,-9.70,0.27
1773118666.93200,10.00061,76.37802,38.9,34.97,-0.4441,0.0634,0.9312,1.10,12.87,-10.30,0.32
1773118666.03200,10.00061,76.37801,38.9,34.71,-0.2457,-0.0902,0.7430,-3.23,-8.72,-7.99,0.41
1773118666.13200,10.00061,76.37801,38.8,32.44,-0.2832,-0.1102,1.0217,-0.18,-0.30,-8.96,0.29
1773118666.23200,10.00061,76.378,38.8,33.00,0.6398,-0.1172,1.2576,5.55,-9.09,-9.15,0.35
1773118666.33200,10.0006,76.37799,38.8,32.17,0.1501,-0.0143,0.7742,9.94,-1.16,-8.84,0.34
1773118666.43200,10.0006,76.37798,38.7,30.87,0.8894,-0.1571,0.8274,5.85,-14.09,-6.16,0.43
1773118666.53200,10.0006,76.37798,38.8,30.73,2.6049,-0.1694,2.6163,9.27,-25.67,-4.27,0.30
1773118666.63100,10.0006,76.37797,38.8,29.35,0.0273,0.0269,1.1123,8.84,2.62,-3.17,0.34
1773118667.73100,10.0006,76.37796,38.8,30.69,0.7034,0.6151,0.5890,42.13,-29.82,3.90,0.32
1773118667.83100,10.0006,76.37795,38.8,27.91,0.3795,1.0175,1.2677,40.55,3.90,8.60,0.35
1773118667.93100,10.00059,76.37794,38.9,28.07,-0.1769,0.0012,0.9546,9.57,7.56,10.43,0.32
1773118667.03200,10.00059,76.37794,39.0,29.25,-0.0449,0.0055,0.6895,-0.91,23.17,12.32,0.46
1773118667.13200,10.00059,76.37793,39.0,27.10,1.3986,-0.0524,0.6377,-7.26,0.79,9.27,0.35
1773118667.23100,10.00059,76.37792,38.9,27.17,1.2789,-0.1100,1.2871,-11.71,-2.99,6.34,0.35
1773118667.33100,10.00058,76.37791,39.0,27.74,1.4181,-0.3541,1.9962,-23.72,-50.73,12.44,0.33
1773118667.43200,10.00058,76.37791,39.1,27.20,0.6836,0.0692,1.4270,-5.37,-0.55,5.37,0.40
1773118667.53200,10.00058,76.37791,39.1,27.75,0.4513,0.0703,2.2047,3.84,5.49,-0.12,0.35
1773118667.63800,10.00058,76.3779,39.1,26.24,1.8501,-0.2661,1.3088,-16.40,-7.56,-3.96,0.40
1773118668.73100,10.00058,76.37789,39.1,26.84,0.4723,0.1466,1.3523,9.51,-22.74,-1.34,0.27
1773118668.83100,10.00057,76.37788,39.1,26.20,-0.0510,0.1216,1.0026,10.55,-25.73,-1.16,0.34
1773118668.93100,10.00057,76.37788,39.2,26.36,-0.2690,0.4368,1.2389,30.37,-0.98,2.68,0.37
1773118668.03100,10.00057,76.37788,39.2,25.81,0.0685,0.2264,0.9735,4.70,-2.26,6.77,0.32
1773118668.13100,10.00057,76.37787,39.2,25.81,0.0811,0.2479,1.1016,1.71,0.98,4.09,0.32
1773118668.23200,10.00057,76.37786,39.2,25.54,0.1014,0.1202,0.7980,-7.62,5.06,2.99,0.34
1773118668.33200,10.00056,76.37785,39.3,25.69,0.3090,-0.0306,1.3713,-20.73,12.13,-0.30,0.40
1773118668.43200,10.00056,76.37785,39.3,25.06,0.4901,0.0245,1.4658,-13.96,1.89,-2.01,0.35
1773118668.53200,10.00056,76.37785,39.2,24.95,0.5974,-0.1537,1.0022,-14.70,-12.44,-3.48,0.42
1773118668.63200,10.00056,76.37784,39.3,25.13,-0.1047,0.1619,1.1609,-1.46,4.02,-8.66,0.44
1773118669.73200,10.00056,76.37783,39.3,24.45,0.3917,-0.0052,1.0167,-9.27,-4.21,-10.91,0.32
1773118669.83200,10.00056,76.37783,39.3,24.79,0.0122,-0.0715,0.9587,-11.10,-6.22,-11.65,0.34
1773118669.93200,10.00055,76.37782,39.4,24.51,0.1556,-0.0664,1.3179,-4.27,-2.07,-11.46,0.33
1773118669.03100,10.00055,76.37782,39.4,24.54,0.2552,-0.0797,1.0131,10.43,0.61,-12.56,0.45
1773118669.13200,10.00055,76.37781,39.5,24.78,0.2186,0.0281,0.8986,10.91,-2.07,-11.16,0.33
1773118669.23200,10.00055,76.37781,39.5,24.67,0.1123,0.1206,0.9541,11.89,-3.66,-9.63,0.46
1773118669.33200,10.00055,76.3778,39.5,24.98,0.0975,-0.1569,0.9867,14.94,-6.10,-6.65,0.38
1773118669.43200,10.00055,76.37779,39.6,25.39,-0.0547,-0.0576,0.7942,14.45,-2.99,-4.15,0.33
1773118669.53200,10.00054,76.37778,39.6,25.19,-0.3228,0.1744,0.7111,-0.73,-10.91,-0.98,0.39
1773118669.63100,10.00054,76.37778,39.6,24.85,0.0156,0.0664,1.1157,5.18,3.17,0.67,0.50
1773118670.73100,10.00054,76.37778,39.7,25.88,0.4994,-0.0165,1.3744,0.49,3.54,1.77,0.34
1773118670.83100,10.00054,76.37777,39.7,25.90,-0.1554,0.0425,0.8488,-4.63,-4.27,3.54,0.27
1773118670.93200,10.00054,76.37776,39.7,25.50,-0.2211,-0.1063,1.1512,-3.17,-10.61,3.41,0.37
1773118670.03200,10.00054,76.37775,39.8,26.05,-0.0356,0.0538,1.2152,-2.50,8.60,1.59,0.28
1773118670.13200,10.00054,76.37775,39.8,26.18,0.2615,-0.0276,0.9279,-5.00,-2.32,0.67,0.37
1773118670.23200,10.00054,76.37774,39.9,26.06,0.1227,0.0507,1.0032,-2.32,1.46,-3.41,0.32
1773118670.33200,10.00053,76.37774,39.8,26.81,0.5439,-0.0392,1.1766,-1.59,11.77,-5.12,0.39
1773118670.43200,10.00053,76.37773,39.9,26.08,-0.5010,0.2064,0.9883,4.09,8.72,-4.45,0.41
1773118670.53200,10.00053,76.37772,39.9,26.63,0.5883,0.0730,1.1838,2.32,-17.01,-2.38,0.37
1773118670.63100,10.00053,76.37772,40.0,26.62,0.6646,0.1045,0.8429,4.02,-9.39,-2.13,0.37
1773118671.73200,10.00053,76.37771,40.0,27.01,-0.4417,-0.0836,0.9530,-8.60,4.33,-2.01,0.41
1773118671.83200,10.00053,76.3777,40.0,27.62,0.2971,0.0497,1.1406,0.49,-1.59,-0.98,0.43
1773118671.93200,10.00053,76.37769,40.0,26.97,-0.4884,0.0907,0.9762,0.85,8.48,-2.87,0.43
1773118671.03200,10.00053,76.37769,40.0,27.66,-0.4058,0.0177,0.7690,-1.89,6.59,-3.17,0.41
1773118671.13100,10.00053,76.37769,40.1,27.37,-0.4202,0.0190,0.7590,-4.15,4.82,-3.60,0.36
1773118671.23200,10.00052,76.37768,40.1,27.79,-0.2310,0.0846,0.7009,0.98,10.98,-3.78,0.38
1773118671.33100,10.00052,76.37767,40.1,28.38,-0.0190,0.0781,0.9520,1.22,2.62,-2.99,0.41
1773118671.43100,10.00052,76.37766,40.2,27.95,0.3969,0.0961,0.9680,2.87,7.93,-3.84,0.39
1773118671.53200,10.00052,76.37766,40.2,27.67,-0.2244,0.0396,1.0719,-2.26,5.79,-3.78,0.34
1773118671.63200,10.00052,76.37765,40.2,28.14,0.5587,0.1489,1.2312,5.73,1.40,-3.35,0.37
1773118672.72500,10.00052,76.37765,40.2,28.14,0.4941,0.1040,0.8324,5.79,-5.67,-1.71,0.34
1773118672.83100,10.00052,76.37763,40.2,28.20,0.4509,0.0563,1.0187,1.95,-5.85,-2.38,0.46
1773118672.93100,10.00052,76.37762,40.2,28.20,0.2084,-0.0040,0.9144,-0.67,-5.00,-2.20,0.32
1773118672.03100,10.00052,76.37762,40.2,27.06,-0.1593,-0.1329,0.6437,-8.23,8.11,-1.89,0.34
1773118672.13200,10.00052,76.37762,40.2,28.09,0.1960,0.0162,1.4042,1.10,11.52,-3.05,0.40
1773118672.23200,10.00051,76.37761,40.2,28.15,0.2795,-0.0636,0.9836,-2.80,6.52,-2.20,0.32
1773118672.33200,10.00051,76.3776,40.2,27.06,0.3066,0.1624,0.7118,6.71,-1.59,-3.29,0.49
1773118672.43200,10.00051,76.37759,40.3,26.94,0.3458,0.0012,1.1843,-2.38,-1.40,-3.17,0.48
1773118672.53200,10.00051,76.37759,40.3,27.09,0.5422,0.0875,1.1229,0.43,4.70,-5.12,0.32
1773118672.63100,10.00051,76.37758,40.4,26.77,0.1216,0.0073,0.7037,2.99,-3.84,-4.27,0.37
1773118673.72400,10.00051,76.37758,40.4,26.77,0.1670,-0.0740,1.1486,7.56,-6.28,-3.78,0.40
1773118673.83100,10.00051,76.37757,40.5,25.32,0.6670,-0.0128,0.8578,-1.52,-13.72,-3.05,0.37
1773118673.93200,10.00051,76.37756,40.4,24.97,0.0234,-0.0627,0.8772,-1.34,-8.78,-2.50,0.30
1773118673.03200,10.00051,76.37756,40.4,24.50,-0.2786,0.0811,0.9423,7.32,24.82,-4.15,0.43
1773118673.13200,10.00051,76.37755,40.4,23.47,0.3159,0.0782,0.6136,4.21,12.26,-1.89,0.37
1773118673.23200,10.00051,76.37755,40.4,22.75,0.6638,0.0969,1.1792,8.84,-11.16,0.91,0.36
1773118673.33300,10.00051,76.37754,40.4,22.53,0.3533,0.0288,0.9158,-1.22,-4.63,1.71,0.32
1773118673.43300,10.00051,76.37753,40.4,22.68,0.3715,0.0349,0.7732,-2.38,-11.40,5.06,0.33
1773118673.53300,10.00051,76.37753,40.4,22.05,0.3217,0.1313,1.1288,-4.27,11.16,4.82,0.36
1773118673.63200,10.00051,76.37753,40.3,21.75,0.2080,-0.0223,1.0958,-5.73,11.22,5.18,0.40
1773118674.73200,10.00051,76.37752,40.4,20.75,0.1351,0.0577,1.0350,-3.84,-6.59,2.50,0.46
1773118674.83200,10.00051,76.37751,40.4,20.13,0.0758,0.0850,0.9481,0.85,-0.98,0.30,0.43
1773118674.93200,10.00051,76.37751,40.3,21.06,0.0287,0.0380,0.8232,-2.80,-1.22,-1.89,0.47
1773118674.03300,10.00051,76.3775,40.4,20.61,0.3214,0.0205,1.0100,-0.91,0.79,-4.02,0.39
1773118674.13200,10.00051,76.37749,40.4,20.47,-0.0153,0.0814,0.7194,-2.32,-9.09,-2.99,0.46
1773118674.23300,10.00051,76.37749,40.4,20.62,-0.0895,-0.0836,0.9795,-5.98,-2.56,-3.05,0.41
1773118674.33300,10.00051,76.37749,40.4,20.49,0.3400,0.0081,1.2850,-3.60,8.05,-4.21,0.38
1773118674.43300,10.00051,76.37748,40.3,21.02,0.2607,0.0314,1.0544,3.84,6.10,-4.63,0.32
1773118674.53300,10.00051,76.37748,40.3,20.96,-0.1455,-0.0522,0.8676,1.83,4.70,-4.45,0.40
1773118674.63900,10.00051,76.37747,40.3,21.23,0.0313,0.0215,0.7869,6.83,-0.79,-3.17,0.39
1773118675.73300,10.00051,76.37746,40.3,21.08,-0.1083,-0.0267,0.7522,5.37,-4.09,-1.34,0.41
1773118675.83300,10.00051,76.37746,40.2,21.31,0.1946,0.0031,0.9202,3.11,-4.39,0.85,0.40
1773118675.93200,10.0005,76.37746,40.3,22.09,0.0642,0.0649,0.8722,4.70,-0.06,4.51,0.35
1773118675.03200,10.0005,76.37745,40.3,22.33,0.5105,0.1343,0.9561,6.34,-2.20,7.56,0.41
1773118675.13200,10.0005,76.37744,40.2,22.42,0.2357,0.0825,0.7323,2.13,-6.71,8.48,0.43
1773118675.23200,10.0005,76.37744,40.2,22.47,-0.0398,0.0326,0.9076,-2.32,-0.85,7.56,0.40
1773118675.33300,10.0005,76.37743,40.2,23.05,0.3118,-0.0494,0.7150,-11.52,-10.91,7.01,0.34
1773118675.43300,10.0005,76.37743,40.2,21.82,0.4409,-0.0039,1.0537,-6.04,-6.04,2.62,0.32
1773118675.53400,10.0005,76.37742,40.2,22.72,0.4105,0.0311,0.7760,-2.68,-9.82,0.73,0.35
1773118675.63200,10.0005,76.37742,40.1,20.91,0.1295,0.1412,0.5553,4.33,3.17,-1.34,0.43
1773118676.73200,10.0005,76.37741,40.1,20.72,-0.0538,0.0797,0.3872,-2.20,-10.98,0.73,0.18
1773118676.83200,10.0005,76.3774,40.2,20.60,-0.4183,0.0303,0.6687,-4.70,-7.99,-1.83,0.46
1773118676.93200,10.0005,76.3774,40.1,20.84,-0.2231,-0.1858,0.6501,-12.44,49.02,-3.23,0.47
1773118676.03200,10.0005,76.3774,40.1,19.32,-0.5530,-0.2758,0.9321,-13.17,6.89,-0.43,0.31
1773118676.13300,10.0005,76.37739,40.1,18.42,-0.7963,-0.0364,1.2542,0.00,19.45,-2.07,0.40
1773118676.23200,10.0005,76.37739,40.1,19.75,-0.0142,0.0234,0.8630,-3.90,-5.91,1.52,0.26
1773118676.33200,10.0005,76.37738,40.2,18.98,0.3304,-0.0134,0.8212,-3.48,-1.10,0.12,0.43
1773118676.43300,10.0005,76.37738,40.1,18.38,-0.0479,0.1567,0.6904,0.00,-2.62,-0.67,0.41
1773118676.53500,10.0005,76.37737,40.1,18.72,-0.1652,-0.0486,0.8125,-7.32,2.01,-1.89,0.39
1773118676.63500,10.0005,76.37737,40.1,18.58,-0.2562,0.1425,0.7328,6.71,-2.74,-4.39,0.34
1773118677.73500,10.0005,76.37737,40.1,17.92,-0.2594,-0.0093,0.7719,3.05,0.18,-8.05,0.31
1773118677.83500,10.0005,76.37736,40.0,18.16,0.0583,-0.0402,0.6547,-1.04,8.84,-8.48,0.46
1773118677.93500,10.0005,76.37736,40.1,17.30,0.2953,0.2843,0.8893,16.52,5.37,-3.72,0.20
1773118677.03500,10.0005,76.37735,40.0,17.12,0.5981,0.2407,0.8993,10.67,-13.78,2.13,0.33
1773118677.13500,10.0005,76.37735,40.0,16.61,0.5703,-0.0085,0.7751,1.04,-4.70,4.63,0.36
1773118677.23500,10.00049,76.37734,40.1,16.48,0.3816,0.0001,0.6306,-0.73,-7.26,6.59,0.28
1773118677.33400,10.00049,76.37734,40.0,15.39,0.3179,0.0166,0.3538,-4.02,1.89,6.40,0.41
1773118677.43400,10.00049,76.37733,40.0,15.86,0.2524,0.0229,0.6184,-3.84,0.30,5.37,0.37
1773118677.53500,10.00049,76.37733,40.0,14.22,0.2240,0.0453,0.9436,-2.32,-3.78,5.06,0.38
1773118677.63400,10.00049,76.37733,40.0,14.39,-0.0753,0.0775,1.3868,-4.15,4.57,2.07,0.40
1773118678.74900,10.00049,76.37732,40.0,13.19,0.6805,-0.0149,1.4690,-9.02,-2.99,0.18,0.41
1773118678.82800,10.00049,76.37732,40.0,13.19,0.1511,0.0537,0.9006,-3.29,-3.96,-2.93,0.43
1773118678.93500,10.00049,76.37732,40.0,14.14,0.0582,0.0031,0.8512,-6.77,-4.27,-6.40,0.42
1773118678.03500,10.00049,76.37731,40.0,13.60,-0.2864,0.0259,0.6223,-3.29,6.65,-8.11,0.25
1773118678.13500,10.00049,76.37731,40.0,13.97,0.6459,-0.0306,1.4650,-3.84,-2.50,-7.87,0.28
1773118678.23500,10.00049,76.3773,39.9,12.78,-0.6011,-0.0701,0.6256,-2.68,1.77,-12.38,0.32
1773118678.33500,10.00049,76.3773,40.0,14.65,0.5878,0.3903,1.5168,9.27,12.01,-8.90,0.39
1773118678.43500,10.00049,76.3773,40.0,12.98,0.2262,-0.0144,1.1793,5.98,2.74,-10.00,0.30
1773118678.53500,10.00049,76.3773,40.0,14.31,0.0159,0.0977,1.1616,13.90,-2.80,-5.30,0.37
1773118678.63400,10.00049,76.3773,40.0,13.57,0.5375,-0.1287,0.6350,5.79,16.52,-1.16,0.35
1773118679.73500,10.00049,76.37729,40.0,14.14,-0.1323,0.4210,0.9899,15.00,1.10,3.60,0.49
1773118679.83400,10.00049,76.37729,39.9,13.17,0.1888,0.0568,1.1523,-1.65,-1.16,4.33,0.34
1773118679.93500,10.00049,76.37728,40.0,14.63,0.1506,-0.0056,0.9988,-2.44,12.68,4.21,0.38
1773118679.03500,10.00049,76.37728,40.0,15.28,0.7086,0.1204,0.2472,-1.83,5.85,1.95,0.38
1773118679.13500,10.00049,76.37727,39.9,14.37,-0.0051,0.2070,1.1531,4.63,7.87,-0.49,0.35
1773118679.23400,10.00049,76.37727,40.0,15.59,-0.1422,0.0483,1.0527,-1.22,-5.61,0.18,0.38
1773118679.33500,10.00049,76.37727,40.0,16.09,0.0100,-0.0563,0.8497,-2.68,-1.34,-0.30,0.37
1773118679.43500,10.00049,76.37727,40.1,16.51,0.1141,0.0876,1.2946,2.93,2.56,-0.30,0.36
1773118679.53500,10.00049,76.37726,40.0,17.11,0.0546,0.0345,0.9857,-1.95,2.62,-0.06,0.38
1773118679.63500,10.00049,76.37726,40.1,17.87,0.3105,0.0105,1.0425,-3.54,2.62,1.65,0.46
1773118680.73500,10.00049,76.37725,40.0,17.48,0.3201,-0.0089,1.0525,-2.68,-0.98,0.79,0.31
1773118680.83400,10.00049,76.37724,40.0,18.66,0.1465,0.0480,0.8167,2.87,-1.16,0.73,0.45
1773118680.93500,10.00049,76.37724,40.0,19.30,0.3182,0.0951,0.9733,3.78,1.22,-0.06,0.38
1773118680.03500,10.00049,76.37724,40.0,18.51,0.6655,0.1400,1.1863,7.50,-5.61,0.91,0.36
1773118680.13400,10.00049,76.37723,40.0,18.42,0.5095,-0.0107,1.0747,-1.22,-2.99,0.37,0.38
1773118680.23400,10.00049,76.37723,40.0,18.65,-0.1066,0.0052,1.1652,-1.10,-3.96,0.55,0.39
1773118680.33400,10.00049,76.37722,39.9,19.30,0.3578,0.0577,0.8735,4.82,1.16,-0.37,0.31
1773118680.43500,10.00049,76.37722,40.0,18.88,0.2494,0.0045,1.2302,4.70,3.23,-0.18,0.45
1773118680.53600,10.00049,76.37721,39.9,19.59,0.2958,0.1102,1.2821,6.89,0.30,2.99,0.35
1773118680.63600,10.00049,76.3772,39.9,20.48,-0.0739,0.1003,0.7765,5.85,-1.40,5.67,0.39
1773118681.73500,10.00049,76.3772,39.9,20.67,0.0107,0.0862,1.2347,-2.07,8.72,8.29,0.35
1773118681.84200,10.00049,76.3772,39.9,21.30,0.0088,0.0541,0.8684,-3.17,6.10,7.07,0.45
1773118681.93500,10.00049,76.37719,39.8,21.75,-0.4030,0.1486,1.3232,0.43,4.27,5.55,0.43
1773118681.03500,10.00049,76.37718,39.7,22.60,0.1440,-0.0743,0.8379,-11.46,-9.09,3.96,0.34
1773118681.13500,10.00049,76.37718,39.8,22.83,0.2505,-0.1730,1.0585,-11.28,-2.07,1.34,0.38
1773118681.23600,10.00049,76.37717,39.7,23.47,0.1924,-0.1714,0.9384,-8.90,1.83,0.43,0.44
1773118681.33600,10.00049,76.37717,39.7,23.82,-0.1100,-0.0015,1.2144,-7.68,3.66,2.26,0.51
1773118681.43600,10.00049,76.37716,39.7,24.35,0.1785,0.1310,1.1512,-4.94,-3.90,3.72,0.32
1773118681.53600,10.00049,76.37716,39.7,24.65,-0.0272,-0.1315,0.9724,-18.29,0.12,3.23,0.36
1773118681.63500,10.00048,76.37715,39.7,25.35,-0.7135,0.0652,0.9253,-12.01,7.38,1.28,0.44
1773118682.73500,10.00048,76.37714,39.6,25.82,0.1064,0.1716,0.8182,-8.84,-0.73,-0.06,0.45
1773118682.83500,10.00048,76.37714,39.6,26.92,-0.3497,0.0114,0.9371,-21.95,0.18,-1.40,0.30
1773118682.93600,10.00048,76.37713,39.6,28.57,-0.0651,0.0341,1.0320,-15.06,-6.16,-4.09,0.38
1773118682.03700,10.00048,76.37712,39.6,29.54,0.0199,-0.2662,1.0505,-22.74,0.06,-6.89,0.32
1773118682.13700,10.00048,76.37711,39.6,31.37,-0.6472,-0.0842,0.8859,-17.87,7.62,-8.84,0.45
1773118682.23700,10.00048,76.37711,39.6,32.57,-0.3895,0.0754,0.7168,-0.18,5.24,-11.52,0.39
