tick_ms,row_type,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed,sats,vbat
59080,I,0.4128,0.0212,1.1019,1.22,-0.55,-0.37,,,,,,
59090,I,0.3038,0.0309,1.2849,1.52,2.87,-0.91,,,,,,
59100,I,0.1996,0.0740,1.2515,2.56,6.28,-1.59,,,,,,
59110,I,0.1783,-0.0588,0.9135,0.49,6.10,-1.52,,,,,,
59120,I,0.1271,0.0521,0.7717,5.24,5.85,-1.46,,,,,,
59120,G,0.1271,0.0521,0.7717,5.24,5.85,-1.46,10.0107316970825,76.3658981323242,3.2,10.49,12,0.19
59142,I,-0.0638,0.0481,0.9025,2.87,5.55,-1.89,,,,,,
59152,I,0.0779,-0.0402,0.8307,0.61,1.52,-1.89,,,,,,
59162,I,0.2668,0.0367,0.8007,4.70,0.18,-2.01,,,,,,
59172,I,0.2867,0.0182,1.1763,2.26,2.13,-2.50,,,,,,
59182,I,0.3011,0.1378,1.2628,5.79,4.82,-2.68,,,,,,
59192,I,0.4766,-0.1246,1.0651,-1.16,3.54,-2.38,,,,,,
59203,I,0.4309,0.0856,1.1051,8.11,7.74,-3.05,,,,,,
59213,I,0.4886,-0.0422,1.1208,2.99,9.21,-3.41,,,,,,
59223,I,0.2339,0.1493,1.3839,8.23,15.91,-4.02,,,,,,
59233,I,0.1478,0.0681,1.0564,4.21,15.49,-3.66,,,,,,
59243,I,0.1748,-0.0142,0.8605,4.21,14.09,-3.23,,,,,,
59253,I,0.1075,0.0721,0.8967,6.04,13.96,-3.60,,,,,,
59263,I,0.1102,0.0660,0.9716,4.88,13.72,-3.60,,,,,,
59273,I,-0.0986,0.0521,1.1157,4.70,15.37,-3.48,,,,,,
59283,I,-0.0173,0.0337,0.7075,5.00,11.95,-3.29,,,,,,
59293,I,0.0693,0.0099,0.7570,3.78,8.23,-2.74,,,,,,
59303,I,-0.0111,0.0673,0.8644,6.34,8.54,-2.38,,,,,,
59313,I,-0.0686,0.0762,0.9572,4.51,7.87,-1.83,,,,,,
59323,I,-0.0382,0.0436,0.7881,3.72,5.61,-0.79,,,,,,
59333,I,0.0024,0.0092,0.6426,3.48,1.95,0.61,,,,,,
59333,G,0.0024,0.0092,0.6426,3.48,1.95,0.61,10.0107297897339,76.3658905029297,3.1,11.18,12,0.19
59355,I,-0.0516,0.0100,0.9193,3.29,0.12,1.83,,,,,,
59366,I,0.0519,0.0215,0.9762,3.23,-2.32,2.68,,,,,,
59376,I,0.1364,0.0408,0.8448,3.60,-2.80,3.29,,,,,,
59386,I,0.1847,-0.0350,0.7734,1.46,-3.78,3.84,,,,,,
59396,I,0.1337,0.1011,1.0858,5.06,-2.32,4.33,,,,,,
59406,I,-0.0491,0.0021,1.1138,1.71,-1.52,4.76,,,,,,
59416,I,-0.0135,0.0270,1.0890,2.99,-2.68,5.06,,,,,,
59426,I,0.1357,0.0247,0.8914,2.56,-4.57,5.43,,,,,,
59436,I,0.0988,0.0123,0.8296,2.07,-4.39,5.55,,,,,,
59446,I,0.0680,0.0808,1.1687,3.41,-4.33,6.16,,,,,,
59446,G,0.0680,0.0808,1.1687,3.41,-4.33,6.16,10.0107278823853,76.3658828735352,3.2,10.60,12,0.19
59459,I,0.0662,0.0850,1.0359,2.13,-4.51,6.65,,,,,,
59469,I,0.1830,-0.0485,0.9620,-1.65,-5.79,7.44,,,,,,
59479,I,0.3417,0.0271,0.8867,2.56,-5.55,7.80,,,,,,
59489,I,0.3389,0.0721,1.2573,1.28,0.49,8.35,,,,,,
59499,I,0.3262,0.1132,1.3284,1.28,0.49,8.35,,,,,,
59509,I,0.4011,-0.0643,1.1042,1.46,2.87,9.15,,,,,,
59519,I,0.2841,-0.0024,1.1971,2.20,4.39,9.27,,,,,,
59529,I,0.2579,0.0789,1.3472,0.30,6.34,9.57,,,,,,
59539,I,0.0958,0.0784,1.3657,0.85,5.24,10.18,,,,,,
59551,I,0.0330,-0.0331,0.8588,-2.99,0.67,11.28,,,,,,
59551,G,0.0330,-0.0331,0.8588,-2.99,0.67,11.28,10.0107269287109,76.3658828735352,3.2,11.02,12,0.33
59563,I,-0.0325,0.0808,0.9467,1.71,0.18,11.34,,,,,,
59573,I,-0.0393,0.0114,0.9585,-2.74,-0.55,11.22,,,,,,
59583,I,-0.0798,0.0367,0.8196,-1.22,-1.04,11.04,,,,,,
59593,I,-0.0764,0.0077,0.6595,-2.26,-4.57,11.40,,,,,,
59603,I,-0.0356,0.0881,0.8910,-1.10,-7.56,12.01,,,,,,
59613,I,-0.1960,0.0416,1.0142,-3.60,-8.66,12.20,,,,,,
59628,I,-0.1571,-0.0144,1.0367,-4.15,-11.83,12.50,,,,,,
59638,I,-0.0015,0.0129,0.9065,-2.99,-14.27,12.62,,,,,,
59648,I,0.0353,-0.0355,0.7699,-4.27,-15.79,12.74,,,,,,
59658,I,0.0265,0.0343,1.0137,-1.40,-16.59,13.29,,,,,,
59658,G,0.0265,0.0343,1.0137,-1.40,-16.59,13.29,10.0107259750366,76.3658828735352,3.2,10.98,12,0.33
59670,I,-0.1997,-0.0096,0.9158,-4.39,-17.93,13.48,,,,,,
59680,I,-0.1266,0.0314,0.6346,-2.20,-21.22,13.54,,,,,,
59690,I,-0.1266,0.0314,0.6346,-5.24,-24.33,13.35,,,,,,
59700,I,-0.1396,-0.0559,0.6118,-0.12,-26.46,13.48,,,,,,
59710,I,-0.1130,0.1326,0.9077,-6.46,-29.57,13.90,,,,,,
59720,I,-0.0223,0.0089,0.7919,-4.88,-29.82,14.02,,,,,,
59730,I,0.0876,0.0076,0.7748,-6.34,-31.83,14.15,,,,,,
59742,I,0.4011,0.1614,1.3187,-0.37,-22.93,13.11,,,,,,
59752,I,0.3826,0.0624,0.8644,-5.37,-20.24,13.05,,,,,,
59762,I,0.4222,-0.0195,0.6882,-6.59,-19.27,13.60,,,,,,
59762,G,0.4222,-0.0195,0.6882,-6.59,-19.27,13.60,10.0107250213623,76.3658752441406,3.3,11.10,12,0.33
59773,I,0.2953,0.0688,1.1099,-3.23,-16.65,13.41,,,,,,
59783,I,0.2266,0.1215,1.1709,-4.76,-12.74,12.50,,,,,,
59793,I,0.2971,0.0391,0.7035,-7.07,-11.40,12.01,,,,,,
59803,I,0.3016,-0.0369,0.7411,-8.60,-11.59,12.07,,,,,,
59813,I,0.2769,0.1932,1.1858,-2.44,-8.90,11.65,,,,,,
59823,I,0.1766,-0.0278,1.0139,-11.40,-6.71,11.28,,,,,,
59833,I,0.1577,0.0371,1.0277,-6.52,-6.16,10.98,,,,,,
59843,I,0.2710,0.0040,0.9182,-8.48,-6.89,10.67,,,,,,
59853,I,0.1749,0.0056,1.0137,-6.95,-3.90,10.37,,,,,,
59863,I,0.1459,0.0897,1.1749,-5.73,-3.11,10.37,,,,,,
59863,G,0.1459,0.0897,1.1749,-5.73,-3.11,10.37,10.0107231140137,76.3658752441406,3.3,12.04,12,0.33
59875,I,0.1287,-0.0709,1.0168,-10.00,-3.41,10.49,,,,,,
59885,I,-0.0026,0.0825,1.1904,-5.00,-1.10,9.76,,,,,,
59895,I,-0.0104,-0.0028,0.9277,-7.99,-1.71,9.51,,,,,,
59905,I,-0.1431,0.0018,0.7848,-6.65,-2.26,8.96,,,,,,
59915,I,-0.1248,0.1023,0.9971,-5.79,-5.73,8.54,,,,,,
59929,I,-0.2683,-0.0565,1.0831,-9.94,-7.93,7.93,,,,,,
59939,I,-0.1498,0.0417,1.0140,-5.06,-11.28,7.26,,,,,,
59949,I,-0.2023,0.0470,1.2338,-7.32,-12.87,6.22,,,,,,
59959,I,-0.0261,0.0267,0.8961,-6.83,-17.01,6.22,,,,,,
59969,I,0.0577,0.0183,0.8004,-6.77,-18.66,6.46,,,,,,
59969,G,0.0577,0.0183,0.8004,-6.77,-18.66,6.46,10.0107202529907,76.3658676147461,3.1,12.64,12,0.33
59988,I,0.1283,0.0137,0.5912,-5.61,-18.54,5.67,,,,,,
59998,I,0.0284,0.0393,0.9080,-6.83,-17.62,4.94,,,,,,
60008,I,0.4875,0.1168,1.2214,-6.95,-20.49,5.55,,,,,,
60018,I,0.7794,-0.0483,1.1121,-10.43,-17.74,5.79,,,,,,
60028,I,1.0370,0.0408,1.4447,-6.59,-11.04,4.94,,,,,,
60038,I,1.0992,0.0248,1.3907,-7.56,-2.01,3.78,,,,,,
60048,I,0.7869,0.1033,1.3124,-4.02,8.84,3.05,,,,,,
60058,I,0.5107,0.1328,1.2942,-6.04,12.62,3.17,,,,,,
60068,I,0.1332,0.0885,0.9435,-7.44,14.76,3.48,,,,,,
60078,I,0.0302,-0.0530,0.9056,-10.49,12.20,3.78,,,,,,
60088,I,0.0341,0.0194,0.7222,-5.55,12.32,3.11,,,,,,
60098,I,0.2307,-0.0403,0.3394,-7.93,10.12,1.89,,,,,,
60108,I,0.1580,0.0283,0.6470,-6.28,12.74,0.98,,,,,,
60118,I,0.1243,0.0325,0.7263,-7.07,13.41,0.18,,,,,,
60130,I,0.1604,0.0085,0.7056,-6.52,15.91,-0.30,,,,,,
60140,I,0.1155,0.0509,1.0068,-6.95,16.34,-0.24,,,,,,
60150,I,0.1304,0.0640,1.0922,-10.30,16.10,-0.91,,,,,,
60160,I,0.1080,-0.0872,1.0049,-4.21,16.83,-1.40,,,,,,
60170,I,0.2152,0.0142,1.1560,-6.16,19.88,-2.87,,,,,,
60180,I,0.0590,0.0126,1.2526,-6.16,19.88,-2.87,,,,,,
60180,G,0.0590,0.0126,1.2526,-6.16,19.88,-2.87,10.0107192993164,76.3658676147461,3.2,12.04,12,0.33
60191,I,-0.0728,-0.0427,1.0939,-6.52,18.17,-3.78,,,,,,
60201,I,0.0421,0.0997,1.1395,-1.71,17.56,-4.51,,,,,,
60211,I,-0.0977,-0.0034,1.1637,-6.95,18.17,-5.43,,,,,,
60221,I,0.0116,0.1206,1.0381,-2.13,16.28,-5.24,,,,,,
60231,I,-0.0878,-0.1185,1.0083,-9.39,14.70,-5.61,,,,,,
60241,I,0.0337,0.1326,0.9966,0.91,14.51,-5.91,,,,,,
60251,I,-0.0208,-0.1187,1.0797,-8.96,13.84,-6.22,,,,,,
60261,I,0.0905,0.1211,0.9291,1.52,13.11,-6.22,,,,,,
60271,I,0.0708,-0.1162,0.9722,-7.26,11.40,-6.04,,,,,,
60283,I,0.1827,0.2136,1.0446,3.66,11.83,-6.46,,,,,,
60283,G,0.1827,0.2136,1.0446,3.66,11.83,-6.46,10.0107183456421,76.3658599853516,3.2,11.53,12,0.33
60294,I,0.1960,-0.0441,0.9656,-7.20,11.34,-6.46,,,,,,
60304,I,0.2609,0.1401,0.8278,1.04,11.77,-6.52,,,,,,
60316,I,0.2959,0.0133,1.0164,-5.06,11.40,-6.83,,,,,,
60326,I,0.2880,0.1340,0.9299,-0.49,13.84,-7.44,,,,,,
60336,I,0.4288,0.0195,0.7821,-5.73,13.66,-7.32,,,,,,
60346,I,0.3943,0.0720,0.8544,-2.38,17.01,-7.80,,,,,,
60356,I,0.2347,0.0731,0.9777,-3.35,20.91,-8.05,,,,,,
60366,I,-0.0404,-0.0293,0.8754,-5.24,22.38,-8.29,,,,,,
60376,I,-0.2218,0.0895,1.1447,-2.26,18.35,-8.35,,,,,,
60386,I,-0.3965,0.0096,1.2781,-5.30,12.56,-8.72,,,,,,
60386,G,-0.3965,0.0096,1.2781,-5.30,12.56,-8.72,10.0107154846191,76.3658599853516,3.2,13.32,12,0.33
60401,I,0.0537,-0.0210,1.2412,-6.95,-3.11,-7.50,,,,,,
60411,I,0.3931,-0.0365,1.2684,-3.96,-5.43,-7.01,,,,,,
60421,I,0.6733,-0.0874,1.2990,-3.84,-2.56,-7.87,,,,,,
60431,I,0.5591,-0.0127,1.1693,0.67,5.49,-8.90,,,,,,
60441,I,0.3103,0.0861,1.1006,0.55,9.39,-9.33,,,,,,
60451,I,0.0526,0.0807,1.2858,-0.30,10.91,-8.66,,,,,,
60461,I,-0.2145,0.0630,1.1986,-0.67,10.91,-8.60,,,,,,
60471,I,-0.2428,0.0944,1.1077,-1.22,5.98,-8.35,,,,,,
60481,I,-0.2664,-0.0812,1.0297,-4.51,0.43,-8.29,,,,,,
60491,I,-0.0292,0.0607,1.0581,1.04,-4.51,-8.84,,,,,,
60491,G,-0.0292,0.0607,1.0581,1.04,-4.51,-8.84,10.0107135772705,76.365852355957,3.1,13.85,12,0.33
60513,I,0.2704,0.0725,0.8400,3.66,-6.83,-9.63,,,,,,
60523,I,0.2170,-0.0426,0.9550,-1.71,-6.16,-9.45,,,,,,
60533,I,0.2695,0.1272,1.0496,4.27,-5.06,-9.21,,,,,,
60543,I,0.2299,0.0282,0.9918,-1.22,-4.02,-9.27,,,,,,
60553,I,0.3020,0.0269,0.8546,0.49,-4.21,-9.27,,,,,,
60563,I,0.1962,-0.0088,1.1593,-0.24,-3.29,-9.63,,,,,,
60573,I,0.1669,0.0691,1.0139,2.87,-2.80,-10.12,,,,,,
60583,I,0.2625,-0.0559,0.8918,-1.16,-4.51,-10.12,,,,,,
60593,I,0.2310,0.0540,0.9965,4.27,-3.54,-10.43,,,,,,
60603,I,0.2573,0.0254,1.0576,1.52,-3.17,-10.67,,,,,,
60603,G,0.2573,0.0254,1.0576,1.52,-3.17,-10.67,10.0107126235962,76.365852355957,3.1,13.16,12,0.38
60615,I,0.2112,0.0348,0.7886,3.17,-1.59,-10.91,,,,,,
60625,I,0.2789,0.0217,0.9524,1.77,-2.68,-10.73,,,,,,
60635,I,0.1764,0.1014,1.0878,3.96,0.18,-11.10,,,,,,
60645,I,0.2043,0.0471,0.9319,1.77,-0.30,-10.73,,,,,,
60655,I,0.1747,0.0129,0.8490,1.52,0.00,-11.22,,,,,,
60666,I,0.2139,0.0389,1.0503,2.44,0.18,-11.34,,,,,,
60676,I,0.0785,0.0269,1.0266,2.07,2.13,-11.77,,,,,,
60686,I,0.1510,0.0101,0.9337,2.68,0.85,-11.28,,,,,,
60696,I,0.0980,-0.0604,0.9343,1.89,0.37,-11.16,,,,,,
60709,I,0.1486,0.0872,1.0891,5.91,0.18,-11.10,,,,,,
60709,G,0.1486,0.0872,1.0891,5.91,0.18,-11.10,10.0107116699219,76.3658447265625,3.1,14.35,12,0.38
60733,I,0.1635,-0.0444,0.9835,2.20,0.24,-10.55,,,,,,
60743,I,0.2205,0.1036,1.0187,7.32,1.22,-10.43,,,,,,
60753,I,0.1295,-0.0570,1.0396,1.59,2.32,-10.55,,,,,,
60763,I,0.1953,0.0908,0.8718,7.74,2.50,-10.43,,,,,,
60773,I,0.1049,-0.0648,1.0509,1.65,1.59,-10.30,,,,,,
60783,I,0.1183,0.1648,1.1414,9.39,2.44,-10.24,,,,,,
60793,I,-0.0331,-0.1152,1.1478,-0.30,1.89,-10.18,,,,,,
60803,I,0.2325,0.1410,0.9196,9.94,-0.91,-9.63,,,,,,
60813,I,0.1671,-0.1234,1.1260,0.12,-1.34,-9.39,,,,,,
60823,I,0.2444,0.1312,1.0405,10.91,1.10,-9.21,,,,,,
60823,G,0.2444,0.1312,1.0405,10.91,1.10,-9.21,10.0107097625732,76.3658447265625,3.1,13.98,12,0.38
60835,I,0.1946,-0.1195,1.0411,1.04,1.71,-8.96,,,,,,
60846,I,0.2800,0.1124,0.8639,10.85,2.32,-8.54,,,,,,
60856,I,0.1515,-0.0604,0.9862,3.05,2.93,-8.11,,,,,,
60866,I,0.1056,0.1538,0.9775,10.43,4.70,-8.05,,,,,,
60876,I,0.1510,-0.0880,0.8585,1.46,2.74,-7.44,,,,,,
60886,I,0.1536,0.1042,0.8529,9.82,3.29,-7.32,,,,,,
60896,I,0.1493,-0.0265,1.0493,3.29,2.20,-7.20,,,,,,
60910,I,0.0962,0.0970,0.9385,8.23,3.35,-7.32,,,,,,
60920,I,0.2551,-0.0459,0.9434,2.56,0.67,-6.40,,,,,,
60930,I,0.2377,0.0608,1.0472,7.99,1.71,-6.16,,,,,,
60930,G,0.2377,0.0608,1.0472,7.99,1.71,-6.16,10.0107088088989,76.365837097168,3.2,14.13,12,0.38
60942,I,0.1823,0.0376,0.9728,7.99,3.23,-5.61,,,,,,
60952,I,0.2502,-0.0350,0.9617,5.06,1.83,-5.06,,,,,,
60962,I,0.1672,0.0836,1.1038,8.96,4.02,-5.00,,,,,,
60972,I,0.1443,0.0188,1.0586,5.73,3.41,-4.45,,,,,,
60982,I,0.0469,0.0267,0.9088,6.71,3.29,-4.45,,,,,,
60992,I,0.1354,0.0361,0.9679,6.40,0.98,-3.84,,,,,,
61002,I,0.1250,0.0173,1.0657,5.61,1.52,-3.72,,,,,,
61012,I,0.1401,0.0883,0.9858,7.74,1.52,-3.54,,,,,,
61022,I,0.1223,-0.0703,0.9192,2.93,0.24,-3.35,,,,,,
61034,I,0.2253,0.1088,1.0308,9.63,0.43,-2.93,,,,,,
61034,G,0.2253,0.1088,1.0308,9.63,0.43,-2.93,10.0107069015503,76.365837097168,3.2,13.97,12,0.38
61045,I,0.2126,-0.0299,1.0903,3.35,1.40,-2.62,,,,,,
61055,I,0.1810,0.1196,1.0751,9.21,3.17,-2.13,,,,,,
61065,I,0.1414,-0.0642,0.9501,3.05,1.95,-1.95,,,,,,
61075,I,0.2144,0.1136,1.0282,9.39,2.87,-1.89,,,,,,
61085,I,0.1328,-0.0223,1.0713,3.48,3.60,-1.77,,,,,,
61100,I,0.1348,0.1172,1.0012,9.09,4.21,-1.65,,,,,,
61110,I,0.0864,-0.0641,0.9348,2.38,2.87,-1.52,,,,,,
61120,I,0.1440,0.1232,0.9987,9.33,3.05,-1.52,,,,,,
61130,I,0.0785,-0.0160,1.0792,2.93,2.99,-1.46,,,,,,
61140,I,0.1288,0.0938,0.9510,7.80,2.87,-1.34,,,,,,
61140,G,0.1288,0.0938,0.9510,7.80,2.87,-1.34,10.010705947876,76.365837097168,3.1,14.56,12,0.38
61152,I,0.2024,0.0848,0.9639,8.54,1.59,-0.79,,,,,,
61162,I,0.1162,-0.0364,1.1064,2.80,3.11,-0.79,,,,,,
61172,I,0.0889,0.1018,1.0308,8.84,4.09,-0.73,,,,,,
61182,I,0.0499,-0.0544,1.0588,2.74,2.56,-0.24,,,,,,
61192,I,0.1171,0.0476,0.9264,8.48,3.66,-0.06,,,,,,
61202,I,0.0128,-0.0161,1.0934,4.70,5.85,-0.24,,,,,,
61214,I,-0.0880,0.1018,1.1155,8.17,6.59,-0.06,,,,,,
61224,I,-0.1919,-0.0299,1.1057,4.15,5.12,0.43,,,,,,
61234,I,-0.1403,0.0476,0.9355,7.50,4.63,0.24,,,,,,
61244,I,-0.0093,0.0181,0.9889,5.12,2.32,0.30,,,,,,
61254,I,-0.1947,0.0411,1.2095,6.77,4.02,0.73,,,,,,
61264,I,-0.1049,0.0011,1.0919,5.18,2.50,1.10,,,,,,
61274,I,-0.0493,0.0116,1.0111,6.52,3.05,0.91,,,,,,
61284,I,0.2096,0.0363,0.9393,5.85,0.91,1.77,,,,,,
61296,I,-0.1069,0.0013,1.1888,6.16,4.76,2.07,,,,,,
61306,I,0.0647,0.0487,0.9575,8.23,3.29,2.56,,,,,,
61316,I,-0.0465,0.0048,1.1542,5.00,4.76,2.32,,,,,,
61326,I,0.1342,0.0654,0.8745,7.99,2.32,3.17,,,,,,
61336,I,-0.0729,-0.0303,0.9801,3.96,3.17,3.23,,,,,,
61346,I,0.1951,0.0963,0.9260,8.60,1.40,3.41,,,,,,
61346,G,0.1951,0.0963,0.9260,8.60,1.40,3.41,10.0107049942017,76.3658294677734,3.1,13.74,12,0.38
61357,I,0.0464,0.0313,1.1295,3.60,4.21,3.23,,,,,,
61367,I,0.1544,0.0780,1.0208,6.10,2.13,4.02,,,,,,
61377,I,0.0568,-0.0748,1.1300,2.26,2.50,4.27,,,,,,
61387,I,0.1564,0.0608,0.9399,8.29,3.41,4.33,,,,,,
61397,I,0.0845,0.0248,1.0751,3.60,4.63,4.33,,,,,,
61407,I,-0.0450,0.0135,1.1523,5.12,5.00,5.18,,,,,,
61417,I,-0.0873,-0.0039,1.0387,4.88,4.02,5.49,,,,,,
61427,I,-0.0490,0.0704,0.9370,6.46,4.02,5.37,,,,,,
61437,I,0.0919,0.0299,0.9071,3.29,1.22,5.85,,,,,,
61447,I,-0.1980,0.0438,1.0923,5.55,3.96,6.16,,,,,,
61447,G,-0.1980,0.0438,1.0923,5.55,3.96,6.16,10.0107021331787,76.3658218383789,3.1,15.27,12,0.38
61458,I,-0.0667,0.0260,1.0049,4.21,1.22,6.40,,,,,,
61468,I,-0.1191,0.1249,0.9921,6.22,2.44,6.04,,,,,,
61480,I,0.0388,-0.0547,0.9042,0.30,-1.71,7.26,,,,,,
61490,I,-0.2241,0.0272,1.0663,5.18,0.55,7.26,,,,,,
61500,I,-0.0389,0.0082,0.8276,4.02,-1.10,7.32,,,,,,
61510,I,0.0360,0.0647,0.9391,4.15,-1.46,7.38,,,,,,
61520,I,-0.1187,-0.0167,1.1255,2.26,-0.30,8.23,,,,,,
61530,I,-0.0182,0.0896,1.0221,5.24,-1.59,8.23,,,,,,
61540,I,0.0309,0.0037,1.0300,1.34,-1.46,7.99,,,,,,
61550,I,0.2777,0.0616,0.7966,4.39,-2.56,8.66,,,,,,
61550,G,0.2777,0.0616,0.7966,4.39,-2.56,8.66,10.0107011795044,76.3658218383789,3.2,15.78,12,0.38
61563,I,0.0264,0.0222,0.9377,3.60,-1.16,8.54,,,,,,
61573,I,-0.0182,0.0359,0.9640,1.28,-0.49,8.23,,,,,,
61583,I,-0.1154,0.0176,0.9908,0.91,-1.71,8.84,,,,,,
61593,I,-0.1726,-0.0226,0.8722,0.85,-3.48,8.78,,,,,,
61603,I,-0.2174,0.0085,0.8796,1.89,-4.21,8.54,,,,,,
61613,I,-0.0596,0.1071,0.6479,4.33,-7.99,9.21,,,,,,
61623,I,-0.1760,-0.0676,0.8535,-3.48,-10.55,9.57,,,,,,
61633,I,-0.0267,0.0848,0.9009,4.88,-10.30,9.88,,,,,,
61643,I,0.2919,0.0013,1.0973,-3.05,-11.59,9.88,,,,,,
61653,I,0.3502,0.0895,1.2948,1.52,-6.83,10.67,,,,,,
61653,G,0.3502,0.0895,1.2948,1.52,-6.83,10.67,10.0106992721558,76.3658142089844,3.1,15.81,12,0.24
61675,I,0.2601,0.0502,1.5433,0.79,1.95,9.94,,,,,,
61685,I,0.4956,0.0854,1.1720,1.04,1.52,10.43,,,,,,
61695,I,0.0546,0.0100,1.4102,-2.56,7.38,10.24,,,,,,
61706,I,0.0665,0.1022,1.1450,2.44,5.79,10.55,,,,,,
61716,I,0.0978,0.0142,1.0134,-4.09,4.45,10.67,,,,,,
61726,I,-0.1162,0.1007,1.1113,0.73,6.83,10.91,,,,,,
61736,I,0.0444,-0.0084,0.8518,-4.63,1.40,10.73,,,,,,
61746,I,-0.0225,0.0313,1.0277,-1.89,3.23,10.24,,,,,,
61756,I,0.0739,0.0927,0.8112,-0.73,1.46,10.37,,,,,,
61766,I,-0.0172,-0.0244,1.0920,-6.59,1.40,10.43,,,,,,
61766,G,-0.0172,-0.0244,1.0920,-6.59,1.40,10.43,10.0106973648071,76.3658142089844,3.1,16.58,12,0.24
61778,I,0.0248,0.0933,0.9180,0.00,3.17,10.30,,,,,,
61788,I,0.2928,-0.0378,0.7885,-6.83,0.55,10.43,,,,,,
61798,I,-0.0289,0.0398,1.1963,-2.26,5.30,10.55,,,,,,
61808,I,-0.0037,0.0520,1.0098,-2.44,5.06,10.55,,,,,,
61818,I,0.1536,-0.0492,0.9253,-7.01,4.27,10.24,,,,,,
61828,I,-0.0948,0.1272,1.1061,0.37,8.05,10.37,,,,,,
61838,I,0.0115,0.0006,0.9528,-7.01,4.51,10.37,,,,,,
61848,I,-0.0562,0.0027,1.0844,-3.78,5.98,9.94,,,,,,
61858,I,-0.0723,0.0879,0.9050,-1.89,5.73,9.88,,,,,,
61870,I,0.0463,-0.0326,0.7534,-7.87,2.93,9.70,,,,,,
61870,G,0.0463,-0.0326,0.7534,-7.87,2.93,9.70,10.0106945037842,76.3658065795898,3.2,17.48,12,0.24
61903,I,0.1626,0.0898,0.7881,-2.62,10.37,8.60,,,,,,
61913,I,0.2776,-0.0503,0.6986,-8.72,8.66,8.54,,,,,,
61923,I,-0.2428,0.1672,1.2220,-1.10,14.45,8.29,,,,,,
61933,I,-0.2209,0.0597,1.0797,-7.50,8.48,8.35,,,,,,
61943,I,0.0942,0.0055,1.0002,-8.41,2.62,8.48,,,,,,
61953,I,-0.0046,0.0464,1.3231,-5.00,3.90,8.05,,,,,,
61963,I,0.1979,0.0477,1.1322,-6.34,0.85,7.44,,,,,,
61973,I,0.3771,-0.0236,1.2383,-8.41,1.52,7.20,,,,,,
61983,I,0.1196,0.1433,1.2919,-1.40,7.50,6.71,,,,,,
61993,I,0.2903,0.0242,0.9796,-9.82,3.72,6.77,,,,,,
61993,G,0.2903,0.0242,0.9796,-9.82,3.72,6.77,10.0106925964355,76.3657989501953,3.2,18.07,12,0.24
62004,I,0.0918,0.0758,1.2640,-4.21,8.72,6.40,,,,,,
62014,I,-0.0840,0.0659,1.0006,-6.10,8.35,6.16,,,,,,
62024,I,-0.0785,-0.0138,0.9716,-9.88,4.15,6.46,,,,,,
62034,I,-0.1945,0.0706,1.1002,-4.15,3.29,6.04,,,,,,
62044,I,0.0343,-0.0240,0.8324,-8.60,-2.87,5.98,,,,,,
62054,I,0.0802,-0.0197,1.1484,-7.20,-3.29,5.67,,,,,,
62064,I,0.1411,0.0721,1.0192,-3.78,-2.38,4.88,,,,,,
62078,I,0.3646,-0.0358,0.8644,-8.54,-5.73,4.88,,,,,,
62088,I,0.2273,0.0769,1.2990,-3.41,-1.52,4.88,,,,,,
62098,I,0.2389,0.0607,1.1274,-5.55,0.18,4.21,,,,,,
62098,G,0.2389,0.0607,1.1274,-5.55,0.18,4.21,10.0106906890869,76.3657989501953,3.1,17.87,12,0.24
62110,I,0.3623,0.0172,1.0049,-7.87,-0.55,4.15,,,,,,
62120,I,0.0126,0.0867,1.2083,-3.54,4.09,3.90,,,,,,
62130,I,0.0337,-0.0067,0.8165,-6.89,0.79,3.48,,,,,,
62140,I,0.0664,-0.0302,0.9392,-7.50,0.12,2.80,,,,,,
62150,I,-0.1559,0.0837,0.8893,-2.38,1.22,2.32,,,,,,
62160,I,0.0377,-0.0452,0.7108,-8.84,-4.70,2.44,,,,,,
62170,I,-0.0142,0.0527,1.0417,-3.84,-3.60,1.83,,,,,,
62180,I,-0.0309,0.0474,0.8547,-5.12,-4.21,2.01,,,,,,
62190,I,0.1412,0.0021,0.7350,-7.50,-7.87,2.38,,,,,,
62200,I,0.0863,0.0389,1.1384,-5.12,-5.49,1.89,,,,,,
62210,I,0.3062,-0.0157,0.8556,-5.79,-6.46,2.01,,,,,,
62220,I,0.3906,-0.0314,1.1584,-7.38,-3.96,1.95,,,,,,
62230,I,0.2813,0.0957,1.3004,-1.77,1.95,1.28,,,,,,
62240,I,0.3928,-0.0634,1.0032,-7.87,0.37,1.52,,,,,,
62250,I,0.1708,0.0365,1.3563,-2.13,5.37,1.52,,,,,,
62260,I,0.0132,0.0544,1.1191,-2.20,7.26,0.98,,,,,,
62272,I,0.1639,-0.0739,0.8030,0.55,5.06,1.22,,,,,,
62282,I,-0.1429,0.0697,1.1975,-3.41,1.83,0.67,,,,,,
62292,I,0.1680,0.0267,0.8208,-6.04,-1.65,0.49,,,,,,
62302,I,-0.0646,0.1663,1.1713,-1.28,1.46,-0.18,,,,,,
62302,G,-0.0646,0.1663,1.1713,-1.28,1.46,-0.18,10.0106887817383,76.3657913208008,3.1,18.12,12,0.24
62314,I,0.1024,-0.0061,0.7617,-8.11,-2.80,-0.67,,,,,,
